cluster_id,representative,total_count,members
285,WINTER_CHERVIL_SOWN_IN,2,2
191,ASSEMBLED_INTO,2,2
138,SPROUTS_IN,2,2
157,SOIL_TYPE_RELATIONSHIP,2,1
69,SOWING_DATE,2,2
140,PREFERRED_FOR_GROWTH,2,2
81,PLANTED_IN_SPECIFIC_TIMEFRAME,2,2
677,ARE_SOWN_BETWEEN_DATES,2,1
597,ARE_SOWN_IN_MONTH_FOR_TRANSPORTATION,2,1
281,WATERED_AFTER_PLANTING,2,2
344,WATERED_IN_TIME_FRAME,2,1
332,WATERING_PRACTICE,2,2
390,AFFECTED_BY_MELON_PRUNING,2,1
287,USED_TO_PLANT_IN_CONVEX_LAYER_OF_MANURE,2,1
269,USED_TO_PREVENT,2,1
59,MOVED_FROM,2,2
305,MATURITY_PERIOD,2,2
260,MEASURED_BY,2,2
169,MANURE_TYPE_COMPARISON,2,1
58,LONG_BEFORE_RIPENING_ON_VINE,2,2
132,MADE_OF_STONEWARE_ALTERNATIVELY,2,2
493,MADE_OF,2,1
208,SOIL_CONDITION,2,2
224,DIFFERS_IN_GROWTH_FROM,2,2
100,DEPICTS,2,2
292,IS_GROWN_FOR_FORCED_CULTIVATION,2,2
75,DEGENERATES_EASILY,2,2
204,LESS_COMMON_THAN,2,2
670,IS_TOPPED_AT_STAGE,2,1
270,PLANTED_AT_DIFFERENT_TIMES,2,2
159,PLANTED_AT_DISTANCE_OF,2,2
185,SOWN_IN_DECEMBER,2,2
219,PLANTED_AFTER_EMPTYING_LAYER,2,1
615,CULTIVATED_UNTIL,2,1
415,PREFERRED_CROP_LOCATION,2,2
250,COVERED_WITH_MANURE,2,2
258,FILLED_WITH_SOIL,2,2
144,COVERED_WITH_STRAW_MATS,2,2
354,COSTS_ASSOCIATED_WITH_EQUIPMENT,2,1
6,OCCURS_AFTER_TEMPORAL_EVENT,2,2
291,OVERWINTERS_AT,2,2
256,READY_FOR_CONSUMPTION_AT,2,2
84,PLANTS_IN,2,2
95,RESEARCHED_BY,2,2
17,EMPLOYED_IN_MARKET_GARDENING,2,2
243,SELECTED_FROM,2,2
295,IS_DIFFICULT_TO_DETERMINE_FOR,2,1
343,KNOWN_AS,2,2
189,INFECTED_BY,2,2
363,HAS_VALUE_BETWEEN,2,1
39,HAS_WIDER_LEAVES_THAN,2,2
610,HAVE_AVERAGE_COST_OF,2,1
394,RECOMMENDED_FOR,2,1
50,PRUNED_AT,2,2
110,PROPAGATED_BY,2,2
126,PROTECTED_FROM_BURNING,2,2
574,PREPARED_FOR_TRANSPLANTING,2,1
99,USES_MANURE_IN,2,2
442,PRODUCES_HEAD_IN,2,1
68,PRACTICE_INVOLVES_TOOLS,2,2
92,PRECEDES,2,2
16,HEATED_UP_IN,2,2
64,HAS_FRAME,2,2
571,COMPANION_PLANT_FOR,2,1
589,CLASSIFIED_UNDER,2,1
277,CLOSED_WITH_FRAMES,2,2
383,COLLAR_SUNK_INTO_GROUND,2,1
286,HAS_LEAVES,2,2
489,PLANTED_IN_SOIL_TYPE,2,2
235,PRECEDED_BY_GROWTH_STAGE,2,2
314,PLANTED_IN_FULL_SQUARES,2,1
164,PLANTED_IN_PERIOD,2,2
88,WORKS_AS,2,2
14,RISES_IN,2,2
106,REQUIRES_SPECIFIC_CONDITIONS,2,2
188,RETAINS_GERMINATIVE_CAPACITY_FOR,2,2
101,REQUIRES_LIGHT_MOISTURE,2,2
94,REQUIRES_MANAGEMENT_IN_MONTH,2,2
171,REQUIRES_REGULAR_CHECKS,2,2
108,REQUIRES_REMOVAL_IN,2,2
460,CARRIES,2,1
373,CATEGORY_OF,2,1
510,CAN_BE_SOWN_FOR_BEDDING_OR_COASTAL_PLANTING,2,1
28,CAN_REACH_TEMPERATURE,2,2
218,LEFT_IN,2,2
90,BELONG_TO_SAME_GENUS,2,2
355,BLANCHED_USING,2,1
262,REQUIRES_LABOR,2,2
552,HAS_TIME_TO_MATURITY,2,1
31,HAS_TOOL,2,2
666,HAS_SAME_GROWTH_PATTERN,2,2
170,GROWN_AS,2,2
87,GROWN_IN_CONDITION,2,2
671,GERMINATES_FOR,2,1
4,SET_SEED_IN,2,2
227,GREENER_THAN,2,1
107,GERMINATED_IN,2,2
66,FORMS_INTO,2,2
547,FOUND_IN,2,1
282,HAS_COSTLY_FEEDING_PRACTICE,2,1
207,HAS_PATTERN,2,2
500,REQUIRES_TO_GROW,2,2
247,USED_TO_LOAD,2,1
595,AFFECTS_QUALITY_OF,1,1
617,ABSORBS_HEAT_FROM,1,1
349,ADJACENT_IN_FIELD_LAYOUT,1,1
649,AFFECTED_BY_AGE,1,1
446,AFFECTED_BY_COMPETITION_FROM_OUTSIDE_REGION,1,1
529,AFFECTED_BY_MANURE_FERTILITY,1,1
509,AFFECTED_BY_MUSHROOM_GROWTH,1,1
336,USED_TO_SEW,1,1
77,USEFULNESS_OF,1,1
220,USES_DEVICE_FOR_HEATING,1,1
146,USES_INPUT_FOR_CARE,1,1
158,USES_TO_PERFORM_ACTION,1,1
236,USE_EQUIPMENT_FOR_CROP_MANAGEMENT,1,1
174,VALUED_MORE_FOR,1,1
172,VARIES_BY,1,1
463,ASSOCIATED_WITH_GARDENS_IN_PARIS,1,1
387,ASSOCIATED_WITH_INSTITUTION_OR_WORKER,1,1
367,AS_PARAPHRASED,1,1
559,AVAILABLE_ALMOST_ALL_YEAR_ROUND,1,1
408,AVAILABLE_IN_ABUNDANCE,1,1
360,BASED_ON_DESIRE_FOR_PUBLICATION,1,1
555,BASED_ON_PROGRAM_OF,1,1
593,BEGINS_AT_MONTH_OF,1,1
234,WEATHER_IMPACT,1,1
143,WEDGES_HOLD_FRAMES_OPEN_DURING_DAY,1,1
161,WEDGES_REMOVED_TO_REMOVE_FRAMES_AT_NIGHT,1,1
223,WHITE_ASPARAGUS_CROP_OF_GREEN_ASPARAGUS,1,1
187,WINTER_CHERVIL_WITHSTANDS,1,1
506,WOODEN_WHEELBARROW_EQUIPPED_WITH_HANDLEBARS_AND_CROSSBARS_TO_TRANSPORT_MATERIALS,1,1
86,WORKED_WITH,1,1
431,AFFECTED_BY_POLICE_BAN,1,1
298,STRAW_PLUGS_ARE_USED_WITH_PEAS,1,1
458,STRENGTHENED_OVER,1,1
361,STRUCTURE_LOCATION,1,1
232,SUBJECT_TO,1,1
222,WATERED_WITH_COLD_WATER_FROM_WELLS,1,1
416,WATERING_ESSENTIAL_FOR_VEGETABLE_GROWTH,1,1
206,WATERING_NECESSITY_DETERMINED_BY,1,1
323,WATER_AMOUNT_APPLIED_AT_AREA_ON_DATE,1,1
485,SPRING_CHERVIL_CULTIVATED_WITH,1,1
474,SPROUTED_AFTER_DAYS,1,1
583,STAKES_USED_TO_SUPPORT_STRUCTURES_IN_MARSHY_AREA,1,1
195,STARTS_PRODUCING_AFTER,1,1
181,STEAM_CONTAINS_SOMETHING_HARMFUL,1,1
371,STIRRED_BY,1,1
209,STONED_WITH,1,1
217,STORED_OVER_WINTER,1,1
644,GROWN_IN_FRAMES,1,1
429,GROWN_IN_MANURE_FILLED_PITS,1,1
549,HAS_PULLEY,1,1
609,HAS_REPUTATION_AS,1,1
386,HAS_SEASONAL_CYCLE,1,1
339,HAS_SEED_LENGTH,1,1
345,HAS_SHAPE,1,1
572,HAS_SIZE_SIMILAR_TO,1,1
448,FREE_FROM,1,1
481,FRUITS_AFFECTED_BY,1,1
553,GAVE_BACK,1,1
685,GERMINATION_TIMEFRAME,1,1
359,GEUREA_FAMILY_CONTAINS,1,1
480,GOPTED_WITH,1,1
356,GREW_STRONG_ENOUGH_TO_BE_TRANSPLANTED_IN,1,1
467,GROUPED_WITH,1,1
627,HAS_PEST_RELATIONSHIP_WITH,1,1
663,FOLLOWED_BY_CROP,1,1
618,FOLLOWS_IN_DEVELOPMENT,1,1
473,FOLLOW_EXAMPLE_OF,1,1
391,FOUNDED_PRIZE,1,1
434,FRAMES_AREUSED_WITH_PEAS,1,1
628,FRAME_CONTAINS_PLANT,1,1
538,FREEZE_IMPACT,1,1
461,HARROWED_WITH,1,1
514,HARVESTED_AT_BEGINNING_OF_FEBRUARY,1,1
424,HARVESTS_EVERY,1,1
614,HAS_CROP_RELATIONSHIP_WITH,1,1
184,HAS_CROSSBEAM_CONNECTING_TIMBERS,1,1
397,HAS_FRUITING_STAGE,1,1
425,HAS_FRUIT_LENGTH,1,1
548,HAS_LEAF_CHARACTERISTICS,1,1
664,IS_LESS_ACIDIC_THAN,1,1
398,IS_LIMITED_IN_USE_BY,1,1
607,IS_MORE_APPETIZING_THAN,1,1
505,IS_OPENED_AND_CLOSED_AS_REQUIRED,1,1
668,EATEN_BY,1,1
410,EDGE_WITH,1,1
471,EFFECTED_BY_STRUCTURES,1,1
405,EMPLOYS,1,1
515,IS_ARRANGED_ALONG_THE_WALLS_OF,1,1
348,IS_A_MEMBER_OF,1,1
288,IS_A_NATIVE_OF,1,1
441,IS_CALLED,1,1
476,IS_CHARACTERIZED_BY,1,1
202,IS_COMPOSED_OF,1,1
501,IS_EASIER_TO_WORK_WITH_THAN,1,1
384,IS_INFERIOR_TO,1,1
468,INFECTS,1,1
453,INITIATED_RESEARCH,1,1
542,INPUT_USED_FOR_MULCHING,1,1
625,INTRODUCED_TO,1,1
624,INVOLVED_IN,1,1
629,INVOLVES,1,1
319,IRRIGATION_USED_IN_PRACTICE,1,1
379,IS_A,1,1
388,HAS_TIMBER_SUPPORTS,1,1
484,HAS_WIDTH_AND_DEPTH,1,1
392,HAY_REMOVED_DURING_PREPARATION,1,1
660,HEATS_TO_PRESERVE,1,1
284,IMPORTED_FROM,1,1
608,IMPROVED_WITH,1,1
251,INCLUDED_IN,1,1
661,INCLUDES_IN_LAYERING_PROCESS,1,1
377,KEEPED_MOIST_AND_CLEAN_IN,1,1
273,LACKS_INHERENT_QUALITY_OF,1,1
632,LATER_THAN,1,1
469,LATHS_ARE_USED_WITH_PEAS,1,1
450,LATHS_COMBINED_WITH_STRAW_AND_WICKER_TO_CONSTRUCT_WINDBREAKS,1,1
689,LAYERED_WITHIN,1,1
421,LEAD_PIPE_MADE_OF,1,1
194,LEAD_PIPE_USED_INSTEAD_OF_STONEWARE_END,1,1
520,FIELD_PREPARATION_PRACTICE,1,1
570,FILLED_WITH,1,1
521,FIX,1,1
438,IS_SET_UP_IN,1,1
488,IS_SHAKEN,1,1
518,IS_SOWN_AND_PLANTED_THROUGHOUT,1,1
580,IS_WIDE_ENOUGH_FOR,1,1
362,JUNE_ASSOCIATED_EVENT,1,1
452,EXPECTED_AT,1,1
316,EXPOSED_TO,1,1
645,EXPOSED_TO_NATURAL_ELEMENT_FOR_AIRING,1,1
455,EXPOSURE_INFLUENCE_ON_GROWTH,1,1
575,EXTENDS_INTO_PATHS,1,1
347,EXTRACTED_FROM_ECONOMICS_DATA,1,1
691,FAMILY_CLASSIFICATION,1,1
430,FED_BY,1,1
679,ENCOURAGED_TO_CONTRIBUTE,1,1
279,ENCROACHES_WITH,1,1
540,ENHANCES_PRODUCTIVITY,1,1
385,EQUIPMENT_COMPONENT_OF,1,1
647,EQUIPMENT_DEVELOPED_TO_HELP_FARMS_USE_EQUIPMENT_BETTER,1,1
368,ESTABLISHED_IN,1,1
535,EXCELLENT_QUALITY,1,1
417,EXERTS_EFFECT_ON,1,1
401,DIFFERS_IN_FLESH_COLOR_FROM,1,1
454,DIFFERS_IN_SIZE_AND_LATER_BY,1,1
563,DOCUMENTED_AT,1,1
544,DOES_NOT_NEED_TRANSPLANTING_DUE_TO_SOIL_CONDITION,1,1
231,DOES_NOT_RESULT_IN,1,1
428,LOCATED_ON_BANKS_OF,1,1
601,LOCATION_ASSOCIATION,1,1
239,LOCATION_LIMITATIONS_CAUSE_COMPETITION_DIFFICULTIES,1,1
687,DESTROYED_IF_NOT_SPARRED_FOR_SEED,1,1
531,DESTRUCTIVE_IMPACT_ON_PLANTS,1,1
562,DEVELOPED_BY,1,1
637,DEVELOPS_INTO,1,1
682,DIFFERENT_CULTURE_THAN,1,1
365,DIFFERENT_PLANTING_METHOD,1,1
578,DIFFERS_FROM_PARENT_PLANT,1,1
370,DIFFERS_IN_ACCESSIBILITY,1,1
350,CULTIVATED_VARIETY,1,1
326,CULTIVATED_WITH_TOOL,1,1
621,CUT_BACK_REGULARLY,1,1
297,CUT_IN_YEAR,1,1
389,DEEPENED,1,1
451,DEPANELLED_AT,1,1
613,DERIVED_FROM,1,1
519,DESTROYED_BY,1,1
340,LEAVES_ARE_USED_FOR,1,1
233,LEFT_ON_TEENS_UNTIL,1,1
567,LETTUCE_NEVER_REPLACED,1,1
214,LETTUCE_VARIETY_IS_RELATED_TO,1,1
684,LIFTED,1,1
588,LOCATED_IN_EQUIPMENT,1,1
259,LOCATED_IN_FIELD_TYPE,1,1
626,LOCATED_IN_REGIONAL_GEOGRAPHY,1,1
564,NEEDS_TO_MAKE_LAYERS_FOR,1,1
420,NOT COMMONLY_GROWN,1,1
302,NOT_TRANPLANTED,1,1
561,NOT_USED_FOR,1,1
426,NO_LONGER_GROWN_BY,1,1
375,OCCUPIES_FIELD_FOR,1,1
321,OLD_DRY_MANURE_IS_USED_WITH_PEAS,1,1
656,OPTIMAL_TIME_FOR,1,1
341,MOVES_BACK_TO_ACCOMMODATE_NEW_BUILDINGS,1,1
527,MULCHED_UNDER,1,1
616,NATIVE_TO_LOCATION,1,1
346,NEEDSIRRIGATION,1,1
594,NEEDS_MORE,1,1
646,NEEDS_OPERATION,1,1
470,NEEDS_TO_BE_PREPARED_WITH_SUBSTANCE,1,1
439,NEEDS_TO_BE_REMOVED_FROM_CLOCHES_WHEN_SUN_APPEARS,1,1
419,MATURATES_IN_NOVEMBER,1,1
193,MATURATES_ON_OR_BEFORE,1,1
459,MEASURED_IN_HECTARES,1,1
641,MEASUREMENT_UNIT_OF,1,1
283,MIXED_WITH_INPUT_MATERIAL,1,1
412,MONITORED_USING,1,1
532,MORE_FRAGILE_THAN,1,1
511,MORE_SUCCESSFUL_IN_OCTOBER_THAN_SPRING,1,1
240,LOWERED_BY_ON_SOUTH_SIDE,1,1
622,MADE_FROM_CAST_IRON_ALTERNATIVELY,1,1
400,MANAGED_BY,1,1
402,MANNEIVAUX_CONTAIN,1,1
315,MANURE_PREPARATION,1,1
329,MARKED_FOR_SEED_PRODUCTION,1,1
678,MARKET_GARDENERS_REQUIRE_PROOF_OF_GOOD_CONDUCT,1,1
568,MARKET_GARDENERS_WORKER_CLASS_IS_VERY_PEACEFUL,1,1
492,PICKED_AT_SEASON_START,1,1
313,PICKED_AT_SIZE,1,1
662,PINK_RADISH_GROWN_IN_LOCATIONS,1,1
414,PINK_RADISH_PRODUCTION_FROM,1,1
374,PLACED_BETWEEN,1,1
462,PLANTED_AS_BROADCAST_CROP,1,1
602,PLANTED_INDETERMINATELY,1,1
432,PLANTED_IN_AUGUST,1,1
654,COVERS_SOIL_FOR,1,1
486,CREATED_EDGE_ON_NORTH_SIDE,1,1
411,CROP_ASSOCIATED_WITH_EQUIPMENT,1,1
399,CROP_ASSOCIATION,1,1
301,CROP_CHARACTERISTIC,1,1
423,CROP_GRAFTING,1,1
657,CROP_VARIEYT_RELATIONSHIP,1,1
533,CULTIVATED_GENUS_CONTAINS_SPECIES,1,1
275,PERSIL_IS_SUBTYPE_OF,1,1
199,PEST_FEAR_HEAT,1,1
466,PEST_TREATED_WITH,1,1
427,COOLING_LOCATION,1,1
653,COOPER_CINNAMON_USED_IN_LEAD_PIPE_END,1,1
352,COUNTER_PLANTED_WITH,1,1
642,COVERED_WITH_AT_NIGHT,1,1
508,COVERED_WITH_LITTER_OR_MAT_DURING_DAY,1,1
404,OPTIONALLY_ADDED,1,1
182,ORIGIN_OF_CROP,1,1
475,OVERLAPPED_WITH,1,1
440,OWNS,1,1
335,PART_OF_FERTILIZATION_COSTS,1,1
353,PEAS_ARE_TO_BE_TOPPED_AT,1,1
311,PEOPLE_RELATIONSHIP_ENCOURAGE_ECONOMY,1,1
320,PEOPLE_RELATIONSHIP_WORK_ALLOCATION,1,1
659,CONTAINS_MEASUREMENT,1,1
591,CONTAINS_SOIL_TYPE,1,1
456,CONTAINS_SPAWN,1,1
530,CONTRIBUTED_TO,1,1
560,CONVERTED_TO,1,1
598,POTTING_SOIL_COVERS,1,1
300,PRACTICED_SINCE,1,1
271,PRACTICE_RELATED_TO,1,1
599,COMPLETELY_MILLED_TO_BLEACH,1,1
579,COMPRISED_OF,1,1
522,CONDITIONALLY_REQUIRES,1,1
513,CONSEQUENCE_OF,1,1
524,CONSISTS_OF,1,1
364,CONSISTS_OF_SOIL_AND_MANURE,1,1
543,CONSUMED_IN,1,1
587,CONTAINS_IN_AVERAGE,1,1
312,PLANT_RETRANSPORTED_TO_BOARD,1,1
652,PLOUGHED_WITH,1,1
676,CLEANED_WITH,1,1
507,COIFFES_IN_MONTH,1,1
680,COLOCATED_WITHIN,1,1
655,COMMON_NAME_OF_CROP,1,1
369,COMPETES_WITH,1,1
604,COMPETING_VARIETY_OF,1,1
674,PLANTED_IN_DEPTH,1,1
554,PLANTED_IN_FIRST_FORTNIGHT_OF_MONTH,1,1
550,PLANTED_IN_MID_MARCH,1,1
327,PLANTED_IN_SHADE,1,1
686,PLANTED_ON_BOARDS,1,1
413,PLANTED_WITH_PRECAUTION,1,1
213,PLANTS_AT_LEAST_Apart,1,1
119,PLANTS_IN_LAYERED_FORMAT,1,1
212,READY_TO_HARVEST_IN_WEEKS,1,1
307,REASONING_ABOUT,1,1
407,RECEIVES_HOEING,1,1
245,RECEIVES_SAME_CARE_AS,1,1
673,RECIPIENT_OF,1,1
334,REDUCES_WATERING_NEEDS_OF,1,1
636,REGENERATED_AT,1,1
472,REJECTED_BY,1,1
357,PULLED_OUT_AT,1,1
303,PUTTIED_WITH_FOUNTAIN_PUTTY,1,1
517,RADISH_GROWN_AND_WATERED,1,1
308,RAISED_BY_ON_NORTH_SIDE,1,1
211,RAKED_IN,1,1
528,RARELY_MARRY_OUTSIDE_OF,1,1
435,REACHES_LENGTH_OF,1,1
396,READY_TO_BE_CUT_AT_THE_SAME_TIME_AS,1,1
422,PROMOTES,1,1
669,PRONE_TO_PESTS,1,1
372,PROTECTED_WITH_SAME_MEANS,1,1
225,PROVIDED_WITH_WATER_FROM_MANURE,1,1
502,PRUNED_FOR_HEALTH,1,1
584,PRUNED_USING_METHOD,1,1
635,PRUNED_WITHIN_PERIOD,1,1
230,PRUNE_AFTER_PLANTING,1,1
534,PREDOMINANT_TYPE_OF_LETTUCE_IN_REGION,1,1
382,PREFERED_GROWTH_STAGE,1,1
586,PREFERRED_SEASON,1,1
266,PREFERRED_TEMPERATURE,1,1
497,PREVENTS_EVAPOARATION_OF,1,1
478,PRICKED_OUT_IN,1,1
254,PRODUCES_IN_TOTAL,1,1
516,PRODUCE_LARGE_ROOTS_IN_THE_WINTER,1,1
504,CAN_BE_SOLD_FROM,1,1
643,CAN_STILL_BE_PLANTED,1,1
634,CAN_WITHSTAND,1,1
503,CHARACTERIZED_BY_STEM_AND_CAP,1,1
577,CHECKED_FOR,1,1
215,REQUIRES_MAINTENANCE_AT_STAGE,1,1
537,REQUIRES_REPLACEMENT_IN,1,1
293,REQUIRES_SEED_QUANTITY,1,1
525,BURIED_WITH,1,1
639,CABBAGE_POMMENT_AGE,1,1
464,CALAISSED_FROM,1,1
569,CANTALOUPE_CROP_OF,1,1
351,CAN_BE_FORCED_IN_NOVEMBER_WITH_16_CM_COMPOST_LAYER_AND_CLOVER,1,1
592,CAN_BE_GROWN_AGAIN_IN,1,1
650,CAN_BE_MADE_FIRMER_BY,1,1
640,CAN_BE_PESTED_BY,1,1
546,REPLACEBY_IN_SEASON,1,1
433,REPLANTED_EVERY_FOUR_OR_FIVE_YEARS_BY_DIVIDING_ROOTS_AND_REPLANTING_IN_BEDS,1,1
296,REQUIRES Thickness,1,1
690,REQUIRES_ATMOSPHERICCONDITION,1,1
482,BENEFITS_ACCESSIBILITY,1,1
526,BENEFITS_FROM,1,1
465,BLANCHES_FROM,1,1
479,BOUND_FOR_BLANCHING,1,1
105,RELATIONSHIP_TYPE_FRESHENED_WITH,1,1
541,RELIES_ON,1,1
545,RELIGIOUS_CEREMONY_ATTENDED_BY,1,1
380,RELOCATED_IN_MONTH,1,1
294,REMOVED_FROM_PATHS_OF,1,1
226,REMOVES_SPREAD,1,1
325,REMOVE_DURING_PLANTING,1,1
177,RENEWED_APPEAL,1,1
248,SOIL_CONDITION_IMPACTS_PLANT,1,1
381,SOLD_AT_SAME_TIME_AS,1,1
612,SOWN_AT_TIME_OF_YEAR,1,1
280,SPACING_DISTANCE,1,1
156,SPECIFIC_TO_REGION,1,1
648,SPREAD_ON_THE_BED,1,1
436,SPREAD_OVER,1,1
337,SPRING_ASSOCIATED_EVENTS,1,1
512,SELECTED_BASED_ON_SHAPE,1,1
201,SELECTED_FOR_CONSUMPTION,1,1
498,SENSITIVE_TO_FROST,1,1
272,SENT_TO_MARKET_AT,1,1
276,SHADE PROVIDED_BY,1,1
155,SHAPED_BY,1,1
257,SHOULD_NOT_BE_OVER_WATERED,1,1
255,SLIDE_AGAINST,1,1
205,SCHEDULED_FOR,1,1
358,SEASONAL_ASSOCIATION_WITH_CROP_GROWTH_PERIODS,1,1
176,SECOND_PLANTING_STUNTS_GROWTH,1,1
688,SEED_BEARING_LETTUCE_RETAINS_SEEDS_FOR,1,1
611,SEED_HARVESTING_METHOD,1,1
558,SEED_LENGTH_COMPARISON,1,1
210,SEED_SOURCES,1,1
274,SELECTED_AFTER_PRUNING,1,1
192,REQUIRES_SHELTERING_WITH_BEDDING_UNDER_FROST,1,1
395,REQUIRES_SPECIAL_STORAGE,1,1
179,REQUIRES_SUPPORT_AFTER_PLANTING,1,1
186,RESULTS_IN,1,1
