cluster_id,name,count,representative,representative_llm,representative_llm_free
31,AFFECTED_BY_PESTS,1,PEST_AFFECTED_BY,AFFECTED_BY_PEST,AFFECTED_BY_PEST
32,IS_NEEDED_TO_FERTILIZE,2,IS_NEEDED_TO_FERTILIZE,IS_NEEDED_TO_FERTILIZE,IS_NEEDED_FOR_FERTILITY
32,IS_NEEDED_TO_MAKE_FERTILE,1,IS_NEEDED_TO_FERTILIZE,IS_NEEDED_TO_FERTILIZE,IS_NEEDED_FOR_FERTILITY
33,CROP_GROWN,2,CROP_GROWN,CROP_GROWN,CROP_EVENT
33,CROP_PLANTED,1,CROP_GROWN,CROP_GROWN,CROP_EVENT
34,USED_FOR_PLANTING,1,USED_IN_PLANTING,USED_IN_PLANTING,USED_FOR_PLANTING
34,USED_IN_PLANTING,1,USED_IN_PLANTING,USED_IN_PLANTING,USED_FOR_PLANTING
35,HAS_PLANTING_DATE,3,HAS_PLANTING_DATE,PLANTING_DATE,PLANTING_DATE_RELATION
35,PLANTING_DATE,1,HAS_PLANTING_DATE,PLANTING_DATE,PLANTING_DATE_RELATION
36,AWARDED_BY,1,AWARDED_BY,AWARDED_BY,AWARDED_TO
36,AWARDED_WITH,1,AWARDED_BY,AWARDED_BY,AWARDED_TO
37,IS_ORIGINATED_FROM,2,IS_ORIGINATED_FROM,ORIGINATED_IN,ORIGINATES_FROM
37,ORIGINATED_IN,1,IS_ORIGINATED_FROM,ORIGINATED_IN,ORIGINATES_FROM
38,USES_TO_PERFORM_ACTION,1,USES_TO_PERFORM_ACTION,USES_TO_PERFORM_ACTION,USES_TO_PERFORM_ACTION
39,GROWN_WITH,3,GROWN_WITH,RAISED_WITH,RAISED_OR_GROWN_WITH
39,RAISED_WITH,1,GROWN_WITH,RAISED_WITH,RAISED_OR_GROWN_WITH
40,USED_FOR_WATERING,2,USED_FOR_WATERING,USED_FOR_WATERING,WATERING_PURPOSE
40,USED_TO_WATER,1,USED_FOR_WATERING,USED_FOR_WATERING,WATERING_PURPOSE
41,IS DIVIDED_BY,1,DIVIDED_INTO,DIVIDED_INTO,DIVISION_RELATION
41,DIVIDED_INTO,1,DIVIDED_INTO,DIVIDED_INTO,DIVISION_RELATION
42,PLANTED_IN_SEASON,2,PLANTED_IN_SEASON,PLANTED_IN_SEASON,PLANTED_IN_SEASON
42,SOWN_IN_SEASON_OF,1,PLANTED_IN_SEASON,PLANTED_IN_SEASON,PLANTED_IN_SEASON
43,IS_LOCATED_IN,15,IS_LOCATED_IN,IS_LOCATED_IN,LOCATION_CONTAINMENT
43,LOCATED_AT,1,IS_LOCATED_IN,IS_LOCATED_IN,LOCATION_CONTAINMENT
44,READY_FOR,1,READY_IN,READY_FOR,READY_TO_PROCEED
44,READY_IN,1,READY_IN,READY_FOR,READY_TO_PROCEED
45,HAS_GROWTH_STAGE,12,HAS_GROWTH_STAGE,HAS_GROWTH_STAGE,HAS_GROWTH_STAGE
45,GROWTH_STAGE_OF,6,HAS_GROWTH_STAGE,HAS_GROWTH_STAGE,HAS_GROWTH_STAGE
46,WINTER_CHERVIL_WITHSTANDS,1,WINTER_CHERVIL_WITHSTANDS,WINTER_CHERVIL_WITHSTANDS,WINTER_CHERVIL_RESISTANCE
47,WEATHER_IMPACT,1,WEATHER_IMPACT,WEATHER_IMPACT,WEATHER_EFFECT
48,REQUIRES_MANAGEMENT_IN_MONTH,1,REQUIRES_MANAGEMENT_IN_MONTH,REQUIRES_MANAGEMENT_IN_MONTHS,REQUIRES_MANAGEMENT_PERIOD
48,REQUIRES_MANAGEMENT_IN_MONTHS,1,REQUIRES_MANAGEMENT_IN_MONTH,REQUIRES_MANAGEMENT_IN_MONTHS,REQUIRES_MANAGEMENT_PERIOD
49,REQUIRES_SOIL_CONDITION,1,REQUIRES_SOIL_TYPE,REQUIRES_SOIL_CONDITION,REQUIRES_SOIL_CHARACTERISTIC
49,REQUIRES_SOIL_TYPE,1,REQUIRES_SOIL_TYPE,REQUIRES_SOIL_CONDITION,REQUIRES_SOIL_CHARACTERISTIC
50,SLOPES_TOWARDS_DIRECTION_OF,1,SLOPES_TOWARDS_DIRECTION_OF,SLOPES_TOWARDS_DIRECTION_OF,ORIENTED_TOWARDS
51,CROP_PREFERENCE_LOCATION,1,PREFERRED_CROP_LOCATION,PREFERRED_CROP_LOCATION,CROP_PREFERENCE_LOCATION
51,PREFERRED_CROP_LOCATION,1,PREFERRED_CROP_LOCATION,PREFERRED_CROP_LOCATION,CROP_PREFERENCE_LOCATION
52,SPACED_AT,1,SPACED_AT,SPACED_WITH,SPACED_RELATIONSHIP
52,SPACED_WITH,1,SPACED_AT,SPACED_WITH,SPACED_RELATIONSHIP
53,GROWN_UNDER,6,GROWN_UNDER,GROWS_UNDER,GROWS_UNDER
53,GROWS_UNDER,3,GROWN_UNDER,GROWS_UNDER,GROWS_UNDER
54,USES_DEVICE_FOR_HEATING,1,USES_DEVICE_FOR_HEATING,USES_DEVICE_FOR_HEATING,USES_DEVICE_FOR_TEMPERATURE_CONTROL
55,IS_PROTECTED_BY,3,IS_PROTECTED_BY,IS_PROTECTED_BY,PROTECTION_RELATIONSHIP
55,PROTECTED_WITH,2,IS_PROTECTED_BY,IS_PROTECTED_BY,PROTECTION_RELATIONSHIP
56,HAS_CHARACTERISTIC,1,HAS_CHARACTERISTIC,HAS_CHARACTERISTICS,HAS_CHARACTERISTIC
56,HAS_CHARACTERISTICS,1,HAS_CHARACTERISTIC,HAS_CHARACTERISTICS,HAS_CHARACTERISTIC
57,PLANTED_IN_MONTHS,1,SOWN_IN_MONTHS,PLANTED_IN_MONTHS,PLANTING_TIME
57,SOWN_IN_MONTHS,1,SOWN_IN_MONTHS,PLANTED_IN_MONTHS,PLANTING_TIME
58,CROP_VARIEGES,3,CROP_VARIEGES,CROP_VARIEGES,CROP_VARIEGATION
58,CROP_VARIEGY,1,CROP_VARIEGES,CROP_VARIEGES,CROP_VARIEGATION
59,USED_IN_CONSTRUCTION_OF,1,USED_IN_CONSTRUCTION_OF,USED_IN_CONSTRUCTION_OF,CONSTRUCTED_FROM
60,CULTIVATED_USING,2,CULTIVATED_USING,CULTIVATED_WITH,CULTIVATION_METHOD
60,CULTIVATED_WITH,1,CULTIVATED_USING,CULTIVATED_WITH,CULTIVATION_METHOD
61,WATERED_AFTER_PLANTING,1,WATERED_AFTER_PLANTING,WATERED_AFTER_PLANTING,POST_PLANTING_CARE
62,WOODEN_WHEELBARROW_EQUIPPED_WITH_HANDLEBARS_AND_CROSSBARS_TO_TRANSPORT_MATERIALS,1,WOODEN_WHEELBARROW_EQUIPPED_WITH_HANDLEBARS_AND_CROSSBARS_TO_TRANSPORT_MATERIALS,WOODEN_WHEELBARROW_EQUIPPED_WITH_HANDLEBARS_AND_CROSSBARS_TO_TRANSPORT_MATERIALS,HAND_CART_OR_BARROW
63,GROWN_IN_CLOSE_PROXIMITY_TO,1,GROWN_NEAR,GROWN_NEAR,GROWN_IN_PROXIMITY_TO
63,GROWN_NEAR,1,GROWN_NEAR,GROWN_NEAR,GROWN_IN_PROXIMITY_TO
64,OVERWINTERS_AT,1,OVERWINTERS_AT,OVERWINTERS_IN,OVERWINTERS_IN_OR_AT
64,OVERWINTERS_IN,1,OVERWINTERS_AT,OVERWINTERS_IN,OVERWINTERS_IN_OR_AT
65,HARVESTED,1,HARVESTED,HARVESTED_ON,HARVESTING_TIME
65,HARVESTED_ON,1,HARVESTED,HARVESTED_ON,HARVESTING_TIME
66,FARMING_PRACTICE_RELATED,2,FARMING_PRACTICE_RELATED,FARMING_PRACTICE_RELATED,FARMING_PRACTICE_ASSOCIATION
66,ASSOCIATED_WITH_FARM_PRACTICE,1,FARMING_PRACTICE_RELATED,FARMING_PRACTICE_RELATED,FARMING_PRACTICE_ASSOCIATION
67,IS_A_VARIETY_OF,12,IS_A_VARIETY_OF,IS_A_VARIETY_OF,IS_A_TYPE_OF
68,RENTS_AT,2,RENTS_AT,RENTS_AT,RENTS_AT
68,RENTED_AT,1,RENTS_AT,RENTS_AT,RENTS_AT
69,USED_IN_SPECIFIC_AGRICULTURAL_PRACTICE,1,USED_IN_SPECIFIC_AGRICULTURAL_PRACTICE,USED_IN_SPECIFIC_AGRICULTURAL_PRACTICE,AGRICULTURAL_USE
70,PREFERED_SOIL_CONDITION,1,PREFERED_SOIL_CONDITION,PREFERRED_SOIL_CONDITION,PREFERRED_SOIL_CONDITION
70,PREFERRED_SOIL_CONDITION,1,PREFERED_SOIL_CONDITION,PREFERRED_SOIL_CONDITION,PREFERRED_SOIL_CONDITION
71,WEDGES_HOLD_FRAMES_OPEN_DURING_DAY,1,WEDGES_HOLD_FRAMES_OPEN_DURING_DAY,WEDGES_HOLD_FRAMES_OPEN_DURING_DAY,FUNCTION_OF_WEDGES
72,AFFECTED_BY_WEATHER_CONDITIONS,7,AFFECTED_BY_WEATHER_CONDITIONS,AFFECTED_BY_WEATHER_CONDITIONS,AFFECTED_BY_WEATHER_CONDITIONS
72,AFFECTED_BY_WEATHER_CONDITION,5,AFFECTED_BY_WEATHER_CONDITIONS,AFFECTED_BY_WEATHER_CONDITIONS,AFFECTED_BY_WEATHER_CONDITIONS
72,AFFECTED_BY_WEATHER,3,AFFECTED_BY_WEATHER_CONDITIONS,AFFECTED_BY_WEATHER_CONDITIONS,AFFECTED_BY_WEATHER_CONDITIONS
73,WATERCRESS_SORREL_RELATED_TO,1,WATERCRESS_SORREL_RELATED_TO,WATERCRESS_SORREL_RELATED_TO,RELATED_TO_GREENS
74,GROWS_AT_HEIGHT_OF,2,GROWS_AT_HEIGHT_OF,GROWS_TO_HEIGHT_OF,GROWS_TO_HEIGHT_OF
74,GROWS_TO_HEIGHT_OF,2,GROWS_AT_HEIGHT_OF,GROWS_TO_HEIGHT_OF,GROWS_TO_HEIGHT_OF
75,HAS_COMPONENT,5,HAS_COMPONENT,HAS_COMPONENT,HAS_COMPONENT
75,HAS_COMPONENTS,1,HAS_COMPONENT,HAS_COMPONENT,HAS_COMPONENT
75,HAVE_COMPONENT,1,HAS_COMPONENT,HAS_COMPONENT,HAS_COMPONENT
76,RETAINS_GERMINATIVE_CAPACITY_FOR,1,RETAINS_GERMINATIVE_CAPACITY_FOR,RETAINS_GERMINATIVE_CAPACITY_FOR,RETAINS_VIABILITY_FOR
76,SEED_RETAINS_GERMINATIVE_CAPACITY_FOR,1,RETAINS_GERMINATIVE_CAPACITY_FOR,RETAINS_GERMINATIVE_CAPACITY_FOR,RETAINS_VIABILITY_FOR
77,USED_AS_MATERIAL_FOR,1,USED_AS_MATERIAL_FOR,USED_AS_MATERIAL_FOR,MATERIAL_RELATIONSHIP
78,USEFULNESS_OF,1,USEFULNESS_OF,USEFULNESS_OF,UTILITY
79,DIFFERS_FROM,1,DIFFERS_IN,DIFFERS_FROM,DIFFERENT_THAN
79,DIFFERS_IN,1,DIFFERS_IN,DIFFERS_FROM,DIFFERENT_THAN
80,REMOVED_FROM,3,REMOVED_FROM,REMOVED_FROM,REMOVED_AT
80,REMOVED_ON,1,REMOVED_FROM,REMOVED_FROM,REMOVED_AT
81,USED_FOR,10,USED_FOR,USED_IN,USED_BY
81,USED_IN,9,USED_FOR,USED_IN,USED_BY
81,USED_ON,2,USED_FOR,USED_IN,USED_BY
82,HAS_SAME_GROWTH_PATTERN,1,HAS_SAME_GROWTH_PATTERN,HAVE_SIMILAR_GROWTH_PATTERNS,SAME_GROWTH_PATTERN
82,HAVE_SIMILAR_GROWTH_PATTERNS,1,HAS_SAME_GROWTH_PATTERN,HAVE_SIMILAR_GROWTH_PATTERNS,SAME_GROWTH_PATTERN
83,USED_FOR_TRANSPORTATION,1,USED_FOR_TRANSPORTATION,USED_FOR_TRANSPORTATION,TRANSPORTATION_PURPOSE
84,PLANTED_IN_SEQUENCE,1,PLANTED_IN_SEQUENCE,PLANTED_IN_SEQUENCE,PLANTED_IN_SEQUENCE_RELATION
84,PLANTED_IN_SEQUENCE_WITH,1,PLANTED_IN_SEQUENCE,PLANTED_IN_SEQUENCE,PLANTED_IN_SEQUENCE_RELATION
85,PLANTED_IN_ROWS,3,PLANTED_IN_ROWS,PLANTED_IN_ROWS,PLANTED_IN_ROWS
85,CULTIVATED_IN_ROWS,1,PLANTED_IN_ROWS,PLANTED_IN_ROWS,PLANTED_IN_ROWS
86,TRANSPLANTED_INTO,2,TRANSPLANTED_TO,TRANSPLANTED_TO,TRANSPLANT_LOCATION
86,TRANSPLANTED_TO,2,TRANSPLANTED_TO,TRANSPLANTED_TO,TRANSPLANT_LOCATION
87,CARROT_IS_SOWN_IN,1,CARROT_IS_SOWN_IN,CARROT_IS_SOWN_IN,CARROT_IS_SOWN_AT
87,CARROT_IS_SOWN_ON,1,CARROT_IS_SOWN_IN,CARROT_IS_SOWN_IN,CARROT_IS_SOWN_AT
88,USES_EQUIPMENT,2,USES_EQUIPMENT,USES_EQUIPMENT,USES_EQUIPMENT
89,IS_REPLACED_BY,6,IS_REPLACED_BY,IS_REPLACED_BY,REPLACEMENT_OF
89,REPLACED_WITH,1,IS_REPLACED_BY,IS_REPLACED_BY,REPLACEMENT_OF
90,WAITED_UNTIL_PICKING_DATE,1,WAITED_UNTIL_PICKING_DATE,WAITED_UNTIL_PICKING_DATE,WAIT_FOR_SPECIFIC_DATE
91,USED_IN_PROCESS,2,USED_IN_PROCESS,USED_IN_PROCESS,USED_IN_CONTEXT
92,USED_TO_PREVENT,2,USED_TO_PREVENT,USED_TO_PREVENT,PREVENTION_MEASURE
93,TOPPED_DURING,1,TOPPED_DURING,TOPPED_DURING,TOPPED_WITH
94,SOWN_WITH,1,SOWN_WITH,SOWN_WITH,PLANTED_WITH
95,TRANSFERRED_TO,1,TRANSFERRED_TO,TRANSFERRED_TO,TRANSFERRED_FROM_OR_TO
96,WARMED_BY,1,WARMED_BY,WARMED_BY,CAUSED_BY_HEAT
97,WATERED_MORE_OFTEN_THAN,1,WATERED_MORE_OFTEN_THAN,WATERED_MORE_OFTEN_THAN,FREQUENCY_COMPARISON
98,YIELDS_IN,1,YIELDS_IN,YIELDS_IN,YIELDING_INTO
99,WATERED_IN_LAYERS,1,WATERED_IN_LAYERS,WATERED_IN_LAYERS,IRRIGATION_METHOD
100,VALUED_MORE_FOR,1,VALUED_MORE_FOR,VALUED_MORE_FOR,VALUED_MORE_THAN
101,SELECTED_FOR_CONSUMPTION,1,SELECTED_FOR_CONSUMPTION,SELECTED_FOR_CONSUMPTION,SELECTED_FOR_USE
102,RECEIVES_HOEING,1,RECEIVES_HOEING,RECEIVES_HOEING,RECEIVES_GARDENING
103,GROWN_FROM,2,GROWN_FROM,GROWS_FROM,GROWS_FROM
103,GROWS_FROM,1,GROWN_FROM,GROWS_FROM,GROWS_FROM
104,INFECTED_BY,1,INFECTED_BY,INFECTED_WITH,INFECTED_BY_OR_WITH
104,INFECTED_WITH,1,INFECTED_BY,INFECTED_WITH,INFECTED_BY_OR_WITH
105,USED_WITH,19,USED_WITH,USED_WITH,USED_WITH
105,USED_IN_CONJUNCTION_WITH,9,USED_WITH,USED_WITH,USED_WITH
106,PLANTED_IN_DECEMBER,1,SOWN_IN_DECEMBER,PLANTED_IN_DECEMBER,PLANTED_IN_DECEMBER
106,SOWN_IN_DECEMBER,1,SOWN_IN_DECEMBER,PLANTED_IN_DECEMBER,PLANTED_IN_DECEMBER
107,HAS_PART,1,HAS_PART,HAS_PART,HAS_COMPONENTS
107,HAS_PARTS,1,HAS_PART,HAS_PART,HAS_COMPONENTS
108,WINTER_CHERVIL_HARVESTED_IN,1,WINTER_CHERVIL_HARVESTED_IN,WINTER_CHERVIL_HARVESTED_IN,HARVESTED_IN
109,TIME_PERIOD_ASSOCIATED_WITH,2,TIME_PERIOD_ASSOCIATED_WITH,TIME_PERIOD_ASSOCIATED_WITH,TIME_PERIOD_ASSOCIATION
110,TRANSPORTED_BY,1,TRANSPORTED_BY,TRANSPORTED_BY,TRANSPORTATION_RELATION
111,USED_FOR_BEATING,1,USED_FOR_BEATING,USED_FOR_BEATING,PUNISHMENT_METHOD
112,GROWN_IN.SEASON,2,GROWN_IN.SEASON,GROWS_IN_SEASON,GROWS_IN_SEASON
112,GROWS_IN_SEASON,1,GROWN_IN.SEASON,GROWS_IN_SEASON,GROWS_IN_SEASON
113,WATERED_DURING,1,WATERED_DURING,WATERED_DURING,IRRIGATION_STATUS
114,CAN_BE_AFFECTED_BY,85,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
114,IS_IMPACTED_BY,3,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
114,EFFECTED_BY,1,CAN_BE_AFFECTED_BY,CAN_BE_AFFECTED_BY,AFFECTED_BY
115,TURNED_OVER,1,TURNED_OVER,TURNED_OVER,TRANSFERRED_OWNERSHIP
116,USED_AS,1,USED_AS,USED_AS,USED_IN_CONTEXT
117,PLANTING_TIME,1,PLANTING_TIME,PLANTING_TIME,PLANTING_DATE
117,TIME_OF_PLANTING,1,PLANTING_TIME,PLANTING_TIME,PLANTING_DATE
118,IS_GROWN_IN,82,IS_GROWN_IN,IS_GROWN_IN,GROWS_IN
118,GROWN_AT,1,IS_GROWN_IN,IS_GROWN_IN,GROWS_IN
119,TREATED_WITH_IRRIGATION_METHOD,1,TREATED_WITH_IRRIGATION_METHOD,TREATED_WITH_IRRIGATION_METHOD,IRRIGATED_WITH
120,USED_BEFORE,1,USED_BEFORE,USED_BEFORE,PREVIOUSLY_USED
121,SOWED_ON,1,SOWN_ON,SOWN_ON,PLANTED_ON
121,SOWN_ON,1,SOWN_ON,SOWN_ON,PLANTED_ON
122,PREFERRED_FOR,2,PREFERRED_FOR,PREFERRED_FOR,PREFERRED_FOR
122,PREFFERED_FOR,1,PREFERRED_FOR,PREFERRED_FOR,PREFERRED_FOR
123,IS_USEFUL_FOR,1,IS_USEFUL_FOR,IS_USEFUL_FOR,USEFULNESS
124,SUPPORTED_BY_TOOLS_AND_EQUIPMENT,1,SUPPORTED_BY_TOOLS_AND_EQUIPMENT,SUPPORTED_BY_TOOLS_AND_EQUIPMENT,SUPPORTED_BY_TOOLS_OR_EQUIPMENT
125,STEAM_CONTAINS_SOMETHING_HARMFUL,1,STEAM_CONTAINS_SOMETHING_HARMFUL,STEAM_CONTAINS_SOMETHING_HARMFUL,CONTAIN_HAZARD
126,CAN_BE_TRANSPORTED_UNDER,2,CAN_BE_TRANSPORTED_UNDER,CAN_BE_TRANSPORTED_UNDER,TRANSPORTABILITY
127,SLIDE_AGAINST,1,SLIDE_AGAINST,SLIDE_AGAINST,COLLIDE_WITH
128,WORKS_AS,1,WORKS_AS,WORKS_AS,EMPLOYMENT_RELATIONSHIP
129,WINTER_CHERVIL_SOWN_IN,1,WINTER_CHERVIL_SOWN_IN,WINTER_CHERVIL_SOWN_IN,SEASONAL_PLANTING_ACTION
130,TIME_PERIOD_ASSOCIATION,1,TIME_PERIOD_ASSOCIATION,TIME_PERIOD_ASSOCIATION,TIME_PERIOD_RELATIONSHIP
131,RECOMMENDED_FOR,2,RECOMMENDED_FOR,RECOMMENDED_FOR,RECOMMENDATION_RELATIONSHIP
132,USES_TO_REMOVE,1,USES_TO_REMOVE,USES_TO_REMOVE,REMOVES_USING
133,SUMMER_CROP,1,SUMMER_CROP,SUMMER_CROP,SEASONAL_CROP
134,AFFECTS_CROP,1,AFFECTS_CROP,AFFECTS_CROP,AFFECTS_CROP_YIELD
