cluster_id,representative_llm,representative_llm_free,representative,total_count,members
689,CULTIVATED,CULTIVATION_STATUS,CULTIVATED,2,1
798,CULTIVATED_AT,GROWN_IN,CULTIVATED_AT,2,1
795,CROP_GROWN,CROP_TYPE,CROP_GROWN,2,1
50,SYMPTOM_OF,SYMPTOM_OF_RELATIONSHIP,SYMPTOM_OF,2,1
48,SUPPORTED_BY,SUPPORTED_BY,SUPPORTED_BY,2,1
475,COVERS,CONTAINS,COVERS,2,1
12,WARMED_UP_IN_WINTER,WARMING_UP_IN_COLD_CONDITIONS,WARMED_UP_IN_WINTER,2,1
544,CONSISTS_OF,CONTAINS,CONSISTS_OF,2,1
46,WATERED_EVERY_X_DAYS_IN_CONDITION_Y,WATERING_SCHEDULE,WATERED_EVERY_X_DAYS_IN_CONDITION_Y,2,1
24,WATERED_AT,LAST_WATERED,WATERED_AT,2,1
104,SOWED_ON,PLANTED_AT,SOWED_ON,2,1
472,CUT_ABOVE_LEAF,PRUNE_ABOVE_NODE,CUT_ABOVE_LEAF,2,1
130,SOWN_ON,PLANTED_AT,SOWN_ON,2,1
128,SOWN_AT_SAME_TIME,CO_OCCURRING,SOWN_AT_SAME_TIME,2,1
655,CONTAINED_BY_SOIL_PIT,CONTAINMENT_RELATIONSHIP,CONTAINED_BY_SOIL_PIT,2,1
819,CONNECTED_TO,CONNECTEDNESS,CONNECTED_TO,2,1
330,DISEASE_AFFECTS_CROP,AFFECTS_HEALTH_OF,DISEASE_AFFECTS_CROP,2,1
522,PLANTED_ON,LOCATION_RELATIONSHIP,PLANTED_ON,2,1
248,INTRODUCED_BY,INTRODUCTION_RELATION,INTRODUCED_BY,2,1
316,INVOLVES,INVOLVEMENT,INVOLVES,2,1
843,IS_STORED_IN,CONTAINS_OBJECT,IS_STORED_IN,2,1
420,IS_PROTECTED_FROM,PROTECTION_RELATIONSHIP,IS_PROTECTED_FROM,2,1
788,IS_SIMILAR_TO,SIMILARITY_RELATIONSHIP,IS_SIMILAR_TO,2,1
358,IS_NEEDED_TO_FERTILIZE,FERTILIZATION_REQUIREMENT,IS_NEEDED_TO_FERTILIZE,2,1
836,HARVESTED_AT,HARVEST_TIME,HARVESTED_AT,2,1
790,IS_PART_OF,PART_OF_RELATIONSHIP,IS_PART_OF,2,1
812,IS_PRIZED_FOR_EARLINESS,IS_RELATED_TO_TIME,IS_PRIZED_FOR_EARLINESS,2,1
553,PART_OF,PART_WHOLE_RELATIONSHIP,PART_OF,2,1
422,IS_LOCATED_IN,LOCATION_CONTAINMENT,IS_LOCATED_IN,2,1
210,MADE_FROM,MATERIAL_COMPOSITION,MADE_FROM,2,1
256,LETTUCE_GROWTH_STAGE,LETTUCE_DEVELOPMENT_PHASE,LETTUCE_GROWTH_STAGE,2,1
605,MATURING_ON,MATURATION_STATUS,MATURING_ON,2,1
333,MANNES_CONTAIN,CONTAINS_MALE,MANNES_CONTAIN,2,1
579,IS_NEEDED_TO_MAINTAIN_SOIL_FERTILITY,MAINTAINS_SOIL_FERTILITY,IS_NEEDED_TO_MAINTAIN_SOIL_FERTILITY,2,1
693,HARVESTED_DURING,HARVESTING_RELATION,HARVESTED_DURING,2,1
263,RELATIONSHIP_TYPE_TREATED_WITH,TREATMENT_RELATIONSHIP,RELATIONSHIP_TYPE_TREATED_WITH,2,1
362,GROWTH_STAGE_ASSOCIATED_WITH_SEASON,GROWTH_STAGE_OF_SEASON,GROWTH_STAGE_ASSOCIATED_WITH_SEASON,2,1
466,GROWTH_STAGE_TRANSITION_ON,GROWTH_STAGE_TRANSITION_OCCURRED,GROWTH_STAGE_TRANSITION_ON,2,1
473,RELATIONSHIP_TYPE_AFFECTED_BY,AFFECTED_BY_RELATIONSHIP,RELATIONSHIP_TYPE_AFFECTED_BY,2,1
137,RELATED_TO,ASSOCIATED_WITH,RELATED_TO,2,1
361,HAVE_SIMILAR_SEED_APPEARANCE_TO,HAVE_SIMILAR_APPEARANCE_TO,HAVE_SIMILAR_SEED_APPEARANCE_TO,2,1
211,PREPARATION_REQUIRES,REQUIREMENT_RELATIONSHIP,PREPARATION_REQUIRES,2,1
371,IS_ASSOCIATED_WITH,ASSOCIATION,IS_ASSOCIATED_WITH,2,1
810,HAS_REQUIREMENT_FOR_WATERING,REQUIRES_WATERING,HAS_REQUIREMENT_FOR_WATERING,2,1
551,HAS_SEEDS_WITH_COLOR_TENDING_TO_BRICK,HAS_SEEDS_OF_SPECIFIC_COLOR,HAS_SEEDS_WITH_COLOR_TENDING_TO_BRICK,2,1
249,PROTECTED_FROM_FROST,PROTECTION_FROM_WEATHER_CONDITIONS,PROTECTED_FROM_FROST,2,1
424,PLANTED_IN_HOLES_CONTAINING,CONTAINS_PLANTING_SITE,PLANTED_IN_HOLES_CONTAINING,2,1
806,IS_COVERED_BY,COVERS_RELATIONSHIP,IS_COVERED_BY,2,1
346,IS_A,HYPERNYM_OF,IS_A,2,1
313,PLANTED_IN_LAYER,PLANTED_IN,PLANTED_IN_LAYER,2,1
567,IS_ALSO_RELATED_TO_AS,RELATED_TO,IS_ALSO_RELATED_TO_AS,2,1
598,PRODUCES_SEEDS,PRODUCES_REPRODUCTIVE_MATERIAL,PRODUCES_SEEDS,2,1
738,AFFECTED_BY_DISEASE,ASSOCIATED_WITH_DISEASE,AFFECTED_BY_DISEASE,2,1
688,AUTHORED_BY,AUTHORSHIP,AUTHORED_BY,2,1
674,ARE_RELATED_TO,ASSOCIATED_WITH,ARE_RELATED_TO,2,1
179,TOOL_USED_IN_PRACTICE,TOOL_USAGE,TOOL_USED_IN_PRACTICE,2,1
56,UNDERGOES,AFFECTED_BY,UNDERGOES,2,1
119,TRANSFERRED_TO,TRANSFERRED_FROM_OR_TO,TRANSFERRED_TO,2,1
792,COVERED_BY,CONTAINS,COVERED_BY,2,1
601,ARE_THINNED_IN_SAME_WAY,THINNING_RELATIONSHIP,ARE_THINNED_IN_SAME_WAY,2,1
43,USED_TO_PREVENT,PREVENTION_MEASURE,USED_TO_PREVENT,2,1
662,AFFECTED_BY_TEMPERATURE,AFFECTED_BY_ENVIRONMENTAL_CONDITIONS,AFFECTED_BY_TEMPERATURE,2,1
32,USES_TO_MAKE_MULCH,USES_AS_MATERIAL,USES_TO_MAKE_MULCH,2,1
35,USED_FOR_LOADING,LOADING_PURPOSE,USED_FOR_LOADING,2,1
599,AFFECTED_BY_SOIL_TYPE,AFFECTED_BY_ENVIRONMENTAL_FACTOR,AFFECTED_BY_SOIL_TYPE,2,1
835,CULTIVATED_ON,GROWN_AT,CULTIVATED_ON,2,1
77,USES_EQUIPMENT_TYPE,USES_EQUIPMENT,USES_EQUIPMENT_TYPE,2,1
828,ASSOCIATED_WITH,ASSOCIATION,ASSOCIATED_WITH,2,1
853,AFFECTED_BY_PESTS_OR_DISEASES,AFFECTED_BY_PESTS_OR_DISEASES,AFFECTED_BY_PESTS_OR_DISEASES,2,1
852,AFFECTED_BY_WEATHER,WEATHER_RELATED,AFFECTED_BY_WEATHER,2,1
660,AFFECTED_BY_CONDITION,AFFECTED_BY_CONDITION,AFFECTED_BY_CONDITION,2,1
16,USES_UP,USES_UP,USES_UP,2,1
718,AFFECTED_BY_PESTS,AFFECTED_BY_PESTS_OR_DISEASES,AFFECTED_BY_PESTS,2,1
52,USED_AS_FERTILIZER,USED_IN_AGRICULTURE,USED_AS_FERTILIZER,2,1
195,PLANTED_IN_rows,LOCATION_OF_PLANTING,PLANTED_IN_rows,1,1
547,PLACED_ON_OR_NEAR_SURFACE_OF,LOCATED_ON_OR_NEAR_SURFACE_OF,PLACED_ON_OR_NEAR_SURFACE_OF,1,1
364,PLACED_WITHIN,CONTAINED_IN,PLACED_WITHIN,1,1
370,PLANTED_AT_TIME,PLANTING_TIME,PLANTED_AT_TIME,1,1
303,PLANTED_BEFORE,PLANTING_RELATIONSHIP,PLANTED_BEFORE,1,1
388,PLANTED_DURING,PLANTING_TIME,PLANTED_DURING,1,1
164,PLANTED_IN_FIRST_FORTNIGHT_OF_MONTH,PLANTED_IN_SPECIFIC_TIMEFRAME,PLANTED_IN_FIRST_FORTNIGHT_OF_MONTH,1,1
225,PLANTED_IN_FULL_SQUARES,PLANTED_IN_FULL_SQUARES,PLANTED_IN_FULL_SQUARES,1,1
193,PROTECTED_AGAINST,PROTECTION_STATUS,PROTECTED_AGAINST,1,1
289,PLANTED_IN_STAGE_OF_GROWTH,PLANTED_AT_GROWTH_STAGE,PLANTED_IN_STAGE_OF_GROWTH,1,1
213,PLANTED_NEAR,LOCATION_RELATIONSHIP,PLANTED_NEAR,1,1
229,PLANTED_NEARBY,PLANT_LOCATION_RELATIONSHIP,PLANTED_NEARBY,1,1
20,USED_FOR_WATERING,IRRIGATION_PURPOSE,USED_FOR_WATERING,1,1
652,PLANTED_ON_SIDES,PLACEMENT_RELATIONSHIP,PLANTED_ON_SIDES,1,1
140,PLANTED_OUT_IN,PLANTING_LOCATION,PLANTED_OUT_IN,1,1
205,PLANTED_UNDER_DIFFERENT_STRUCTURE,PLANTED_UNDER_DIFFERENT_STRUCTURE,PLANTED_UNDER_DIFFERENT_STRUCTURE,1,1
81,PLANTED_WITH_SPACING,PLANTING_PATTERN,PLANTED_WITH_SPACING,1,1
700,PLANTING_DATE,PLANTING_TIME,PLANTING_DATE,1,1
270,PRONE_TO_PESTS,PRONE_TO_PROBLEMS,PRONE_TO_PESTS,1,1
80,USED_FOR_PLANTING,PLANTING_PURPOSE,USED_FOR_PLANTING,1,1
82,USED_FOR_PEST_CONTROL,PEST_CONTROL_PURPOSE,USED_FOR_PEST_CONTROL,1,1
44,USED_FOR_MULCHING,MULCHING_PURPOSE,USED_FOR_MULCHING,1,1
368,PLANTED_IN_MID_MONTH,PLANTING_TIME,PLANTED_IN_MID_MONTH,1,1
118,PLANTED_IN_NOVEMBER,PLANTING_TIME,PLANTED_IN_NOVEMBER,1,1
232,PLANTED_IN_PLACE_OF,REPLACED_BY_PLANTING,PLANTED_IN_PLACE_OF,1,1
26,USED_TO_PROTECT_FROM,PROTECTION_FROM,USED_TO_PROTECT_FROM,1,1
419,PLANTED_IN_POT_BEFORE_PERMANENT_PLANTING,TEMPORARY_CONTAINER_RELATIONSHIP,PLANTED_IN_POT_BEFORE_PERMANENT_PLANTING,1,1
319,PLANTED_IN_SOIL_TYPE,SOIL_TYPE_RELATIONSHIP,PLANTED_IN_SOIL_TYPE,1,1
91,USED_FOR_TRANSPORTING,TRANSPORTATION_PURPOSE,USED_FOR_TRANSPORTING,1,1
283,POTTING_IN,PLANT_CARE,POTTING_IN,1,1
203,POTTING_SOIL_COVERS,SOIL_COVERINGS,POTTING_SOIL_COVERS,1,1
309,POWERED_BY,POWER_SOURCE,POWERED_BY,1,1
425,PRACTICED_IN,PRACTICE_LOCATION,PRACTICED_IN,1,1
107,PRACTISED_IN,PRACTICED_IN,PRACTISED_IN,1,1
223,PREFERED_GROWTH_PERIOD,PREFERRED_GROWTH_PERIOD,PREFERED_GROWTH_PERIOD,1,1
376,PREFERRED_BY,PREFERRED_RELATIONSHIP,PREFERRED_BY,1,1
393,PREFERRED_OVER,PREFERENCE_RELATIONSHIP,PREFERRED_OVER,1,1
53,USED_TO_CREATE,CREATION_SOURCE,USED_TO_CREATE,1,1
92,USED_TO_PREVENT_DAMAGE_FROM,PREVENT_DAMAGE,USED_TO_PREVENT_DAMAGE_FROM,1,1
150,RELATED_TO_WEATHER_CONDITIONS,WEATHER_RELATED,RELATED_TO_WEATHER_CONDITIONS,1,1
817,AFFECTED_BY_PLANTING_METHOD,AFFECTED_BY_FARMING_METHOD,AFFECTED_BY_PLANTING_METHOD,1,1
324,RELATIONSHIP_TYPE_NOT_LISTED_IN_THE_FACT_TYPES,NOT_LISTED_RELATIONSHIP_TYPE,RELATIONSHIP_TYPE_NOT_LISTED_IN_THE_FACT_TYPES,1,1
190,USES_FERTILIZER,USES_SUBSTANCE,USES_FERTILIZER,1,1
279,RELATIONSHIP_TYPE_PLANTED_IN,CONTAINS_OR_LOCATED_IN,RELATIONSHIP_TYPE_PLANTED_IN,1,1
73,USES_EQUIPMENT_TO_PERFORM_MARCOTTING,USES_EQUIPMENT_FOR_ACTIVITY,USES_EQUIPMENT_TO_PERFORM_MARCOTTING,1,1
269,REMAINS_PILED_UP_AT,ACCUMULATES_AT,REMAINS_PILED_UP_AT,1,1
824,AFFECTED_BY_SEASONAL_CONDITION,AFFECTED_BY_CONDITION,AFFECTED_BY_SEASONAL_CONDITION,1,1
304,REMOVED_FROM_FIELD_IN_AGRICULTURAL_CONTEXT,REMOVED_FROM_AGRICULTURE,REMOVED_FROM_FIELD_IN_AGRICULTURAL_CONTEXT,1,1
138,REBUILD_LAYERS,REBUILD_MODEL_COMPONENTS,REBUILD_LAYERS,1,1
79,USED_TO_COLLECT_MANURE,MANURE_COLLECTION,USED_TO_COLLECT_MANURE,1,1
343,PROTECTED_BY,PROTECTION_RELATIONSHIP,PROTECTED_BY,1,1
231,PROTECTED_BY_HOOK,HOOK_PROTECTION,PROTECTED_BY_HOOK,1,1
381,PROTECTED_FROM_AFFECTING_CONDITIONS_OF_FROSTS_USING_METHOD_OF_PROTECTING_AGAINST_FROSTS_BY_COVERING_WITH_FRAMES_AND_BOXES,PROTECTING_AGAINST_FROSTS_BY_COVERING,PROTECTED_FROM_AFFECTING_CONDITIONS_OF_FROSTS_USING_METHOD_OF_PROTECTING_AGAINST_FROSTS_BY_COVERING_WITH_FRAMES_AND_BOXES,1,1
246,PROTECTED_FROM_DIRECT_CONTACT,PROTECTION_STATUS,PROTECTED_FROM_DIRECT_CONTACT,1,1
679,POST_FIXATION,POST_PROCESSING,POST_FIXATION,1,1
254,PROVIDES_FINANCIAL_SUPPORT,FINANCIAL_SUPPORT_RELATIONSHIP,PROVIDES_FINANCIAL_SUPPORT,1,1
220,PREVENTS,PREVENTION_RELATIONSHIP,PREVENTS,1,1
154,PROBED_AT_TIME_PERIOD,PROBE_TIME_RELATIONSHIP,PROBED_AT_TIME_PERIOD,1,1
101,PROCESSED_WITH_EQUIPMENT,PROCESSED_WITH,PROCESSED_WITH_EQUIPMENT,1,1
624,PRODUCES,PRODUCTION_RELATION,PRODUCES,1,1
290,PREVENTED_BY,PREVENTION_RELATION,PREVENTED_BY,1,1
113,PRODUCES_INCOME_FOR,GENERATES_REVENUE_FOR,PRODUCES_INCOME_FOR,1,1
317,PRODUCES_IN_TIMEFRAME,PRODUCTION_TIMING,PRODUCES_IN_TIMEFRAME,1,1
34,USED_TO_ESTABLISH_ESPALIERS_FOR,SUPPORTS_PLANT_GROWTH,USED_TO_ESTABLISH_ESPALIERS_FOR,1,1
318,PREFER_POTTING_SOIL,POTTING_SOIL_TYPE,PREFER_POTTING_SOIL,1,1
558,PREFER_SOIL_TYPE,PREFERRED_GROUND_CONDITION,PREFER_SOIL_TYPE,1,1
123,PREFFERED_FOR,PREFERRED_FOR,PREFFERED_FOR,1,1
40,USED_TO_EDGE,HISTORICAL_RELATIONSHIP,USED_TO_EDGE,1,1
306,PREPARED_FOR_HARVEST_BY_PLANTING_IN,PLANTED_BY,PREPARED_FOR_HARVEST_BY_PLANTING_IN,1,1
116,PREPARED_WITH,PREPARATION_METHOD,PREPARED_WITH,1,1
111,PRESSED_WITH,PHYSICAL_CONTACT,PRESSED_WITH,1,1
491,PRODUCES_FRUIT_AT,PRODUCES_FRUIT,PRODUCES_FRUIT_AT,1,1
244,MOVED_FROM,MOVED_FROM,MOVED_FROM,1,1
456,CHARACTERISTIC_OF_SOIL_TYPE,SOIL_CHARACTERISTIC,CHARACTERISTIC_OF_SOIL_TYPE,1,1
659,CHECKED_WITH,VERIFICATION_RELATION,CHECKED_WITH,1,1
556,AFFECTED_BY_WATERING,AFFECTED_BY_WATERING,AFFECTED_BY_WATERING,1,1
247,MAT_REMOVED_DURING_DAYLIGHT,DAYTIME_MATERIAL_REMOVAL,MAT_REMOVED_DURING_DAYLIGHT,1,1
369,MAY_RETAIN_HEAT_LONGER,RETAINS_HEAT,MAY_RETAIN_HEAT_LONGER,1,1
300,MEANS_TO_THE_MARKET_GARDENER,MEANS_OF_LIVELIHOOD,MEANS_TO_THE_MARKET_GARDENER,1,1
230,MEASURED_BY_AREA_OR_VOLUME,MEASURED_BY_QUANTITY,MEASURED_BY_AREA_OR_VOLUME,1,1
776,MEASURED_BY_DISTANCE,MEASURED_BY_LENGTH_OR_DISTANCE,MEASURED_BY_DISTANCE,1,1
222,PLANTING_METHOD_ALTERNATIVE,PLANTING_METHOD,PLANTING_METHOD_ALTERNATIVE,1,1
837,CAN_BE_USED_FOR_CUTTING,USED_FOR_CUTTING,CAN_BE_USED_FOR_CUTTING,1,1
643,CAN_PRODUCE_SEEDS_AFTER_CUTTING,REPRODUCTION_METHOD,CAN_PRODUCE_SEEDS_AFTER_CUTTING,1,1
277,CAN_REACH_TEMPERATURE,REACHES_TEMPERATURE_THRESHOLD,CAN_REACH_TEMPERATURE,1,1
575,CAULIFLOWER_IS_ADVERSELY_AFFECTED_BY,ADVERSE_EFFECT_ON_PLANT,CAULIFLOWER_IS_ADVERSELY_AFFECTED_BY,1,1
860,CAULIFLOWER_WAS_PLANTED_IN,PLANTING_LOCATION,CAULIFLOWER_WAS_PLANTED_IN,1,1
539,CAUSESDamage,CAUSES_PHYSICAL_HARM,CAUSESDamage,1,1
457,CAUTERIZED_WITH,CAUSE_OF_INJURY,CAUTERIZED_WITH,1,1
570,PEST_CONTROL_MEASURE_USED_AGAINST,PEST_CONTROL_METHOD,PEST_CONTROL_MEASURE_USED_AGAINST,1,1
502,PEST_CONTROL_RELATIONSHIP,PEST_CONTROL,PEST_CONTROL_RELATIONSHIP,1,1
629,CAN_BE_PLANTED_IN_MONTH,PLANTING_MONTHS,CAN_BE_PLANTED_IN_MONTH,1,1
620,MANURE_ADDED_INTO,MANURE_APPLICATION,MANURE_ADDED_INTO,1,1
234,MANURE_IS_PRESSED_DOWN_WITH_FORK_DURING_PREPARATION,MANIPULATING_MANURE_DURING_PREPARATION,MANURE_IS_PRESSED_DOWN_WITH_FORK_DURING_PREPARATION,1,1
