cluster_id,representative_llm,representative_llm_free,representative,total_count,members
114,BLACK_RADISH_DOES_NOT_GO_TO_SEED_IN_SAME_YEAR,BLACK_RADISH_CHARACTERISTICS,BLACK_RADISH_DOES_NOT_GO_TO_SEED_IN_SAME_YEAR,4,4
18,FACE_SOUTH,DIRECTIONAL_ORIENTATION,FACE_SOUTH,4,3
21,ARE_THINNED_IN_SAME_WAY,THINNING_RELATIONSHIP,ARE_THINNED_IN_SAME_WAY,4,3
20,CONTINUES_INTO,LOCATED_IN_OR_AT,LIVES_IN,4,4
67,LATER_THAN_YORK_CABBAGE,LATER_THAN_CABBAGE_VARIETY,LATER_THAN_YORK_CABBAGE,3,3
8,SHOULD_NOT_HAVE,NEGATIVE_ASSESSMENT,DOES_NOT_HEAD,3,3
65,GROWNINCONDITIONS,REQUIRES_SPECIFIC_CONDITIONS,GROWNINCONDITIONS,3,3
46,DISEASE_ASSOCIATION,DISEASE_OR_PEST_RELATIONSHIP,DISEASE_ASSOCIATION,3,3
27,NOT_CULTIVATED_IN,NOT_GROWN_IN,GROWN_WITHOUT,3,3
142,CULTIVATED_USING_FORCED_CULTIVATION_METHOD,FORCED_CULTIVATION_METHOD,USED_IN_FORCED_CULTIVATION,3,3
11,GREEN_ROMAINE_WAS_ADVERSELY_AFFECTED_BY,ROMAINE_LETTUCE_CULTIVATION_LOCATION,GREY_ROMAINE_WAS_SOWN_AND_PLANTED_IN,3,3
108,PLANTING_LOCATION,PLANTING_SITE,FIELD_LOCATION,3,3
58,GERMINATED_IN,GERMINATION_TIME,GERMINATED_IN,3,3
30,BELLS_PLACED_ON_COMPOST,OBJECTS_RECEIVE_OR_CONTAIN_COMPOST,SOIL_PLACED_IN_BOXES,3,3
45,BRINGS_BACK,PUT_BACK,MOVE_BACK,3,3
73,BURIED_WITH,BURIED_WITH,BURIED_WITH,3,3
24,BREAK_UP_LAYER,LAYER_MANIPULATION,BREAK_UP_LAYER,3,3
16,REQUIRES_MORE_HUMAN_RESOURCES_THAN,REQUIRES_OR_HAS_MORE_THAN,REQUIRES_MORE_HUMAN_RESOURCES_THAN,3,2
86,HANDLED_BY_PERSONNEL_ROLE,HANDLING_RELATED_TO_PERSONNEL_OR_CIRCUMSTANCE,SEPARATELY_HANDLED,3,3
52,MANNES_CONTAIN,MANNES_RELATIONSHIP,MANNES_CONTAIN,3,2
33,PRACTICED_IN,ACTIVE_IN,PRACTICED_IN,3,3
53,SPRING_CHERVIL_GROWN_FROM,CHERVIL_SEASONAL_ASSOCIATION,WINTER_CHERVIL_SOWN_IN,3,3
32,SPACED-apart,SPACING_RELATED,WEIGHTED,3,3
37,CAULIFLOWER_IS_ADVERSELY_AFFECTED_BY,CAULIFLOWER_CULTIVATION_AND_HANDLING,CAULIFLOWER_WAS_PLANTED_IN,3,3
121,PULLED_OUT_AT,PULLED_FROM_DURING,PULLED_OUT_AT,2,2
102,SYMPTOM_OF,SYMPTOM_OF_RELATIONSHIP,SYMPTOM_OF,2,1
135,DOORMAT_CONSTRUCTION,DOORMAT_ASSEMBLY,DOORMAT_TIGHTENING,2,2
132,ARE_GATHERED_IN_SAME_SEASON,GATHERING_LOCATION,GATHERS_AT,2,2
47,YIELDS_IN,YIELDS_FROM,YIELDS_IN,2,2
80,ASSEMBLES_CHEST_ON_PATHS,PATH_CONSTRUCTION,FILL_PATH_WITH,2,2
59,ADVANCES_IN_TIME,TIME_RELATIONSHIP,ADVANCES_IN_TIME,2,2
77,ADOS_CONSTRUCTED_WITH,ADOS_RELATIONSHIP_TO_DIRECTION,ADOS_CONSTRUCTED_WITH,2,2
17,ACQUIRED_QUALITY,QUALITY_RELATIONSHIP,ACQUIRED_QUALITY,2,2
40,DIFFERENCES_IN_WIDTH_OF_BEDS,BED_CHARACTERISTICS,DOMED_SHAPE_OF_BEDS,2,2
12,BLANCHED_IN,OBJECTS_INTO,FLOWERS_IN,2,2
98,DEGENERATED_INTO,DEGENERATION_RELATION,DEGENERATED_INTO,2,2
88,ESTABLISHED_FOR_ESPALIERS_OF,ESTABLISH_ESPALIER_FOR,ESTABLISHED_FOR_ESPALIERS_OF,2,2
147,FRAMES_REMOVED_DURING_MILD_WEATHER,REMOVED_DURING_GOOD_CONDITIONS,MAT_REMOVED_DURING_DAYLIGHT,2,2
146,HAD_COMPETITION_OPEN,COMPETING_IN_EVENT,HAD_COMPETITION_OPEN,2,2
42,PICKED_BEFORE_RIPENING_ON_VINE,RIPE_ON_VINE_STATUS,PICKED_BEFORE_RIPENING_ON_VINE,2,2
123,COUCHED_IN,BEDDED_IN,COUCHED_IN,2,2
60,REPLANTING,PLANTING_RELATIONSHIP,REPLANTING,2,2
29,IS_GROWN_BY_FEW_MARKET_GARDENERS_IN_CITY,MARKET_GARDENING_IN_URBAN_AREA,REVENUE_OF_MARKET_GARDENING_IN_PARIS,2,2
26,BASED_ON_DESIRE_FOR_PUBLICATION,BASED_ON,BASED_ON_PROGRAM_OF,2,2
36,CROP_GROWN_FROM_LAYER,GROWS_FROM,PEAS_GROW_FROM,2,2
74,BED_PREPARATION_TECHNIQUE,SOIL_PREPARATION_TECHNIQUE,BED_PREPARATION_TECHNIQUE,2,2
106,SEED_PRODUCTION_PREREQUISITE,SEEDING_REQUIRMENT,SEED_PRODUCTION_PREREQUISITE,2,2
54,LOOPED_AT,LOOPED_OR_MARCOTTED_AT,LOOPED_AT,2,2
51,LAND_SHAPED_INTO_SLOPE,LAND_USE,LAND_SHAPED_INTO_SLOPE,2,2
3,SPECIFIES_DEPTH_MEASUREMENT,MEASURED_DEPTH_RELATIONSHIP,HAS_ROOT_DEPTH_REACHING,2,2
136,EDGE_PLACED_IN,EDGE_CONTAINMENT,USED_TO_EDGE,2,2
138,HASBEGINNING,STARTED_AT,HASBEGINNING,2,2
104,PEOPLE_RELATIONSHIP_WORK_ALLOCATION,PEOPLE_RELATIONSHIP_ECONOMIC_ACTIVITY,PEOPLE_RELATIONSHIP_WORK_ALLOCATION,2,2
118,SEED_STORAGE_LIFETIME,SEED_STORAGE_DURATION,SEED_STORAGE_LIFETIME,2,1
89,AIMED_AT_PRODUCING_MANUAL_FOR,AIMED_AT_PRODUCING_RESOURCE_FOR,AIMED_AT_PRODUCING_MANUAL_FOR,1,1
111,ASPARAGUS_VARIEY_GROWN_IN_GREENHOUSE,GROWN_IN_GREENHOUSE,ASPARAGUS_VARIEY_GROWN_IN_GREENHOUSE,1,1
127,ALTERNATIVE_OPTION_FOR_SPACE_SAVING_RECHAUD,ALTERNATE_NAME,ALTERNATIVE_OPTION_FOR_SPACE_SAVING_RECHAUD,1,1
105,AFFECTED_BY_POLICE_BAN,AFFECTED_BY_AUTHORITY_ACTION,AFFECTED_BY_POLICE_BAN,1,1
140,EXHIBIT_LONG_SEED_VIABILITY,SEED_VIABILITY_TESTING,EXHIBIT_LONG_SEED_VIABILITY,1,1
149,DEPANELLED_AT_STAGE,DEPANELLED_AT_STAGE,DEPANELLED_AT_STAGE,1,1
129,DESCRIBED_IN_YEAR,TIMESTAMPED_IN_YEAR,DESCRIBED_IN_YEAR,1,1
126,DOES_NOT_NEED_TRANSPLANTING_DUE_TO_SOIL_CONDITION,SOIL_CONDITION_REASONS_FOR_NO_TRANSPLANTING,DOES_NOT_NEED_TRANSPLANTING_DUE_TO_SOIL_CONDITION,1,1
143,FOUNDED_PRIZE,AWARDED_PRIZE,FOUNDED_PRIZE,1,1
133,CUT_AT_THIRD_SHOOT,PRUNE_BRANCHES,CUT_AT_THIRD_SHOOT,1,1
95,COIFFEE,COFFEE,COIFFEE,1,1
128,CANBEPRUNED,PRUNEABILITY,CANBEPRUNED,1,1
83,BELL_MARKED_AT,MARKED_AT,BELL_MARKED_AT,1,1
113,COMPETES_WITH_REGIONAL_CROP_PRODUCERS,COMPETES_WITH_CROP_PRODUCER,COMPETES_WITH_REGIONAL_CROP_PRODUCERS,1,1
97,CULTIVATEDON_SOUTH_COAST,GROWS_IN_REGION,CULTIVATEDON_SOUTH_COAST,1,1
116,CULLED_FROM_NURSERY,REMOVED_FROM_CARE,CULLED_FROM_NURSERY,1,1
91,ENTITY_HISTORY_ASSOCIATION,HISTORICAL_ASSOCIATION,ENTITY_HISTORY_ASSOCIATION,1,1
103,FEARLESS_OF,FEARLESSNESS,FEARLESS_OF,1,1
99,EXTRACTED_FROM_ECONOMICS_DATA,DERIVED_FROM_DATA_SOURCE,EXTRACTED_FROM_ECONOMICS_DATA,1,1
92,LARD_WITH_SUBSTANCE_OR_EQUIPMENT,CONTAINING_SUBSTANCE_OR_EQUIPMENT,LARD_WITH_SUBSTANCE_OR_EQUIPMENT,1,1
85,LOST_FIRES,UNACCOUNTED_FOR_EVENTS,LOST_FIRES,1,1
101,MAIN_STEM_OF,MAIN_ENTITY_RELATIONSHIP,MAIN_STEM_OF,1,1
79,IS_MODE_OF_TRANSPORT,TRANSPORTATION_METHOD,IS_MODE_OF_TRANSPORT,1,1
109,INCLUDED_IN_JULY,INCLUDED_IN_MONTH,INCLUDED_IN_JULY,1,1
93,IS_BREAKABLE_BY,BREAKABILITY,IS_BREAKABLE_BY,1,1
139,HAS_PROPAGATION_METHOD,HAS_METHOD,HAS_PROPAGATION_METHOD,1,1
87,HAS_SPECIFIC_NUMBER_OF_HORSES,HAS_QUANTITY_OF_HORSES,HAS_SPECIFIC_NUMBER_OF_HORSES,1,1
107,HANG_IN_CELLAR_UPSIDE_DOWN_FROM,HANGING_POSITION,HANG_IN_CELLAR_UPSIDE_DOWN_FROM,1,1
81,KILLS_TARGET,KILLING_RELATIONSHIP,KILLS_TARGET,1,1
75,IS_PERENNIAL_IN,PLANT_TYPE_RELATIONSHIP,IS_PERENNIAL_IN,1,1
119,PERSIL_GROWS_INTO,GROWS_INTO,PERSIL_GROWS_INTO,1,1
144,PATH_PREPARATION_DEPTH,PATH_PREPARATION_DEPTH,PATH_PREPARATION_DEPTH,1,1
84,POST_FIXATION,POST_PROCESSING,POST_FIXATION,1,1
100,SEASONAL_AVAILABILITY,SEASONAL_RELATIONSHIP,SEASONAL_AVAILABILITY,1,1
115,RARELY_MARRY_OUTSIDE_OF,INTERMARRIAGE_PATTERN,RARELY_MARRY_OUTSIDE_OF,1,1
148,RECOVERED_WITH_AIRING,RECOVERED_FROM_AIRING,RECOVERED_WITH_AIRING,1,1
117,RENEWED_APPEAL,APPEAL_RENEWAL,RENEWED_APPEAL,1,1
134,SPLIT_INTO_TWO_HALVES_FOR,SPLIT_INTO_PARTS,SPLIT_INTO_TWO_HALVES_FOR,1,1
66,STARTS_PRODUCTION_AFTER,STARTS_AFTER,STARTS_PRODUCTION_AFTER,1,1
124,STRAW_PLUGS_USE_FOR,PLUGGING_WITH_STRAW,STRAW_PLUGS_USE_FOR,1,1
50,TAKE_SOIL_FROM_WINTER_BEDS,PREPARE_GARDEN_BEDS,TAKE_SOIL_FROM_WINTER_BEDS,1,1
120,TOTAL_SPENT_ON_MANURE_AND_FERTILIZERS,AGRICULTURAL_INPUT_COSTS,TOTAL_SPENT_ON_MANURE_AND_FERTILIZERS,1,1
145,TURNIPS_AND_RADISHES_HARVESTED_IN_SUMMER,ROOT_VEGETABLES_HARVESTED_IN_SUMMER,TURNIPS_AND_RADISHES_HARVESTED_IN_SUMMER,1,1
122,USED_TO_BRING_VEGETABLES_TO_MARKET,TRANSPORT_FOOD,USED_TO_BRING_VEGETABLES_TO_MARKET,1,1
130,VISITED_DURING_STORAGE,VISITATION_STATUS,VISITED_DURING_STORAGE,1,1
96,WAS_KNOWN_AS_EARLY_PRODUCE_TYPE,ALSO_KNOWN_AS,WAS_KNOWN_AS_EARLY_PRODUCE_TYPE,1,1
94,WATERCRESS_SORREL_PLANTED_AFTER,PLANTED_AFTER,WATERCRESS_SORREL_PLANTED_AFTER,1,1
131,WATERED_WITHIRRIGATION_SYSTEM,IRRIGATED_WITH_WATER,WATERED_WITHIRRIGATION_SYSTEM,1,1
110,WOOD_DOES_NOT_INTERACT_WITH_MANURE_DURING_PREPARATION,NO_WOOD_MANURE_CONTACT_DURING_PREPARATION,WOOD_DOES_NOT_INTERACT_WITH_MANURE_DURING_PREPARATION,1,1
