cluster_id,representative_llm,representative_llm_free,representative,total_count,members
655,CROP_TYPE,CROP_INFORMATION,CROP_TYPE,6,1
26,PLANTED_ALONGSIDE,PLANTED_IN_RELATION_TO,PLANTED_ALONGSIDE,6,2
515,MANNES_CONTAIN,CONTAINS_MALE,MANNES_CONTAIN,6,1
853,ARE_ASSOCIATED_WITH,ASSOCIATION,ARE_ASSOCIATED_WITH,6,1
871,FOLLOWS_LAYERS,FOLLOWS_IN_ORDER,FOLLOWS_LAYERS,5,1
55,IS_PROTECTED_BY,PROTECTION_RELATIONSHIP,IS_PROTECTED_BY,5,2
900,IS_EQUIPPED_WITH,HAS_EQUIPMENT,IS_EQUIPPED_WITH,5,1
937,CULTIVATED_DURING,CULTIVATION_TIME,CULTIVATED_DURING,5,1
21,PLANTED_UNDER_SPECIFIC_CONDITIONS,PLANTED_UNDER_SPECIFIC_CONDITIONS,PLANTED_UNDER_SPECIFIC_CONDITIONS,5,3
611,PEST_AFFECTS_CROP,PEST_HARM_RELATIONSHIP,PEST_AFFECTS_CROP,5,1
993,PRICED_AT,HAS_PRICE,PRICED_AT,5,1
80,REMOVED_FROM,REMOVED_AT,REMOVED_FROM,4,2
22,REQUIRES_PROTECTION_FROM,REQUIRES_PROTECTION,REQUIRES_PROTECTION_FROM,4,2
749,NEW_CROP_AVAILABLE,CROP_AVAILABILITY_CHANGED,NEW_CROP_AVAILABLE,4,1
74,GROWS_TO_HEIGHT_OF,GROWS_TO_HEIGHT_OF,GROWS_AT_HEIGHT_OF,4,2
391,PLANTED_UNDER,LOCATED_UNDER,PLANTED_UNDER,4,1
85,PLANTED_IN_ROWS,PLANTED_IN_ROWS,PLANTED_IN_ROWS,4,2
86,TRANSPLANTED_TO,TRANSPLANT_LOCATION,TRANSPLANTED_TO,4,2
208,MADE_FROM,DERIVED_FROM,MADE_FROM,4,2
161,PLANTED_IN_NOVEMBER,PLANTING_TIME,PLANTED_IN_NOVEMBER,4,1
671,DIFFERS_IN_RUNNIG_FROM,DIFFERS_FROM,DIFFERS_IN_RUNNIG_FROM,4,1
279,PLACED_ON,CONTAINMENT_RELATIONSHIP,PLACED_ON,4,1
970,GROWN_ON,ORIGINATED_FROM,GROWN_ON,4,1
58,CROP_VARIEGES,CROP_VARIEGATION,CROP_VARIEGES,4,2
332,INTERPLANTED_WITH,COLOCATED_WITH,INTERPLANTED_WITH,4,1
870,CROP_VARIETY_RELATED_TO_CROP,CROP_VARIETY_RELATIONSHIP,CROP_VARIETY_RELATED_TO_CROP,4,1
802,MIXED_WITH,COMBINED_WITH,MIXED_WITH,4,1
39,RAISED_WITH,RAISED_OR_GROWN_WITH,GROWN_WITH,4,2
9,GROWN_FOR,GROWN_FOR_OR_BY,GROWN_BY,4,2
35,PLANTING_DATE,PLANTING_DATE_RELATION,HAS_PLANTING_DATE,4,2
103,GROWS_FROM,GROWS_FROM,GROWN_FROM,3,2
553,IS_GROWN_BY_MARKET_GARDENERS_IN_LOCATION,GROWS_IN_LOCATION,IS_GROWN_BY_MARKET_GARDENERS_IN_LOCATION,3,1
112,GROWS_IN_SEASON,GROWS_IN_SEASON,GROWN_IN.SEASON,3,2
402,PRODUCES,PRODUCTION_RELATIONSHIP,PRODUCES,3,1
740,AFFECTS,CAUSE_EFFECT,AFFECTS,3,1
478,SEASONAL_AVAILABILITY,SEASONAL_RELATIONSHIP,SEASONAL_AVAILABILITY,3,1
152,USES_TO_MAKE_MULCH,USES_AS_MATERIAL,USES_TO_MAKE_MULCH,3,1
145,USED_AS_FERTILIZER,USED_AS_FERTILIZER,USED_AS_FERTILIZER,3,2
510,SAME_SPECIES_AS,SPECIES_RELATIONSHIP,SAME_SPECIES_AS,3,1
122,PREFERRED_FOR,PREFERRED_FOR,PREFERRED_FOR,3,2
153,COVERED_BY,COVERED_IN_OR_BY,COVERED_BY,3,2
284,TREATED_WITH_RELATIONSHIP,TREATMENT_RELATIONSHIP,TREATED_WITH_RELATIONSHIP,3,1
263,PLANTING_SCHEDULED_IN_MONTH_OF,PLANTED_IN_MONTH_OF,PLANTING_SCHEDULED_IN_MONTH_OF,3,1
835,INTRODUCED_CROP_INTO_MARKET_GARDENING,INTRODUCE_CROP_TO_MARKET_GARDENING,INTRODUCED_CROP_INTO_MARKET_GARDENING,3,1
859,AFFECTS_THE_GROWTH_OF,AFFECTS_GROWTH_OF,AFFECTS_THE_GROWTH_OF,3,1
253,SEED_CHARACTERISTIC,SEED_PROPERTY,SEED_CHARACTERISTIC,3,1
308,IS_NOT_GROWN,NOT_GROWN,IS_NOT_GROWN,3,1
880,FOLLOWED_BY,SEQUENCE_RELATIONSHIP,FOLLOWED_BY,3,1
234,ARE_TRANSPLANTED_INTO_NURSERY,TRANSPLANT_LOCATION,ARE_TRANSPLANTED_INTO_NURSERY,3,1
797,PLANTED_DURING,PLANTING_TIME,PLANTED_DURING,3,1
11,GROWS_AFTER,GROWS_AFTER,GROWN_AFTER,3,2
792,REQUIRES_EQUIPMENT,REQUIRES_EQUIPMENT,REQUIRES_EQUIPMENT,3,1
911,AUTHORED_BY,AUTHORSHIP,AUTHORED_BY,3,1
354,TIME_OF_HARVESTING_RELATIONSHIP,HARVEST_TIME,TIME_OF_HARVESTING_RELATIONSHIP,3,1
913,CULTIVATED,CULTIVATION_STATUS,CULTIVATED,3,1
914,DISEASE_AFFECTED_BY,AFFECTED_BY_DISEASE,DISEASE_AFFECTED_BY,3,1
376,SEED_PRODUCTION_PREREQUISITE,SEEDING_REQUIREMENT,SEED_PRODUCTION_PREREQUISITE,3,1
765,-has_part-relationship,HAS_PART_RELATIONSHIP,-has_part-relationship,3,1
169,SUPPORTED_BY,SUPPORTED_BY,SUPPORTED_BY,3,1
165,GROWTH_STAGE_TRANSITION,GROWTH_STAGE_TRANSITION,GROWTH_STAGE_TRANSITION,3,2
340,IS_PRONE_TO,PRONE_TO_RELATIONSHIP,IS_PRONE_TO,3,1
17,APPLIED_TO,APPLIED_ON,APPLIED_AT,3,3
42,PLANTED_IN_SEASON,PLANTED_IN_SEASON,PLANTED_IN_SEASON,3,2
40,USED_FOR_WATERING,WATERING_PURPOSE,USED_FOR_WATERING,3,2
25,CROP_VARIEIES,CROP_VARIETY,CROP_VARIEIES,3,2
27,CULTIVATED_BY,CULTIVATION_SOURCE,CULTIVATED_BY,3,2
68,RENTS_AT,RENTS_AT,RENTS_AT,3,2
66,FARMING_PRACTICE_RELATED,FARMING_PRACTICE_RELATED,FARMING_PRACTICE_RELATED,3,2
37,ORIGINATED_IN,ORIGINATES_FROM,IS_ORIGINATED_FROM,3,2
60,CULTIVATED_WITH,CULTIVATION_METHOD,CULTIVATED_USING,3,2
4,RAISED_ON,RAISED_IN_RELATION_TO,RAISED_ON,3,2
33,CROP_GROWN,CROP_EVENT,CROP_GROWN,3,2
32,IS_NEEDED_TO_FERTILIZE,IS_NEEDED_FOR_FERTILITY,IS_NEEDED_TO_FERTILIZE,3,2
1,PREFERRED_OVER,PREFERENCE_RELATION,PREFERRED_OVER,3,2
2,SPACED-apart,SPACED_APART,SPACED-apart,3,2
836,HARVEST_DATE,HARVEST_TIME,HARVEST_DATE,2,1
296,CAN_BE_SOWN_FOR_BEDDING_OR_COASTAL_PLANTING,PLANTING_PURPOSE,CAN_BE_SOWN_FOR_BEDDING_OR_COASTAL_PLANTING,2,1
300,PRODUCES_SEEDS_WITH_SIMILAR_CHARACTERISTICS,PRODUCES_SIMILAR_OFFSPRING,PRODUCES_SEEDS_WITH_SIMILAR_CHARACTERISTICS,2,1
827,COSTS,EXPENSES,COSTS,2,1
41,DIVIDED_INTO,DIVISION_RELATION,DIVIDED_INTO,2,2
820,CONTAINS_VARIETIES,HAS_VARIANTS,CONTAINS_VARIETIES,2,1
315,PLANTED_IN_FULL_SQUARES,PLANTED_IN_FULL_SQUARES,PLANTED_IN_FULL_SQUARES,2,1
34,USED_IN_PLANTING,USED_IN_PLANTING,USED_IN_PLANTING,2,2
812,GENERATED_FROM,SOURCE_OF_ORIGIN,GENERATED_FROM,2,1
338,ARE_SOWN_BETWEEN_DATES,PLANTED_WITHIN_DATE_RANGE,ARE_SOWN_BETWEEN_DATES,2,1
805,CAN_BE_IRRIGATED_WITH,IRRIGATION_SOURCE,CAN_BE_IRRIGATED_WITH,2,1
795,HAS_COST,HAS_PRICE_OR_COST,HAS_COST,2,1
36,AWARDED_BY,AWARDED_TO,AWARDED_BY,2,2
798,CAUSES_CONDITION,CAUSE_OF_CONDITION,CAUSES_CONDITION,2,1
333,SOWN_IN_GROUND_BEFORE_DATE,PLANTED_BEFORE_DATE,SOWN_IN_GROUND_BEFORE_DATE,2,1
289,HAS_COSTLY_FEEDING_PRACTICE,HAS_COSTLY_ASPECT,HAS_COSTLY_FEEDING_PRACTICE,2,1
65,HARVESTED_ON,HARVESTING_TIME,HARVESTED,2,2
211,USES,USES_RELATIONSHIP,USES,2,1
212,AFFECTED_BY_DISEASE,AFFECTED_BY_DISEASE,AFFECTED_BY_DISEASE,2,2
896,GROWTH_STAGE_RELATED_TO_GROWTH_STAGE,GROWTH_STAGE_RELATIONSHIP,GROWTH_STAGE_RELATED_TO_GROWTH_STAGE,2,1
63,GROWN_NEAR,GROWN_IN_PROXIMITY_TO,GROWN_NEAR,2,2
226,AFFECTED_BY_ENVIRONMENTAL_CONDITION,AFFECTED_BY_ENVIRONMENTAL_CONDITION,AFFECTED_BY_ENVIRONMENTAL_CONDITION,2,2
228,USED_TO_LOAD,LOADING_HISTORY,USED_TO_LOAD,2,1
985,CONTAINS_SPECIES,CONTAINMENT_RELATIONSHIP,CONTAINS_SPECIES,2,1
232,SOWN_AT,PLANTED_AT,SOWN_AT,2,1
875,IS_BENEFICIAL_FOR,BENEFITS_FROM,IS_BENEFICIAL_FOR,2,1
57,PLANTED_IN_MONTHS,PLANTING_SCHEDULE,SOWN_IN_MONTHS,2,2
56,HAS_CHARACTERISTICS,HAS_CHARACTERISTIC,HAS_CHARACTERISTIC,2,2
44,READY_FOR,READY_TO_BE_USED,READY_IN,2,2
867,BELONGS_TO,MEMBER_OF_RELATIONSHIP,BELONGS_TO,2,1
52,SPACED_WITH,SPACED_RELATIONSHIP,SPACED_AT,2,2
51,PREFERRED_CROP_LOCATION,CROP_PREFERENCE_LOCATION,PREFERRED_CROP_LOCATION,2,2
262,SIMILAR_TO,SIMILARITY,SIMILAR_TO,2,1
49,REQUIRES_SOIL_CONDITION,REQUIRES_SOIL_CHARACTERISTIC,REQUIRES_SOIL_TYPE,2,2
48,REQUIRES_MANAGEMENT_IN_MONTHS,REQUIRES_MANAGEMENT_PERIOD,REQUIRES_MANAGEMENT_IN_MONTH,2,2
266,PLANTED_AFTER_EMPTYING_LAYER,PLANTING_SEQUENCE_RELATIONSHIP,PLANTED_AFTER_EMPTYING_LAYER,2,1
847,CARRIED_ON,CONTINUED_INTO_NEXT_PERIOD,CARRIED_ON,2,1
841,PLACED_ON_TOP_OF,LOCATED_ON,PLACED_ON_TOP_OF,2,1
344,WATERED_IN_TIME_FRAME,WATERING_SCHEDULE_MET,WATERED_IN_TIME_FRAME,2,1
287,ARE_SOWN_IN_MONTH_FOR_TRANSPORTATION,MONTH_OF_SOWING,ARE_SOWN_IN_MONTH_FOR_TRANSPORTATION,2,1
288,PREPARED_FOR_TRANSPLANTING,TRANSPLANT_PREPARATION,PREPARED_FOR_TRANSPLANTING,2,1
246,TEMPORAL_RELATIONSHIP,TEMPORAL_RELATION,TEMPORAL_RELATIONSHIP,2,1
442,PLANTING_SCHEDULE,PLANNED_ACTIVITY,PLANTING_SCHEDULE,2,1
444,PRODUCES_HEAD_IN,PRODUCTION_RELATIONSHIP,PRODUCES_HEAD_IN,2,1
709,OTHER_VARIETY_OF,OTHER_TYPE_OR_VARIETY,OTHER_VARIETY_OF,2,1
450,IRRIGATION_METHOD,IRRIGATION_TYPE,IRRIGATION_METHOD,2,1
15,CUT_WITH,CUT_USING,CUT_BY,2,2
689,MANURE_TYPE_COMPARISON,MANURE_TYPE_RELATIONSHIP,MANURE_TYPE_COMPARISON,2,1
471,CAN_BE_LEFT_IN,LEFT_IN_RELATIONSHIP,CAN_BE_LEFT_IN,2,1
474,PLANTED_IN_PLACE,LOCATION_OF_ORIGIN,PLANTED_IN_PLACE,2,1
681,AFFECTED_BY_TEMPERATURE,AFFECTED_BY_ENVIRONMENTAL_CONDITIONS,AFFECTED_BY_TEMPERATURE,2,1
0,EXPOSED_TO_AIR_BY_MEANS_OF,EXPOSED_TO_AIR,EXPOSED_TO_AIR_AROUND,2,2
673,GERMINATES_FOR,GERMINATION_SOURCE,GERMINATES_FOR,2,1
64,OVERWINTERS_IN,OVERWINTERS_IN_OR_AT,OVERWINTERS_AT,2,2
8,HARVESTED_IN_SEASON,HARVESTING_TIME,HARVESTED_IN_SEASON,2,2
7,REQUIRES_LABOR,REQUIRES_LABOR,REQUIRES_LABOR,2,2
5,CULTIVATED_FOR,GROWN_FOR_PURPOSE,CROP_GROWN_FOR,2,2
543,COMPANION_PLANT_FOR,COMPANIONSHIP,COMPANION_PLANT_FOR,2,1
618,CULTIVATED_UNTIL,CULTIVATION_STATUS,CULTIVATED_UNTIL,2,1
615,HAVE_AVERAGE_COST_OF,HAVE_COST,HAVE_AVERAGE_COST_OF,2,1
549,CLASSIFIED_UNDER,CLASSIFICATION_RELATION,CLASSIFIED_UNDER,2,1
550,FOUND_IN,CONTAINED_IN,FOUND_IN,2,1
556,HAS_TIME_TO_MATURITY,HAS_MATURITY_DATE,HAS_TIME_TO_MATURITY,2,1
608,PLANTED_BEFORE,TEMPORAL_RELATIONSHIP,PLANTED_BEFORE,2,1
588,NEEDS,REQUIREMENT,NEEDS,2,1
585,IS_DIFFICULT_TO_DETERMINE_FOR,UNCERTAIN_OR_DIFFICULT_TO_DETERMINE,IS_DIFFICULT_TO_DETERMINE_FOR,2,1
10,CONTAIN,CONTAINS,CONTAIN,2,2
789,AFFECTED_BY_MELON_PRUNING,AFFECTED_BY_PRUNING,AFFECTED_BY_MELON_PRUNING,2,1
353,WATERED_REGULARLY,IRRIGATION_FREQUENCY,WATERED_REGULARLY,2,1
357,PICKED_AND_READY,ORDER_STATUS,PICKED_AND_READY,2,1
358,BLANCHED_USING,COOKED_BY_BLANCHING,BLANCHED_USING,2,1
359,ARE_WARMED_UP_FROM_MONTH,WARMUP_STATUS,ARE_WARMED_UP_FROM_MONTH,2,1
778,REMOVES,REMOVES_RELATIONSHIP,REMOVES,2,1
365,IS_SOWN_IN_MONTH_IF_NEEDED,PLANTING_CONDITIONS,IS_SOWN_IN_MONTH_IF_NEEDED,2,1
369,HAS_VALUE_BETWEEN,HAS_RANGE_VALUE,HAS_VALUE_BETWEEN,2,1
772,HAS_DIFFERENT_CHARACTERISTICS_THAN,DIFFERS_FROM,HAS_DIFFERENT_CHARACTERISTICS_THAN,2,1
30,USED_IN_PRACTICE,USED_IN_PRACTICE,USED_IN_PRACTICE,2,2
29,COVERED_WITH_MANURE,COVERED_IN_MANURE,COVERED_WITH_MANURE,2,2
767,COLLAR_SUNK_INTO_GROUND,COLLAR_POSITION,COLLAR_SUNK_INTO_GROUND,2,1
715,COSTS_ASSOCIATED_WITH_EQUIPMENT,EQUIPMENT_COSTS,COSTS_ASSOCIATED_WITH_EQUIPMENT,2,1
759,CATEGORY_OF,CATEGORY_RELATIONSHIP,CATEGORY_OF,2,1
757,IS_COMPARED_TO,COMPARES_TO,IS_COMPARED_TO,2,1
24,PROTECTED_FROM_WEATHER_CONDITION,PROTECTED_FROM_WEATHER,PROTECTED_AGAINST_WEATHER,2,2
753, HAS_ROOT,HAS_PARENT, HAS_ROOT,2,1
23,PLANTED_IN_BED,PLANTED_IN_BED,PLANTED_IN_BED,2,2
19,FILLED_WITH_SOIL,COVERED_OR_FILLED_WITH_SUBSTANCE,FILLED_WITH_SOIL,2,2
404,NEED_ATTENTION,NEEDS_REVIEW,NEED_ATTENTION,2,1
406,HAVE_COMMON_PARTS,SHARE_COMPONENTS,HAVE_COMMON_PARTS,2,1
413,MADE_OF,COMPOSITION,MADE_OF,2,1
420,USED_IN_EQUIPMENT,EQUIPMENT_COMPONENT,USED_IN_EQUIPMENT,2,1
16,HARVESTED_ON_DATE,HARVESTED_ON_DATE,HARVESTED_ON_DATE,2,2
432,DISEASE_AFFECTS_CROP,AFFECTS_HEALTH_OF,DISEASE_AFFECTS_CROP,2,1
762,CULTIVATED_AS,CULTIVATION_STATUS,CULTIVATED_AS,2,1
87,CARROT_IS_SOWN_IN,CARROT_IS_SOWN_AT,CARROT_IS_SOWN_IN,2,2
82,HAVE_SIMILAR_GROWTH_PATTERNS,SAME_GROWTH_PATTERN,HAS_SAME_GROWTH_PATTERN,2,2
945,AFFECTED_BY_PEST_OR_DISEASE,AFFECTED_BY_PEST_OR_DISEASE,AFFECTED_BY_PEST_OR_DISEASE,2,1
936,CUT_AT,SEPARATE_AT_BOUNDARY,CUT_AT,2,1
157,SOIL_TYPE_RELATIONSHIP,SOIL_TYPE_ASSOCIATION,SOIL_TYPE_RELATIONSHIP,2,1
104,INFECTED_WITH,INFECTED_BY_OR_WITH,INFECTED_BY,2,2
177,USED_INSTEAD_OF,REPLACEMENT_RELATIONSHIP,USED_INSTEAD_OF,2,1
957,REMOVED_WITH,REMOVED_FROM,REMOVED_WITH,2,1
106,PLANTED_IN_DECEMBER,PLANTED_IN_DECEMBER,SOWN_IN_DECEMBER,2,2
76,RETAINS_GERMINATIVE_CAPACITY_FOR,RETAINS_VIABILITY_FOR,RETAINS_GERMINATIVE_CAPACITY_FOR,2,2
88,USES_EQUIPMENT,USES_EQUIPMENT,USES_EQUIPMENT,2,1
191,SUPERIOR_TO,SUPERIORITY,SUPERIOR_TO,2,1
190,SOIL_TYPE_FOR_CROP,SOIL_TYPE_RELATIONSHIP,SOIL_TYPE_FOR_CROP,2,1
79,DIFFERS_FROM,DIFFERENT_THAN,DIFFERS_IN,2,2
126,CAN_BE_TRANSPORTED_UNDER,TRANSPORTABILITY,CAN_BE_TRANSPORTED_UNDER,2,1
109,TIME_PERIOD_ASSOCIATED_WITH,TIME_PERIOD_ASSOCIATION,TIME_PERIOD_ASSOCIATED_WITH,2,1
146,USED_TO_PLANT_IN_CONVEX_LAYER_OF_MANURE,PLANTED_WITH_MANURE,USED_TO_PLANT_IN_CONVEX_LAYER_OF_MANURE,2,1
922,GREENER_THAN,COMPARATIVE_COLOR_RELATION,GREENER_THAN,2,1
160,PLANTED_WITHIN_DISTANCE_OF,PLANTED_NEARBY,PLANTED_AT_DISTANCE_OF,2,2
107,HAS_PART,HAS_COMPONENTS,HAS_PART,2,2
952,PRACTICED_IN,PRACTICE_LOCATION,PRACTICED_IN,2,1
131,RECOMMENDED_FOR,RECOMMENDATION_RELATIONSHIP,RECOMMENDED_FOR,2,1
121,SOWN_ON,PLANTED_ON,SOWN_ON,2,2
134,AFFECTS_CROP,AFFECTS_CROP_YIELD,AFFECTS_CROP,2,2
154,ARE_RESISTANT_TO,RESISTANCE_RELATIONSHIP,ARE_RESISTANT_TO,2,1
929,CARRIES,HAS_PHYSICAL_POSSESSION_OF_OBJECT,CARRIES,2,1
171,PLANTED_IN_SOIL_TYPE,PLANTED_ON_SOIL_TYPE,PLANTED_IN_SOIL_TYPE,2,2
84,PLANTED_IN_SEQUENCE,PLANTED_IN_SEQUENCE_RELATION,PLANTED_IN_SEQUENCE,2,2
964,PLANTED_BY,PLANTER,PLANTED_BY,2,1
167,IS_TOPPED_AT_STAGE,IS_AT_SPECIFIC_POINT_IN_PROCESS,IS_TOPPED_AT_STAGE,2,1
961,CONTAINS_SEEDS,CONTAINING_SEEDS,CONTAINS_SEEDS,2,1
70,PREFERRED_SOIL_CONDITION,PREFERRED_SOIL_CONDITION,PREFERED_SOIL_CONDITION,2,2
962,GROWS_TO,GROWTH_RELATIONSHIP,GROWS_TO,2,1
117,PLANTING_TIME,PLANTING_DATE,PLANTING_TIME,2,2
91,USED_IN_PROCESS,USED_IN_CONTEXT,USED_IN_PROCESS,2,1
92,USED_TO_PREVENT,PREVENTION_MEASURE,USED_TO_PREVENT,2,1
138,PLACED_NEAR,NEARBY_LOCATION,PLACED_NEAR,2,2
200,ARE_SOWN,PLANTED,ARE_SOWN,2,1
793,PLANTED_IN_MONTH_AFTER_SPECIFIC_DATE,PLANTED_RELATIVE_TO_DATE,PLANTED_IN_MONTH_AFTER_SPECIFIC_DATE,2,1
696,GOES_TO_SEED,SEEDING_RELATIONSHIP,GOES_TO_SEED,1,1
697,LAYERED_WITHIN,CONTAINS,LAYERED_WITHIN,1,1
695,GERMINATION_TIMEFRAME,GERMINATION_PERIOD,GERMINATION_TIMEFRAME,1,1
700,RISEN_DURING,RISE_TIME,RISEN_DURING,1,1
698,OCCURS_AFTER_SPECIFIC_CONDITION,CONDITIONAL_OCCURRENCE,OCCURS_AFTER_SPECIFIC_CONDITION,1,1
694,IS_REMOVED_AFTER_SELECTION,REMOVAL_STATUS,IS_REMOVED_AFTER_SELECTION,1,1
699,MOVES_BACK_TO_ACCOMMODATE_NEW_BUILDINGS,RELOCATES_FOR_CONSTRUCTION,MOVES_BACK_TO_ACCOMMODATE_NEW_BUILDINGS,1,1
702,CULTIVATED_TOGETHER,CO_CULTIVATED,CULTIVATED_TOGETHER,1,1
675,INCLUDES_IN_LAYERING_PROCESS,CONTAINS_IN_PROCESS,INCLUDES_IN_LAYERING_PROCESS,1,1
677,CLEANED_WITH,CLEANING_TOOL,CLEANED_WITH,1,1
678,LOCATION_LIMITATIONS_CAUSE_COMPETITION_DIFFICULTIES,LOCATION_AFFECTS_COMPETITIVENESS,LOCATION_LIMITATIONS_CAUSE_COMPETITION_DIFFICULTIES,1,1
679,HAS_SEED_LENGTH,HAS_MEASUREMENT,HAS_SEED_LENGTH,1,1
680,COLOCATED_WITHIN,COLOCATION,COLOCATED_WITHIN,1,1
682,LEAVES_ARE_USED_FOR,LEAF_USAGE,LEAVES_ARE_USED_FOR,1,1
683,LIFTED,LIFTED,LIFTED,1,1
684,PLANTED_ON_BOARDS,PLACED_ON_SURFACE,PLANTED_ON_BOARDS,1,1
701,NOT_USED_FOR,UNUSED_RELATIONSHIP,NOT_USED_FOR,1,1
686,RECOGNIZED_BY_BROADER_LEAVES_THAN,RECOGNIZED_BY_BROADER_CONCEPTS,RECOGNIZED_BY_BROADER_LEAVES_THAN,1,1
687,MARKET_GARDENERS_REQUIRE_PROOF_OF_GOOD_CONDUCT,REQUIREMENT_FOR_MARKET_GARDENERS,MARKET_GARDENERS_REQUIRE_PROOF_OF_GOOD_CONDUCT,1,1
688,RECIPIENT_OF,RECEIVER_OF,RECIPIENT_OF,1,1
960,GROWN_AROUND,GROWS_AROUND,GROWN_AROUND,1,1
690,REQUIRES_ATMOSPHERICCONDITION,REQUIRES_ENVIRONMENTAL_CONDITION,REQUIRES_ATMOSPHERICCONDITION,1,1
691,DIFFERENT_CULTURE_THAN,CROSS_CULTURAL_RELATIONSHIP,DIFFERENT_CULTURE_THAN,1,1
692,HAS_SHAPE,HAS_PHYSICAL_FORM,HAS_SHAPE,1,1
693,BELL_MARKED_AT,MARKED_AT,BELL_MARKED_AT,1,1
685,BELONGS_TO_FAMILY_SECTION,FAMILY_RELATIONSHIP,BELONGS_TO_FAMILY_SECTION,1,1
723,RENEWED_APPEAL,APPEAL_RENEWAL,RENEWED_APPEAL,1,1
724,EXPOSED_TO_LIGHT_THROUGH,EXPOSED_TO_LIGHT,EXPOSED_TO_LIGHT_THROUGH,1,1
725,REQUIRES_SUPPORT_AFTER_PLANTING,REQUIRES_POST_PLANTING_CARE,REQUIRES_SUPPORT_AFTER_PLANTING,1,1
726,SEASONAL_ASSOCIATION_WITH_CROP_GROWTH_PERIODS,ASSOCIATED_WITH_CROP_GROWTH_PERIODS,SEASONAL_ASSOCIATION_WITH_CROP_GROWTH_PERIODS,1,1
727,HARVESTED_IN_MONTH,HARVEST_TIME,HARVESTED_IN_MONTH,1,1
955,BELONG_TO_SAME_GENUS,SAME_GENUS_AS,BELONG_TO_SAME_GENUS,1,1
729,MOVED_FROM,MOVED_FROM,MOVED_FROM,1,1
730,CAN_MEASURE_TEMPERATURE,MEASURE_TEMPERATURE,CAN_MEASURE_TEMPERATURE,1,1
954,PLANTED_IN_BEDS,PLACED_IN_GARDEN_BEDS,PLANTED_IN_BEDS,1,1
676,PLANTED_IN_DEPTH,PLANTING_DEPTH,PLANTED_IN_DEPTH,1,1
