cluster_id,representative_llm,representative_llm_free,representative,total_count,members
30,USE_EQUIPMENT_FOR_CROP_MANAGEMENT,CROP_EQUIPMENT_RELATIONSHIP,CROP_ASSOCIATED_WITH_EQUIPMENT,3,3
212,MEASURED_BY,MEASURED_BY,MEASURED_BY,3,3
268,RESISTANT_TO,RESISTANT_TO,RESISTANT_TO,3,3
25,AFFECTED_BY_MELON_PRUNING,AFFECTED_BY_FRUIT_PRUNING,AFFECTED_BY_MELON_PRUNING,3,2
175,TIME_OF_HARVESTING_RELATIONSHIP,HARVEST_TIME,TIME_OF_HARVESTING_RELATIONSHIP,3,1
56,FRAMES_AREUSED_WITH_PEAS,ITEMS_USED_WITH_PEAS,FRAMES_AREUSED_WITH_PEAS,3,3
83,GREENER_THAN,MORE_DESIRABLE_THAN,GREENER_THAN,3,2
93,SHAPED_BY,FORMS_INTO_SHAPE,SHAPED_BY,3,3
243,RESEARCHED_BY,RESEARCHED_BY,DEVELOPED_BY,3,3
112,MADE_FROM_CAST_IRON_ALTERNATIVELY,MADE_OF_ALTERNATIVE_MATERIALS,MADE_OF_STONEWARE_ALTERNATIVELY,3,3
166,PRONE_TO,PRONE_TO_CONDITION,PRONE_TO,3,2
203,COVERED_WITH_STRAW_MATS,COVERED_WITH_PROTECTIVE_LAYER,COVERED_WITH_STRAW_MATS,3,3
34,REQUIRES_MAINTENANCE_AT_STAGE,REQUIRES_PERIODIC_MAINTENANCE,REQUIRES_MANAGEMENT_IN_MONTH,3,3
69,OVERWINTERS_IN,OVERWINTERS_IN_OR_AT,OVERWINTERS_AT,3,3
92,CAN_BE_SOWN_FOR_BEDDING_OR_COASTAL_PLANTING,COASTAL_PLANTING,CAN_BE_SOWN_FOR_BEDDING_OR_COASTAL_PLANTING,3,2
197,RENTS_AT,RENTS_AT,RENTS_AT,3,2
50,CONSISTS_OF,COMPOSED_OF,CONSISTS_OF,3,3
336,CONSUMED_IN,CONSUMPTION_RELATION,FED_BY,3,3
244,REQUIRES_REMOVAL_IN,REQUIRES_MAINTENANCE_ACTION,REQUIRES_REMOVAL_IN,3,3
355,BLANCHED_USING,COOKED_WITH_WATER,BLANCHED_USING,2,1
149,AWARDED_BY,AWARDED_BY_OR_WITH,AWARDED_BY,2,2
178,WORKS_AS,HAS_ROLE,WORKS_AS,2,2
116,WEDGES_HOLD_FRAMES_OPEN_DURING_DAY,WEDGE_FRAME_OPERATION,WEDGES_HOLD_FRAMES_OPEN_DURING_DAY,2,2
269,CAN_BE_SOLD_FROM,SIMULTANEOUS_AVAILABILITY,CAN_BE_SOLD_FROM,2,2
104,CLEANED_WITH,MAINTAINED_IN_CLEAN_CONDITION,CLEANED_WITH,2,2
294,CLASSIFIED_UNDER,CLASSIFICATION_RELATION,CLASSIFIED_UNDER,2,1
285,COMPANION_PLANT_FOR,COMPANIONSHIP,COMPANION_PLANT_FOR,2,1
191,COLLAR_SUNK_INTO_GROUND,COLLAR_POSITION,COLLAR_SUNK_INTO_GROUND,2,1
109,PLANTED_AFTER_EMPTYING_LAYER,PLANTED_IN_PREPARED_SOIL,PLANTED_AFTER_EMPTYING_LAYER,2,1
80,PROVIDED_WITH_WATER_FROM_MANURE,WATER_SOURCE,PROVIDED_WITH_WATER_FROM_MANURE,2,2
150,AVAILABLE_IN_ABUNDANCE,AVAILABLE_IN_LARGE_QUANTITIES,AVAILABLE_IN_ABUNDANCE,2,2
78,PRICKED_OUT_IN,REMOVED_FROM,PULLED_OUT_AT,2,2
42,PLANTED_WITH_PRECAUTION,PLANTING_PRECAUTIONS,PLANTS_AT_LEAST_Apart,2,2
102,RECEIVES_HOEING,RECEIVER_OF,RECIPIENT_OF,2,2
161,SELECTED_AFTER_PRUNING,POST_PRUNING_ACTION,PRUNE_AFTER_PLANTING,2,2
124,OCCURS_AFTER_SPECIFIC_CONDITION,OCCURS_AFTER_EVENT,OCCURS_AFTER_TEMPORAL_EVENT,2,2
110,PROPAGATED_BY,PROPAGATED_BY,PROPAGATED_BY,2,2
148,PINK_RADISH_GROWN_IN_LOCATIONS,PINK_RADISH_ORIGIN,PINK_RADISH_PRODUCTION_FROM,2,2
302,ASSOCIATED_WITH_SOIL_CONDITIONS,RELATED_TO_SOIL_PROPERTIES,ASSOCIATED_WITH_SOIL_CONDITIONS,2,2
174,REQUIRES_REGULAR_CHECKS,REQUIRES_REGULAR_MAINTENANCE,REQUIRES_REGULAR_CHECKS,2,2
188,RETAINS_GERMINATIVE_CAPACITY_FOR,RETAINS_VIABILITY_FOR,RETAINS_GERMINATIVE_CAPACITY_FOR,2,2
218,LEFT_IN,LEFT_IN_RELATION,LEFT_IN,2,2
45,BENEFITS_ACCESSIBILITY,ACCESSIBILITY_DIFFERENCE,BENEFITS_ACCESSIBILITY,2,2
234,BEARS_FRUIT_IN,BEARS_FOOD_IN,BEARS_FRUIT_IN,2,2
339,MANURE_TYPE_COMPARISON,MANURE_TYPE_RELATIONSHIP,MANURE_TYPE_COMPARISON,2,1
246,MADE_OF,COMPOSITIONAL_RELATIONSHIP,MADE_OF,2,1
52,MANAGED_BY,MANAGEMENT_RELATIONSHIP,MANAGED_BY,2,2
117,CAN_MEASURE_TEMPERATURE,HAS_TEMPERATURE_PROPERTY,CAN_REACH_TEMPERATURE,2,2
38,LETTUCE_VARIETY_IS_RELATED_TO,LETTUCE_RELATIONSHIP,LETTUCE_VARIETY_IS_RELATED_TO,2,2
305,PRONE_TO_DEGENERATION,PRONE_TO_DEGENERATION,DEGENERATES_EASILY,2,2
100,DEPICTS,DEPICTION_RELATION,DEPICTS,2,2
207,PREFERRED_CROP_LOCATION,PREFERRED_CROP_LOCATION,PREFERRED_CROP_LOCATION,2,2
139,CULTIVATED_VARIETY,CULTIVATED_TAXONOMY_RELATIONSHIP,CULTIVATED_VARIETY,2,2
158,COVERS_SOIL_FOR,COVERS_WITH_SOIL,COVERS_SOIL_FOR,2,2
33,EDGE_WITH,EDGE_CREATION,EDGE_WITH,2,2
206,IS_SHAKEN,PREPARATION_METHOD,IS_SHAKEN,2,2
84,ENHANCES_PRODUCTIVITY,ENHANCEMENT_RELATIONSHIP,PROMOTES,2,2
4,DIFFERENT_PLANTING_METHOD,PLANTING_OR_HARVESTING_METHOD,SEED_HARVESTING_METHOD,2,2
121,NOT_USED_FOR,NEGATIVE_ASSOCIATION,NOT_USED_FOR,2,2
53,CROP_ASSOCIATION,CROP_RELATIONS,CROP_GRAFTING,2,2
354,COSTS_ASSOCIATED_WITH_EQUIPMENT,EQUIPMENT_COSTS,COSTS_ASSOCIATED_WITH_EQUIPMENT,2,1
59,SCHEDULED_FOR,EXPECTED_ON,EXPECTED_AT,2,2
236,PICKED_BEFORE_RIPENING_ON_VINE,BEFORE_RIPENING_ON_VINE,LONG_BEFORE_RIPENING_ON_VINE,2,2
98,LEAD_PIPE_MADE_OF,PIPE_MATERIAL,LEAD_PIPE_MADE_OF,2,2
169,NATIVE_TO_LOCATION,NATIVE_OF,IS_A_NATIVE_OF,2,2
295,IS_DIFFICULT_TO_DETERMINE_FOR,UNCERTAIN_OR_DIFFICULT_TO_DETERMINE,IS_DIFFICULT_TO_DETERMINE_FOR,2,1
85,IS ALSO KNOWN AS,ALSO_KNOWN_AS,KNOWN_AS,2,2
119,HAS_WIDTH_AND_DEPTH,HAS_PHYSICAL_DIMENSION,IS_WIDE_ENOUGH_FOR,2,2
0,JUNE_ASSOCIATED_EVENT,SEASONAL_ASSOCIATION,JUNE_ASSOCIATED_EVENT,2,2
181,HAS_VALUE_BETWEEN,HAS_RANGE_VALUE,HAS_VALUE_BETWEEN,2,1
24,HAS_FRUITING_STAGE,HAS_FRUIT_CHARACTERISTIC,HAS_FRUIT_LENGTH,2,2
99,FREEZE_IMPACT,ENVIRONMENTAL_IMPACT,FREEZE_IMPACT,2,2
106,GROWTH_RESTRICTED_IN,LIMITED_IN,GROWTH_RESTRICTED_IN,2,2
282,HAS_COSTLY_FEEDING_PRACTICE,HAS_COSTLY_ASPECT,HAS_COSTLY_FEEDING_PRACTICE,2,1
13,HAS_TIMBER_SUPPORTS,HAS_STRUCTURAL_TIMBERS,HAS_TIMBER_SUPPORTS,2,2
89,HAS_SEED_LENGTH,SEED_LENGTH_RELATION,HAS_SEED_LENGTH,2,2
79,HAS_WIDER_LEAVES_THAN,HAS_BROADER_LEAVES_THAN,HAS_WIDER_LEAVES_THAN,2,2
108,THINNING_METHOD,THINNING_METHOD_OR_TOOL,THINNING_METHOD,2,2
65,WATERING_ESSENTIAL_FOR_VEGETABLE_GROWTH,WATERING_REQUIREMENTS,WATERING_NECESSITY_DETERMINED_BY,2,2
138,SPROUTS_FROM,SPROUTS_FROM_OR_IN,SPROUTS_IN,2,2
58,SPREAD_OVER,SPREAD_OUT,SPREAD_OVER,2,2
143,USED_TO_PLANT_IN_CONVEX_LAYER_OF_MANURE,PLANTED_IN_MANURE,USED_TO_PLANT_IN_CONVEX_LAYER_OF_MANURE,2,1
165,GROUPED_WITH,GROUPED_WITH,GOPTED_WITH,2,2
55,TURNED_OVER,TURNS,TURNS_THE,2,2
114,ARE_STUFFED_AND_RELINED_IN,CONTAIN_OR_HOLD_SOMETHING,RAKED_IN,2,2
290,HAS_SEASONAL_CYCLE,HAS_SEASONAL_PATTERN,HAS_SEASONAL_CYCLE,2,2
266,AFFECTED_BY_COMPETITION_FROM_OUTSIDE_REGION,COMPETITION_FROM_EXTERNAL_FACTORS,AFFECTED_BY_COMPETITION_FROM_OUTSIDE_REGION,2,2
308,ABSORBS_HEAT_FROM,THERMAL_ABSORPTION,ABSORBS_HEAT_FROM,1,1
349,ADJACENT_IN_FIELD_LAYOUT,SPATIAL_RELATIONSHIP,ADJACENT_IN_FIELD_LAYOUT,1,1
264,AFFECTED_BY_MANURE_FERTILITY,AFFECTED_BY_FERTILIZER,AFFECTED_BY_MANURE_FERTILITY,1,1
254,AFFECTED_BY_MUSHROOM_GROWTH,AFFECTED_BY_GROWTH,AFFECTED_BY_MUSHROOM_GROWTH,1,1
215,AFFECTED_BY_POLICE_BAN,AFFECTED_BY_AUTHORITY_ACTION,AFFECTED_BY_POLICE_BAN,1,1
278,AFFECTED_BY_WATER_LOVING,AFFECTED_BY_WATER,AFFECTED_BY_WATER_LOVING,1,1
221,AFFECTS_LOCAL_MARKET_GARDENERS_COMPETITIVENESS_DUE_TO_FACTOR,AFFECTS_COMPETITIVENESS,AFFECTS_LOCAL_MARKET_GARDENERS_COMPETITIVENESS_DUE_TO_FACTOR,1,1
315,AIMED_AT_PRODUCING_MANUAL_FOR,AIMED_AT_PRODUCING_RESOURCE_FOR,AIMED_AT_PRODUCING_MANUAL_FOR,1,1
301,APPLY_TREATMENT_ON_AREA,TREAT_AREA,APPLY_TREATMENT_ON_AREA,1,1
249,ARE_CUT_FLUSH_WITH_THE_GROUND_IF THEY_ARE_DRY,ARE_CUT_DOWN_IF_DRY,ARE_CUT_FLUSH_WITH_THE_GROUND_IF THEY_ARE_DRY,1,1
196,ARE_LIGHTLY_TILLED,TILLING_STATUS,ARE_LIGHTLY_TILLED,1,1
337,ARE_NOT_FOUND_IN,NOT_CONTAIN,ARE_NOT_FOUND_IN,1,1
238,ARElined_WITH,CONTAINING,ARElined_WITH,1,1
314,SPECIFIC_TO_REGION,REGION_SPECIFIC,SPECIFIC_TO_REGION,1,1
291,STAKES_USED_TO_SUPPORT_STRUCTURES_IN_MARSHY_AREA,PILES_IN_WETLANDS,STAKES_USED_TO_SUPPORT_STRUCTURES_IN_MARSHY_AREA,1,1
90,STEAM_CONTAINS_SOMETHING_HARMFUL,CONTAIN_HARMFUL_SUBSTANCE,STEAM_CONTAINS_SOMETHING_HARMFUL,1,1
361,STRUCTURE_LOCATION,LOCATION_OF_STRUCTURE,STRUCTURE_LOCATION,1,1
190,TAKES_TIME_TO_BECOME_FERTILE_AND_EASY_TO_CULTIVATE,TIME_TO_MATURITY,TAKES_TIME_TO_BECOME_FERTILE_AND_EASY_TO_CULTIVATE,1,1
136,TIME_OF_TRANSPLANT,TRANSPLANT_TIME,TIME_OF_TRANSPLANT,1,1
309,TRANSLANTED_TWICE,DUPLICATE_TRANSLATION,TRANSLANTED_TWICE,1,1
242,TREATED_WITH_THERMOSIPHON_DEVICE,TREATED_WITH_THERMAL_EQUIPMENT,TREATED_WITH_THERMOSIPHON_DEVICE,1,1
241,TRENCH_BEDDED_WITH,CONTAINS_TRENCH,TRENCH_BEDDED_WITH,1,1
120,TRIGGERED_IN_CONDITIONS,CONDITION_TRIGGERING,TRIGGERED_IN_CONDITIONS,1,1
229,UNAFFECTED_BY,UNRELATED_TO,UNAFFECTED_BY,1,1
208,UNDERGOES_PROCESS,UNDERGOES_ACTION,UNDERGOES_PROCESS,1,1
292,USED_AS_CONDIMENT_IN,USED_AS_CONDIMENT,USED_AS_CONDIMENT_IN,1,1
156,USEFULNESS_OF,UTILITY,USEFULNESS_OF,1,1
146,USES_INPUT_FOR_CARE,INPUT_USAGE,USES_INPUT_FOR_CARE,1,1
318,USES_TO_PERFORM_ACTION,USES_TO_PERFORM_ACTION,USES_TO_PERFORM_ACTION,1,1
172,VARIES_BY,VARIATION_RELATIONSHIP,VARIES_BY,1,1
357,WAITED_UNTIL_PICKING_DATE,WAIT_FOR_SPECIFIC_DATE,WAITED_UNTIL_PICKING_DATE,1,1
280,WATERCRESS_SORREL_RELATED_TO,RELATED_TO_GREENS,WATERCRESS_SORREL_RELATED_TO,1,1
323,WATER_AMOUNT_APPLIED_AT_AREA_ON_DATE,IRRIGATION_VOLUME,WATER_AMOUNT_APPLIED_AT_AREA_ON_DATE,1,1
223,FREE_FROM,FREE_OF_OBLIGATION,FREE_FROM,1,1
276,GAVE_BACK,RETURNED_ITEM,GAVE_BACK,1,1
342,GERMINATION_TIMEFRAME,GERMINATION_PERIOD,GERMINATION_TIMEFRAME,1,1
359,GEUREA_FAMILY_CONTAINS,FAMILY_RELATIONSHIP,GEUREA_FAMILY_CONTAINS,1,1
356,GREW_STRONG_ENOUGH_TO_BE_TRANSPLANTED_IN,GROWTH_DEVELOPMENT,GREW_STRONG_ENOUGH_TO_BE_TRANSPLANTED_IN,1,1
214,GROWN_IN_MANURE_FILLED_PITS,GROWN_IN_MANURE_FILLED_ENVIRONMENTS,GROWN_IN_MANURE_FILLED_PITS,1,1
245,GROWTH_RATE_COMPARISON,GROWTH_RATE_RELATIONSHIP,GROWTH_RATE_COMPARISON,1,1
286,HAD_COMPETITION_OPEN,COMPETITION_STATUS,HAD_COMPETITION_OPEN,1,1
247,HAIR_FAVORABLE_FOR_GROWTH_IN,HAIR_CONDUCIVE_TO_GROWTH,HAIR_FAVORABLE_FOR_GROWTH_IN,1,1
222,HANDLED_BY_SPECIFIC_GROUP_OF_PEOPLE,HANDLED_BY_SPECIFIC_GROUP,HANDLED_BY_SPECIFIC_GROUP_OF_PEOPLE,1,1
306,HAS_CROP_RELATIONSHIP_WITH,HAS_CROP_RELATIONSHIP,HAS_CROP_RELATIONSHIP_WITH,1,1
313,HAS_PEST_RELATIONSHIP_WITH,HAS_PEST_RELATIONSHIP,HAS_PEST_RELATIONSHIP_WITH,1,1
274,HAS_PULLEY,HAS_MECHANICAL_COMPONENT,HAS_PULLEY,1,1
304,HAS_REPUTATION_AS,HAS_REPUTATION,HAS_REPUTATION_AS,1,1
97,HAY_REMOVED_DURING_PREPARATION,HAY_REMOVAL,HAY_REMOVED_DURING_PREPARATION,1,1
329,HEATS_TO_PRESERVE,HEAT_SETTING,HEATS_TO_PRESERVE,1,1
330,INCLUDES_IN_LAYERING_PROCESS,INCLUDES_IN_PROCESS,INCLUDES_IN_LAYERING_PROCESS,1,1
226,INITIATED_RESEARCH,RESEARCH_INITIATION,INITIATED_RESEARCH,1,1
312,INTRODUCED_TO,MEET,INTRODUCED_TO,1,1
189,IS_A,HYPERNYM_OF,IS_A,1,1
348,IS_A_MEMBER_OF,MEMBERSHIP_RELATIONSHIP,IS_A_MEMBER_OF,1,1
220,IS_CALLED,ALIAS_FOR,IS_CALLED,1,1
250,IS_EASIER_TO_WORK_WITH_THAN,EASIER_THAN,IS_EASIER_TO_WORK_WITH_THAN,1,1
252,IS_OPENED_AND_CLOSED_AS_REQUIRED,FOLLOWS_EXPECTED_STATE_TRANSITIONS,IS_OPENED_AND_CLOSED_AS_REQUIRED,1,1
340,DIFFERENT_CULTURE_THAN,CROSS_CULTURAL_RELATIONSHIP,DIFFERENT_CULTURE_THAN,1,1
281,DOCUMENTED_AT,DOCUMENTATION_REFERENCE,DOCUMENTED_AT,1,1
271,DOES_NOT_NEED_TRANSPLANTING_DUE_TO_SOIL_CONDITION,SOIL_CONDITION_REQUIRES_NO_TRANSPLANTING,DOES_NOT_NEED_TRANSPLANTING_DUE_TO_SOIL_CONDITION,1,1
202,EMPLOYS,EMPLOYMENT_RELATION,EMPLOYS,1,1
279,ENCROACHES_WITH,SPATIAL_RELATIONSHIP,ENCROACHES_WITH,1,1
192,EQUIPMENT_COMPONENT_OF,PART_OF_EQUIPMENT,EQUIPMENT_COMPONENT_OF,1,1
91,ESTABLISHED_IN,FOUNDED_IN,ESTABLISHED_IN,1,1
267,EXCELLENT_QUALITY,HIGH_QUALITY,EXCELLENT_QUALITY,1,1
322,EXPOSED_TO_NATURAL_ELEMENT_FOR_AIRING,EXPOSED_TO_OUTDOOR_ENVIRONMENT,EXPOSED_TO_NATURAL_ELEMENT_FOR_AIRING,1,1
227,EXPOSURE_INFLUENCE_ON_GROWTH,EXPOSURE_EFFECT_ON_DEVELOPMENT,EXPOSURE_INFLUENCE_ON_GROWTH,1,1
287,EXTENDS_INTO_PATHS,EXTENSION_RELATIONSHIP,EXTENDS_INTO_PATHS,1,1
347,EXTRACTED_FROM_ECONOMICS_DATA,DERIVED_FROM_ECONOMIC_DATA,EXTRACTED_FROM_ECONOMICS_DATA,1,1
345,FAMILY_CLASSIFICATION,FAMILY_RELATIONSHIP,FAMILY_CLASSIFICATION,1,1
259,FIELD_PREPARATION_PRACTICE,FIELD_PREPARATION,FIELD_PREPARATION_PRACTICE,1,1
260,FIX,FINANCIAL_EXCHANGE,FIX,1,1
195,FOUNDED_PRIZE,AWARDED_PRIZE,FOUNDED_PRIZE,1,1
213,COOLING_LOCATION,COOLING_SYSTEM_COMPONENT,COOLING_LOCATION,1,1
326,COOPER_CINNAMON_USED_IN_LEAD_PIPE_END,CONTAINS_MATERIAL,COOPER_CINNAMON_USED_IN_LEAD_PIPE_END,1,1
352,COUNTER_PLANTED_WITH,PLANTED_WITH,COUNTER_PLANTED_WITH,1,1
