cluster_id,representative_llm,representative_llm_free,representative,total_count,members
318,PLANTED_IN_ROWS,PLANTED_ARRANGEMENT,PLANTED_IN_ROWS,3,1
282,IS_LOCATED_IN,LOCATION_CONTAINMENT,IS_LOCATED_IN,3,1
218,REQUIRES_PROTECTION_FROM,PROTECTS_AGAINST,REQUIRES_PROTECTION_FROM,3,1
1086,CAN_BE_AFFECTED_BY,AFFECTED_BY_RELATIONSHIP,CAN_BE_AFFECTED_BY,3,1
878,FOLLOWED_BY,SEQUENCE_RELATIONSHIP,FOLLOWED_BY,3,1
1066,CROP_VARIEGES,CROP_VARIETY,CROP_VARIEGES,3,1
834,INTRODUCED_CROP_INTO_MARKET_GARDENING,INTRODUCE_CROP_TO_MARKET_GARDENING,INTRODUCED_CROP_INTO_MARKET_GARDENING,3,1
505,GROWN_WITH,GROWS_WITH,GROWN_WITH,3,1
64,WATERED_BY,HYDRATED_BY,WATERED_BY,3,1
82,SEED_PRODUCTION_PREREQUISITE,SEEDING_REQUIREMENT,SEED_PRODUCTION_PREREQUISITE,3,1
2,AFFECTS_GROWTH_OF,AFFECTS_GROWTH_OF,AFFECTS_GROWTH,3,3
791,PLANTING_SCHEDULED_IN_MONTH_OF,PLANTED_IN_MONTH_OF,PLANTING_SCHEDULED_IN_MONTH_OF,3,1
739,AFFECTS,CAUSE_EFFECT,AFFECTS,3,1
1098,AFFECTED_BY_WEATHER,AFFECTED_BY_ENVIRONMENTAL_CONDITIONS,AFFECTED_BY_WEATHER,3,1
911,DISEASE_AFFECTED_BY,AFFECTED_BY_DISEASE,DISEASE_AFFECTED_BY,3,1
57,WATERED_IN,IRRIGATED,WATERED_IN,3,1
46,USES_TO_MAKE_MULCH,USES_AS_MATERIAL,USES_TO_MAKE_MULCH,3,1
500,SEED_CHARACTERISTIC,SEED_CHARACTERISTIC,SEED_CHARACTERISTIC,3,1
258,REMOVED_FROM,REMOVED_FROM_RELATIONSHIP,REMOVED_FROM,3,1
1056,HAS_PLANTING_DATE,HAS_PLANTING_INFO,HAS_PLANTING_DATE,3,1
1024,CULTIVATED_ON,GROWN_AT,CULTIVATED_ON,3,1
367,PLANTED_UNDER_SPECIFIC_CONDITIONS,PLANTED_IN_SPECIAL_ENVIRONMENT,PLANTED_UNDER_SPECIFIC_CONDITIONS,3,1
909,AUTHORED_BY,AUTHORSHIP,AUTHORED_BY,3,1
910,CULTIVATED,CULTIVATION_STATUS,CULTIVATED,3,1
338,SAME_SPECIES_AS,SPECIES_RELATIONSHIP,SAME_SPECIES_AS,3,1
413,GROWS_UNDER,LOCATION_RELATIONSHIP,GROWS_UNDER,3,1
436,REQUIRES_WATERING,REQUIRES_MAINTENANCE,REQUIRES_WATERING,3,1
765,-has_part-relationship,HAS_PART_RELATIONSHIP,-has_part-relationship,3,1
1131,ARE_TRANSPLANTED_INTO_NURSERY,TRANSPLANT_LOCATION,ARE_TRANSPLANTED_INTO_NURSERY,3,1
401,PRODUCES,PRODUCTION_RELATION,PRODUCES,3,1
542,MADE_FROM,MATERIAL_COMPOSITION,MADE_FROM,3,1
213,SEASONAL_AVAILABILITY,SEASONAL_RELATIONSHIP,SEASONAL_AVAILABILITY,3,1
827,COSTS,EXPENSES,COSTS,2,1
610,HAVE_AVERAGE_COST_OF,HAVE_COST,HAVE_AVERAGE_COST_OF,2,1
709,COSTS_ASSOCIATED_WITH_EQUIPMENT,EQUIPMENT_COSTS,COSTS_ASSOCIATED_WITH_EQUIPMENT,2,1
286,PREPARED_FOR_TRANSPLANTING,TRANSPLANT_PREPARATION,PREPARED_FOR_TRANSPLANTING,2,1
1070,COVERED_BY,CONTAINS,COVERED_BY,2,1
630,IS_IMPACTED_BY,IMPACTS,IS_IMPACTED_BY,2,1
885,HAS_COST,HAS_PRICE_OR_COST,HAS_COST,2,1
1,PLANTED_IN_MONTH_AFTER_SPECIFIC_DATE,PLANTED_IN_MONTH_AFTER_DATE,PLANTED_IN_MONTH_AFTER_SPECIFIC_DATE,2,2
824,CONTAINS_VARIETIES,HAS_VARIETY,CONTAINS_VARIETIES,2,1
865,DISEASE_AFFECTS_CROP,AFFECTS_CROP_YIELD,DISEASE_AFFECTS_CROP,2,1
984,CONTAINS_SPECIES,CONTAINMENT_RELATIONSHIP,CONTAINS_SPECIES,2,1
960,CONTAINS_SEEDS,CONTAINING_SEEDS,CONTAINS_SEEDS,2,1
1095,FOUND_IN,CONTAINED_IN,FOUND_IN,2,1
506,IS_NEEDED_TO_FERTILIZE,REQUIRES_FERTILIZATION,IS_NEEDED_TO_FERTILIZE,2,1
728,HAS_VALUE_BETWEEN,HAS_RANGE_VALUE,HAS_VALUE_BETWEEN,2,1
380,PREFERRED_OVER,PREFERENCE_RELATIONSHIP,PREFERRED_OVER,2,1
552,HAS_TIME_TO_MATURITY,HAS_MATURITY_DATE,HAS_TIME_TO_MATURITY,2,1
163,SUPERIOR_TO,SUPERIOR_RELATION,SUPERIOR_TO,2,1
814,HAVE_COMMON_PARTS,SHARE_COMPONENTS,HAVE_COMMON_PARTS,2,1
1041,CULTIVATED_AS,CULTIVATION_RELATION,CULTIVATED_AS,2,1
1054,CULTIVATED_AT,GROWN_IN,CULTIVATED_AT,2,1
1010,CROP_VARIEIES,CROP_VARIETY,CROP_VARIEIES,2,1
504,CULTIVATED_BY,CULTIVATOR_OF,CULTIVATED_BY,2,1
493,SOWN_AT,PLANTED_AT,SOWN_AT,2,1
901,IRRIGATION_METHOD,IRRIGATION_TYPE,IRRIGATION_METHOD,2,1
704,CULTIVATED_IN,GROWN_AT,CULTIVATED_IN,2,1
323,SOWN_IN_GROUND_BEFORE_DATE,PLANTED_BEFORE_DATE,SOWN_IN_GROUND_BEFORE_DATE,2,1
510,PRONE_TO,PRONENESS,PRONE_TO,2,1
133,SOWED_IN,PLANTED,SOWED_IN,2,1
337,FARMING_PRACTICE_RELATED,FARMING_PRACTICE_RELATED,FARMING_PRACTICE_RELATED,2,1
615,CULTIVATED_UNTIL,CULTIVATION_STATUS,CULTIVATED_UNTIL,2,1
1039,CROP_GROWN,CROP_TYPE,CROP_GROWN,2,1
4,ORIGINATED_FROM,ORIGINATES_FROM,ORIGINATED_FROM,2,2
772,HAS_DIFFERENT_CHARACTERISTICS_THAN,DIFFERS_FROM,HAS_DIFFERENT_CHARACTERISTICS_THAN,2,1
442,PLANTING_SCHEDULE,PLANNED_ACTIVITY,PLANTING_SCHEDULE,2,1
157,SOIL_TYPE_RELATIONSHIP,SOIL_TYPE_RELATION,SOIL_TYPE_RELATIONSHIP,2,1
292,SOIL_TYPE_FOR_CROP,SOIL_TYPE_RECOMMENDATION,SOIL_TYPE_FOR_CROP,2,1
514,PLANTED_IN_SEASON,PLANTING_TIME,PLANTED_IN_SEASON,2,1
934,CUT_AT,SEPARATE_AT_BOUNDARY,CUT_AT,2,1
1052,IS_COVERED_WITH,COVERING_RELATIONSHIP,IS_COVERED_WITH,2,1
537,PRODUCES_SEEDS_WITH_SIMILAR_CHARACTERISTICS,PRODUCES_SIMILAR_OFFSPRING,PRODUCES_SEEDS_WITH_SIMILAR_CHARACTERISTICS,2,1
220,PRODUCES_HEAD_IN,PRODUCTION_RELATIONSHIP,PRODUCES_HEAD_IN,2,1
295,IS_DIFFICULT_TO_DETERMINE_FOR,UNCERTAIN_OR_DIFFICULT_TO_DETERMINE,IS_DIFFICULT_TO_DETERMINE_FOR,2,1
565,HAS_COSTLY_FEEDING_PRACTICE,HAS_COSTLY_ASPECT,HAS_COSTLY_FEEDING_PRACTICE,2,1
585,SIMILAR_TO,SIMILARITY,SIMILAR_TO,2,1
472,PLANTED_IN_PLACE,LOCATION_OF_ORIGIN,PLANTED_IN_PLACE,2,1
722,PRACTICED_IN,PRACTICE_LOCATION,PRACTICED_IN,2,1
1048,CULTIVATED_USING,CULTIVATION_METHOD,CULTIVATED_USING,2,1
22,WATERED_REGULARLY,IRRIGATION_FREQUENCY,WATERED_REGULARLY,2,1
681,AFFECTED_BY_TEMPERATURE,AFFECTED_BY_ENVIRONMENTAL_CONDITIONS,AFFECTED_BY_TEMPERATURE,2,1
116,RENTS_AT,RENTAL_RELATIONSHIP,RENTS_AT,2,1
1023,GROWN_AFTER,AFTER_GROWTH,GROWN_AFTER,2,1
123,USED_TO_LOAD,LOADING_HISTORY,USED_TO_LOAD,2,1
711,BLANCHED_USING,COOKED_WITH_WATER,BLANCHED_USING,2,1
42,WATERED_IN_TIME_FRAME,WATERING_SCHEDULE_MET,WATERED_IN_TIME_FRAME,2,1
136,USED_AS_FERTILIZER,USED_IN_AGRICULTURE,USED_AS_FERTILIZER,2,1
32,USED_TO_PREVENT,PREVENTION_MEASURE,USED_TO_PREVENT,2,1
354,OTHER_VARIETY_OF,OTHER_TYPE_OR_VARIETY,OTHER_VARIETY_OF,2,1
15,GROWS_AT_HEIGHT,GROWS_AT_HEIGHT_OF_OBJECT,GROWS_AT_HEIGHT,2,2
52,USES,USES_RELATIONSHIP,USES,2,1
420,PLACED_ON_TOP_OF,LOCATED_ON,PLACED_ON_TOP_OF,2,1
394,RECOMMENDED_FOR,RECOMMENDATION_RELATIONSHIP,RECOMMENDED_FOR,2,1
880,PLANTED_AFTER_EMPTYING_LAYER,PLANTED_IN_PREPARED_SOIL,PLANTED_AFTER_EMPTYING_LAYER,2,1
455,GREENER_THAN,COMPARATIVE_COLOR_RELATIONSHIP,GREENER_THAN,2,1
127,USES_EQUIPMENT,USES_EQUIPMENT,USES_EQUIPMENT,2,1
403,NEED_ATTENTION,NEEDS_REVIEW,NEED_ATTENTION,2,1
677,ARE_SOWN_BETWEEN_DATES,PLANTED_WITHIN_TIMEFRAME,ARE_SOWN_BETWEEN_DATES,2,1
597,ARE_SOWN_IN_MONTH_FOR_TRANSPORTATION,MONTH_OF_SOWING,ARE_SOWN_IN_MONTH_FOR_TRANSPORTATION,2,1
943,AFFECTED_BY_PEST_OR_DISEASE,AFFECTED_BY_PEST_OR_DISEASE,AFFECTED_BY_PEST_OR_DISEASE,2,1
987,MADE_OF,COMPOSITIONAL_RELATIONSHIP,MADE_OF,2,1
718,ARE_WARMED_UP_FROM_MONTH,WARMED_UP_FROM_PREVIOUS_PERIOD,ARE_WARMED_UP_FROM_MONTH,2,1
894,GROWTH_STAGE_RELATED_TO_GROWTH_STAGE,GROWTH_STAGE_RELATIONSHIP,GROWTH_STAGE_RELATED_TO_GROWTH_STAGE,2,1
143,USED_TO_PLANT_IN_CONVEX_LAYER_OF_MANURE,PLANTED_IN_MANURE,USED_TO_PLANT_IN_CONVEX_LAYER_OF_MANURE,2,1
478,REMOVED_WITH,REMOVED_FROM,REMOVED_WITH,2,1
866,BELONGS_TO,MEMBER_OF,BELONGS_TO,2,1
388,REMOVES,REMOVES_RELATIONSHIP,REMOVES,2,1
267,PREFERRED_FOR,PREFERRED_RELATIONSHIP,PREFERRED_FOR,2,1
6,GROWN_IN_SEASON,GROWN_IN_SEASON,GROWN_IN.SEASON,2,2
521,GROWN_FROM,ORIGINATED_FROM,GROWN_FROM,2,1
51,USED_IN_EQUIPMENT,EQUIPMENT_USAGE,USED_IN_EQUIPMENT,2,1
88,USED_INSTEAD_OF,SYNONYM_RELATIONSHIP,USED_INSTEAD_OF,2,1
126,USED_FOR_WATERING,IRRIGATION_PURPOSE,USED_FOR_WATERING,2,1
715,PICKED_AND_READY,READY_FOR_PICKUP,PICKED_AND_READY,2,1
781,AFFECTED_BY_MELON_PRUNING,AFFECTED_BY_FRUIT_PRUNING,AFFECTED_BY_MELON_PRUNING,2,1
589,CLASSIFIED_UNDER,CLASSIFICATION_RELATION,CLASSIFIED_UNDER,2,1
962,GROWS_TO,GROWS_INTO,GROWS_TO,2,1
277,IS_RELATED_TO,ASSOCIATED_WITH,IS_RELATED_TO,2,1
767,COLLAR_SUNK_INTO_GROUND,COLLAR_POSITION,COLLAR_SUNK_INTO_GROUND,2,1
671,GERMINATES_FOR,GERMINATION_SOURCE,GERMINATES_FOR,2,1
40,USED_ON,USED_IN_CONTEXT,USED_ON,2,1
1126,IS_PROTECTED_BY,PROTECTION_RELATIONSHIP,IS_PROTECTED_BY,2,1
571,COMPANION_PLANT_FOR,COMPANIONSHIP,COMPANION_PLANT_FOR,2,1
900,GROWTH_STAGE_OF,DEVELOPMENTAL_STAGE_OF,GROWTH_STAGE_OF,2,1
8, COMPARED_TO,COMPARED_WITH, COMPARED_TO,2,2
219,TIME_PERIOD_ASSOCIATED_WITH,TIME_PERIOD_ASSOCIATION,TIME_PERIOD_ASSOCIATED_WITH,2,1
1026,PROTECTED_WITH,PROTECTED_BY,PROTECTED_WITH,2,1
529,NEEDS,REQUIRES,NEEDS,2,1
836,HARVEST_DATE,HARVEST_TIME,HARVEST_DATE,2,1
156,PLANTED_IN_FULL_SQUARES,PLANTED_IN_FULL_SQUARES,PLANTED_IN_FULL_SQUARES,2,1
122,TEMPORAL_RELATIONSHIP,TEMPORAL_RELATION,TEMPORAL_RELATIONSHIP,2,1
91,USED_IN_PROCESS,USED_IN_CONTEXT,USED_IN_PROCESS,2,1
810,GENERATED_FROM,SOURCE_OF_ORIGIN,GENERATED_FROM,2,1
0,LEFT_IN,LEFT_IN_RELATION,LEFT_IN,2,2
223,PLANTED_BEFORE,PLANTING_RELATIONSHIP,PLANTED_BEFORE,2,1
1021,CAN_BE_SOWN_FOR_BEDDING_OR_COASTAL_PLANTING,PLANTING_PURPOSE,CAN_BE_SOWN_FOR_BEDDING_OR_COASTAL_PLANTING,2,1
888,CAN_BE_TRANSPORTED_UNDER,TRANSPORTATION_METHOD,CAN_BE_TRANSPORTED_UNDER,2,1
480,PLANTED_BY,PLANTER,PLANTED_BY,2,1
670,IS_TOPPED_AT_STAGE,IS_TOPPED_AT_SPECIFIC_POINT,IS_TOPPED_AT_STAGE,2,1
847,CARRIED_ON,CONTAINMENT_RELATIONSHIP,CARRIED_ON,2,1
921,CARRIES,HAS_PROPERTY,CARRIES,2,1
272,TRANSPLANTED_INTO,CONTAINMENT_RELATIONSHIP,TRANSPLANTED_INTO,2,1
261,RAISED_ON,DATE_OF_BIRTH,RAISED_ON,2,1
747,CATEGORY_OF,CATEGORY_RELATIONSHIP,CATEGORY_OF,2,1
1080,GROWTH_STAGE_TRANSITION,LIFE_CYCLE_PHASE_TRANSITION,GROWTH_STAGE_TRANSITION,2,1
169,MANURE_TYPE_COMPARISON,MANURE_TYPE_RELATIONSHIP,MANURE_TYPE_COMPARISON,2,1
796,CAUSES_CONDITION,CAUSE_OF_CONDITION,CAUSES_CONDITION,2,1
36,TRANSPLANTED_TO,MOVED_TO,TRANSPLANTED_TO,2,1
761,IS_SOWN_IN_MONTH_IF_NEEDED,IS_RELATED_TO_CROP_CYCLE,IS_SOWN_IN_MONTH_IF_NEEDED,2,1
958,PRICKED_OUT_IN,PRICKED_OUT_OF,PRICKED_OUT_IN,1,1
441,PROCESSES_MANURE_IN,MANURES_PROCESSING,PROCESSES_MANURE_IN,1,1
995,PREVENTS_EVAPOARATION_OF,PREVENTS_LOSS_OF_SUBSTANCE,PREVENTS_EVAPOARATION_OF,1,1
700,PREPARED_IN_CONDITIONS_OF,PREPARATION_CONDITIONS,PREPARED_IN_CONDITIONS_OF,1,1
481,PREPARED_IN,PREPARATION_RELATION,PREPARED_IN,1,1
343,PREPARATION_OF,PREPARATION_FOR,PREPARATION_OF,1,1
234,PREPARATION_METHOD,PREPARATION_RELATION,PREPARATION_METHOD,1,1
870,PREFFERED_FOR,PREFERRED_FOR,PREFFERED_FOR,1,1
528,RARELY_MARRY_OUTSIDE_OF,INTERMARRIAGE_PATTERN,RARELY_MARRY_OUTSIDE_OF,1,1
873,PREFERRED_SOIL_CONDITION,SOIL_PREFERENCE,PREFERRED_SOIL_CONDITION,1,1
435,REACHES_LENGTH_OF,HAS_EXTENT,REACHES_LENGTH_OF,1,1
538,READY_FOR,READY_TO_BE_USED,READY_FOR,1,1
586,PREFERRED_SEASON,SEASONAL_PREFERENCE,PREFERRED_SEASON,1,1
379,READY_FOR_CONSUMPTION_AT,READY_FOR_CONSUMPTION_AT,READY_FOR_CONSUMPTION_AT,1,1
269,PREFERRED_FOR_GROWTH,PREFERRED_STATUS,PREFERRED_FOR_GROWTH,1,1
265,PREFERRED_TEMPERATURE,PREFERRED_SETTING,PREFERRED_TEMPERATURE,1,1
411,PROPAGATED_BY,PROPAGATION_SOURCE,PROPAGATED_BY,1,1
477,PROPAGATED_BY_BURSTING,PROPAGATION_SOURCE,PROPAGATED_BY_BURSTING,1,1
264,PROTECTED_AGAINST,PROTECTION_STATUS,PROTECTED_AGAINST,1,1
1038,PROTECTED_AGAINST_WEATHER,WEATHER_RESISTANT,PROTECTED_AGAINST_WEATHER,1,1
187,PROTECTED_BY,PROTECTION_RELATIONSHIP,PROTECTED_BY,1,1
750,PROTECTED_DURING,PROTECTED_STATUS,PROTECTED_DURING,1,1
508,PRUNED_TO_LENGTH,PRUNE_LENGTH,PRUNED_TO_LENGTH,1,1
525,PUBLISHED_BY,PUBLISHER,PUBLISHED_BY,1,1
370,PRUNED_AT,PRUNE_TIME,PRUNED_AT,1,1
451,PROVIDED_WITH_WATER_FROM_MANURE,RELATED_TO_MANURE_WATER_SUPPLY,PROVIDED_WITH_WATER_FROM_MANURE,1,1
460,PROTECTED_FROM_AIR,PROTECTION_FROM_AIR,PROTECTED_FROM_AIR,1,1
497,PROTECTS_FROM,DEFENDS_AGAINST,PROTECTS_FROM,1,1
185,PROTECTED_WITH_SAME_MEANS,SAME_PROTECTION_MEANS,PROTECTED_WITH_SAME_MEANS,1,1
412,PROTECTED_FROM_BURNING,FIRE_RESISTANCE,PROTECTED_FROM_BURNING,1,1
170,PROTECTED_FROM_BURYING,PROTECTION_STATUS,PROTECTED_FROM_BURYING,1,1
257,PROTECTED_FROM_WEATHER_CONDITION,PROTECTED_FROM_WEATHER,PROTECTED_FROM_WEATHER_CONDITION,1,1
501,PRUNED_FOR_HEALTH,PRUNING_REASON,PRUNED_FOR_HEALTH,1,1
509,PRODUCES_IN_TOTAL,PRODUCTION_OUTPUT,PRODUCES_IN_TOTAL,1,1
475,PRODUCES_SEEDS,PRODUCES_REPRODUCTIVE_MATERIAL,PRODUCES_SEEDS,1,1
423,RAKED_IN,EARNED_MONEY,RAKED_IN,1,1
516,PRODUCE_LARGE_ROOTS_IN_THE_WINTER,GROW_IN_WINTER,PRODUCE_LARGE_ROOTS_IN_THE_WINTER,1,1
359,RAISED_WITH,ISSUED_WITH,RAISED_WITH,1,1
390,RAISED_TO_LEVEL_OF,PROMOTED_TO_POSITION_OF,RAISED_TO_LEVEL_OF,1,1
308,RAISED_BY_ON_NORTH_SIDE,RAISED_BY_ON_NORTH_SIDE,RAISED_BY_ON_NORTH_SIDE,1,1
998,RAISED_ABOVE,ELEVATED_POSITION,RAISED_ABOVE,1,1
584,PRUNED_USING_METHOD,PRUNED_BY_METHOD,PRUNED_USING_METHOD,1,1
518,RADISH_GROWN_AND_WATERED,RADISH_CARE_ACTIVITY,RADISH_GROWN_AND_WATERED,1,1
333,PRONE_TO_DEGENERATION,PRONE_TO_DAMAGE,PRONE_TO_DEGENERATION,1,1
151,PUTTIED_WITH_FOUNTAIN_PUTTY,PUTTIED_WITH,PUTTIED_WITH_FOUNTAIN_PUTTY,1,1
357,PULLED_OUT_AT,REMOVED_FROM,PULLED_OUT_AT,1,1
350,PUBLISHED_AT,PUBLICATION_DATE,PUBLISHED_AT,1,1
462,PRUNE_AFTER_PLANTING,POST_PLANTING_MAINTENANCE,PRUNE_AFTER_PLANTING,1,1
635,PRUNED_WITHIN_PERIOD,PRUNE_RELATIONSHIP,PRUNED_WITHIN_PERIOD,1,1
669,PRONE_TO_PESTS,PRONE_TO_PROBLEMS,PRONE_TO_PESTS,1,1
846,PROMOTES,PROMOTION,PROMOTES,1,1
335,PART_OF_FERTILIZATION_COSTS,FERTILIZATION_RELATED_EXPENSE,PART_OF_FERTILIZATION_COSTS,1,1
353,PEAS_ARE_TO_BE_TOPPED_AT,VEGETABLE_PREPARATION_INSTRUCTIONS,PEAS_ARE_TO_BE_TOPPED_AT,1,1
311,PEOPLE_RELATIONSHIP_ENCOURAGE_ECONOMY,ENCOURAGE_ECONOMIC_GROWTH,PEOPLE_RELATIONSHIP_ENCOURAGE_ECONOMY,1,1
320,PEOPLE_RELATIONSHIP_WORK_ALLOCATION,WORKS_WITH,PEOPLE_RELATIONSHIP_WORK_ALLOCATION,1,1
551,PERSIL_IS_SUBTYPE_OF,IS_SUBTYPE_OF,PERSIL_IS_SUBTYPE_OF,1,1
802,PEST_FEAR_HEAT,FEAR_OF_PESTS,PEST_FEAR_HEAT,1,1
417,PEST_RESISTANT_TO,PEST_RESISTANCE,PEST_RESISTANT_TO,1,1
933,PEST_TREATED_WITH,TREATMENT_FOR_PESTS,PEST_TREATED_WITH,1,1
492,PICKED_AT_SEASON_START,START_OF_SEASON_STATUS,PICKED_AT_SEASON_START,1,1
313,PICKED_AT_SIZE,PICKED_AT_SIZE,PICKED_AT_SIZE,1,1
994,PICKED_BEFORE_RIPENING_ON_VINE,PICKED_BEFORE_RIPE,PICKED_BEFORE_RIPENING_ON_VINE,1,1
164,PINK_RADISH_GROWN_IN_LOCATIONS,GROWN_IN_LOCATIONS,PINK_RADISH_GROWN_IN_LOCATIONS,1,1
