cluster_id,representative_llm,representative_llm_free,representative,total_count,members
49,EXTRACTED_FROM_ECONOMICS_DATA,DERIVED_FROM_DATA_SOURCE,EXTRACTED_FROM_ECONOMICS_DATA,1,1
45,ENTITY_HISTORY_ASSOCIATION,HISTORICAL_ASSOCIATION,ENTITY_HISTORY_ASSOCIATION,1,1
39,IS_MODE_OF_TRANSPORT,TRANSPORTATION_METHOD,IS_MODE_OF_TRANSPORT,1,1
37,IS_PERENNIAL_IN,PLANT_TYPE_RELATIONSHIP,IS_PERENNIAL_IN,1,1
26,HANG_IN_CELLAR_UPSIDE_DOWN_FROM,HANGING_POSITION,HANG_IN_CELLAR_UPSIDE_DOWN_FROM,1,1
43,HAS_SPECIFIC_NUMBER_OF_HORSES,HAS_QUANTITY_OF_HORSES,HAS_SPECIFIC_NUMBER_OF_HORSES,1,1
42,LOST_FIRES,UNACCOUNTED_FOR_EVENTS,LOST_FIRES,1,1
40,KILLS_TARGET,KILLING_RELATIONSHIP,KILLS_TARGET,1,1
50,MAIN_STEM_OF,MAIN_ENTITY_RELATIONSHIP,MAIN_STEM_OF,1,1
20,POST_FIXATION,POST_PROCESSING,POST_FIXATION,1,1
28,RARELY_MARRY_OUTSIDE_OF,INTERMARRIAGE_PATTERN,RARELY_MARRY_OUTSIDE_OF,1,1
23,WAS_KNOWN_AS_EARLY_PRODUCE_TYPE,ALSO_KNOWN_AS,WAS_KNOWN_AS_EARLY_PRODUCE_TYPE,1,1
46,WATERCRESS_SORREL_PLANTED_AFTER,PLANTED_AFTER,WATERCRESS_SORREL_PLANTED_AFTER,1,1
32,WATERED_WITHIRRIGATION_SYSTEM,IRRIGATED_WITH_WATER,WATERED_WITHIRRIGATION_SYSTEM,1,1
