cluster_id,representative_llm,representative_llm_free,representative,total_count,members
153,USES_EQUIPMENT,USES_EQUIPMENT_OR_TOOL,USES_EQUIPMENT,8,2
104,AFFECTED_BY_RELATIONSHIP,AFFECTS,AFFECTED_BY_RELATIONSHIP,8,2
61,CROP_PLANTING_RELATIONSHIP,CROP_LIFE_CYCLE_RELATIONSHIP,CROP_PLANTING_RELATIONSHIP,8,3
192,PLANTED_AFTER,POST_PLANTING_CARE,PLANTED_AFTER,7,2
35,HAS_VARIETY,HAS_VARIETY,HAS_VARIETY,7,3
76,PEST_AFFECTS_CROP,AGENT_AFFECTS_CROP,PEST_AFFECTS_CROP,7,2
51,DIFFERS_FROM,DIFFERS_FROM,DIFFERS_FROM,7,3
128,REQUIRES_WATERING,REQUIRES_WATERING,REQUIRES_WATERING,7,5
136,EQUIPPED_WITH,EQUIPPED_WITH_FEATURE,EQUIPPED_WITH,6,2
420,FILLED_WITH,CONTAINS_SUBSTANCE,IS_FILLED_WITH,6,2
114,SPREAD_OVER,SPREAD_RELATION,SPREAD_WITH,6,5
145,USES,USES_RELATIONSHIP,USES,6,2
22,PLANTING_DATE,PLANTING_DATE,PLANTED_ON_DATE,6,4
85,CAUSES_DAMAGE_TO,CAUSES_DAMAGE,CAUSES_DAMAGE_TO,5,2
56,REQUIRES,REQUIRES_SOMETHING,REQUIRES,5,3
250,CONNECTED_TO,CONNECTED_TO,CONNECTED_TO,5,4
40,AFFECTS_GROWTH_OF,AFFECTS_PLANT_GROWTH,AFFECTS_GROWTH_OF,5,3
272,CONSISTS_OF,COMPOSED_OF,CONSISTS_OF,5,4
52,PROTECTED_FROM_FROST,PROTECTED_FROM_FROST,PROTECTED_FROM_FROST,5,4
57,IS_NEEDED_TO_MAINTAIN_SOIL_FERTILITY,REQUIRES_FERTILIZATION,IS_NEEDED_TO_FERTILIZE,5,3
137,STORED_IN,STORED_IN_LOCATION,STORED_IN,5,2
21,PLANTED_IN_POTTING_SOIL,POTTED_IN,PLANTED_IN_POTTING_SOIL,5,3
258,CROP_VARIEGY,CROP_VARIETY,CROP_VARIEGY,5,2
42,CROP_GROWTH_STAGE_RELATIONSHIP,CROP_GROWTH_STAGE_RELATION,CROP_GROWTH_STAGE_RELATIONSHIP,5,2
37,INVOLVES_OPERATION,INVOLVES_OPERATION,INVOLVES_OPERATION,5,2
109,PLANTED_DURING,PLANTED_DURING,CULTIVATED_DURING,5,3
68,USES_AS_FERTILIZER,FERTILIZER_USAGE,USED_AS_FERTILIZER,5,4
120,CROP_GROWN,CROP_LOCATION,CROP_GROWN,4,3
268,AFFECTED_BY_SEASONALITY,AFFECTED_BY_SEASONALITY,AFFECTED_BY_SEASON,4,4
131,PLANTED_IN_AUTUMN,AUTUMN_PLANTING,PLANTED_IN_AUTUMN,4,2
260,GROWN_IN_SEASON,GROWN_IN_SEASON,PLANTED_IN_SEASON,4,2
179,FLOWED_THROUGH,FLOWED_THROUGH,FLOWED_THROUGH,4,1
84,SEED_COLLECTION_METHOD,SEED_ACQUISITION_METHOD,SEED_COLLECTION_METHOD,4,3
6,PUBLISHED_BY,CREATED_BY,AUTHORED_BY,4,3
79,USED_TO_PREVENT,USED_TO_PREVENT_DAMAGE,USED_TO_PREVENT,4,3
398,CAUSED_BY,CAUSAL_RELATIONSHIP,CAUSED_BY,4,2
133,GROWN_FROM,GROWS_FROM,GROWN_FROM,4,3
31,SEED_HARVESTED_FROM,HARVEST_SOURCE,SEED_HARVESTED_FROM,4,2
26,USED_FOR_TRANSPORTING,USED_FOR_TRANSPORTATION,USED_FOR_LOADING,4,3
54,GROWN_IN_LOCATION,GROWN_IN_LOCATION,GROWN_AT_LOCATION,4,3
150,HAS_CHARACTERISTICS,HAS_CHARACTERISTIC,HAS_CHARACTERISTICS,4,2
12,PREFERRED_OVER,PREFERRED_OVER,PREFERRED_BY,4,4
149,SIMILAR_TO,SIMILARITY_RELATIONSHIP,SIMILAR_TO,4,2
141,IS_USED_FOR_IRRIGATION,USED_FOR_AGRICULTURE,USED_FOR_PLANTING,4,4
15,NEEDS_SHADE,SHADE_RELATION,SHaded_IN,4,4
95,HAS_COST,HAS_FINANCIAL_IMPLICATION,HAS_COST,4,2
63,GROWS_DURING,GROWS_OVER_TIME,GROWS_DURING,4,3
502,GROWTH_STAGE_ASSOCIATED_WITH_SEASON,GROWS_IN_SEASON,GROWTH_STAGE_ASSOCIATED_WITH_SEASON,3,2
47,OCCURS_BEFORE_HARVEST,BEFORE_HARVEST,HARVESTED_BEFORE,3,3
129,ARE_THINNED_IN_SAME_WAY,THINNING_RELATIONSHIP,ARE_THINNED_IN_SAME_WAY,3,2
55,STRUCTURED_BY,STRUCTURED_BY,STRUCTURED_BY,3,3
135,USES_TO_MAKE_MULCH,MULCH_PURPOSE,USES_TO_MAKE_MULCH,3,2
69,ARRANGED_IN,ARRANGED_IN_OR_UNDER,ARRANGED_IN,3,3
80,SOIL_CONDITION_AFFECTS_CROP_GROWTH,SOIL_CONDITION_AFFECTS_PLANT_GROWTH,SOIL_CONDITION_IMPACTS_PLANT,3,3
98,USES_SOIL_TYPE,SOIL_TYPE_RELATIONSHIP,SOIL_TYPE_IN,3,3
97,RECOMMENDED_PLANTING_PRACTICE,RECOMMENDED_PLANTING_INFO,RECOMMENDED_FOR_PLANTING_IN,3,3
138,POWERED_BY,ENABLED_BY,SUPPORTED_BY,3,2
115,MANAGED_BY,MANAGEMENT_RELATIONSHIP,MANAGED_BY,3,3
342,REPLACED_WITH_REAL_RELATION_TYPE,REPLACEMENT_RELATION,REPLACED_WITH_REAL_RELATION_TYPE,3,1
125,REQUIRES_PREPARATION,REQUIRES_PREPARATION,PREPARATION_REQUIRES,3,2
102,PRODUCES,PRODUCES_OUTPUT,PRODUCES_SEEDS,3,2
11,AFFECTED_BY_AGRICULTURAL_PRACTICE,AFFECTED_BY_FARMING_METHOD,AFFECTED_BY_PLANTING_METHOD,3,3
186,AFFECTED_BY_TEMPERATURE,AFFECTED_BY_TEMPERATURE_OR_HEAT,AFFECTED_BY_TEMPERATURE,3,2
9,RELATIONSHIP_TYPE_TREATED_WITH,CONTAINS_OR_LOCATED_IN,RELATIONSHIP_TYPE_TREATED_WITH,3,2
30,ASSOCIATED_WITH_FARM_PRACTICE,PRACTICE_ASSOCIATED_WITH_CROP_OR_FARM,ASSOCIATED_WITH_FARM_PRACTICE,3,3
274,AFFECTED_BY_DISEASE,AFFECTS_DISEASE,AFFECTED_BY_DISEASE,3,2
198,TOOL_USED_IN_PRACTICE,TOOL_USAGE,TOOL_USED_IN_PRACTICE,3,2
121,TRANSFERRED_TO,TRANSFERRED_FROM,TRANSFERRED_TO,3,2
248,AFFECTED_BY_SOIL_TYPE,AFFECTED_BY_SOIL_TYPE,AFFECTED_BY_SOIL_TYPE,3,2
49,HAVE_SIMILAR_SEED_APPEARANCE_TO,HAVE_SIMILAR_SEED_CHARACTERISTICS,HAVE_SIMILAR_SEED_APPEARANCE_TO,3,2
308,FRAME_SUPPORTS,STRUCTURAL_RELATIONSHIP,FRAME_SUPPORTS,3,1
363,EXPOSED_TO,EXPOSURE_RELATIONSHIP,EXPOSED_TO,3,1
28,COVERS_SOIL_FOR,COVERING_RELATIONSHIP,COVERS_SOIL_FOR,3,3
194,MATURITY_TIME_IN_MONTHS,MATURITY_PERIOD,MATURITY_TIME_IN_MONTHS,3,1
226,HAS_EQUIPMENT_TYPE,HAS_EQUIPMENT_TYPE,USES_EQUIPMENT_TYPE,3,2
25,HAS_GROWTH_CYCLE,HAS_GROWTH_CHARACTERISTIC,HAS_GROWTH_CYCLE,3,3
509,COLOCATED_WITH,PHYSICALLY_LOCATED_WITH,COLOCATED_WITH,3,1
527,MIXED_WITH,COMBINED_WITH,MIXED_WITH,3,1
17,RESEMBLES,RESEMBLES_RELATION,RESEMBLES,2,2
29,REQUIRES_SPECIFIC_PLOUGHING_METHODS,REQUIRES_SPECIFIC_PREPARATION_METHODS,REQUIRES_SPECIFIC_SEALING_METHODS,2,2
271,USES_UP,USES_UP,USES_UP,2,1
105,WARMED_UP_IN_WINTER,WARMING_UP_IN_COLD_CONDITIONS,WARMED_UP_IN_WINTER,2,1
34,SPACED-apart,SPACED_RELATIONSHIP,SPACED_WITH,2,2
67,BLACK_RADISH_REQUIRES_PROTECTION_FROM_WINTER_TO_OBTAIN_SEED,SEASONAL_PLANTING_FOR_BLACK_RADISH_SEED_PRODUCTION,BLACK_RADISH_SHOULD_BE_PLANTED_IN_SPRING_TO_OBTAIN_SEED,2,2
437,SEEDLINGS_WERE_THINNED_OUT,SEEDLING_THINNING,SEEDLINGS_WERE_THINNED_OUT,2,1
59,WORKS_WITH,COLLABORATES_WITH,WORKS_AS,2,2
38,BELONGS_TO_THE_SAME_SPECIES,SAME_SPECIES_OR_TYPE,SAME_INSECTS,2,2
230,UNDERGOES,AFFECTED_BY,UNDERGOES,2,1
93,WATERED_EVERY_X_DAYS_IN_CONDITION_Y,WATERING_SCHEDULE,WATERED_EVERY_X_DAYS_IN_CONDITION_Y,2,1
24,PLOWED_WITH,PLOWING_INSTRUMENT,PLOUGHED_BY,2,2
27,PEST_OF,PEST_ASSOCIATION,PEST_OF,2,2
19,OCCURS_IN,OCCURS_IN_LOCATION,OCCURS_IN,2,2
154,PRACTICED_IN,PRACTICED_IN,PRACTICED_IN,2,2
8,PREVENTS,PREVENTION_RELATION,PREVENTS,2,2
142,READY_TO_HARVEST,HARVEST_READINESS,READY_TO_HARVEST,2,2
327,CONTAINED_BY_SOIL_PIT,CONTAINMENT_RELATIONSHIP,CONTAINED_BY_SOIL_PIT,2,1
13,AWARDED_BY,AWARDED_BY_ORGANIZATION,AWARDED_BY,2,2
74,PREFER_POTTING_SOIL,PREFER_SOIL_TYPE,PREFER_SOIL_TYPE,2,2
58,INCLUDES,CONTAINS,INCLUDES,2,2
45,RIPENS_IN,RIPENING_PERIOD,RIPENS_IN,2,2
257,SOWN_AT_SAME_TIME,CO_OCCURRING,SOWN_AT_SAME_TIME,2,1
118,SEED_STORAGE_LIFETIME,SEED_STORAGE_DURATION,SEED_STORAGE_LIFETIME,2,1
197,REQUIRES_MORE_HUMAN_RESOURCES_THAN,REQUIRES_MORE_RESOURCES_THAN,REQUIRES_MORE_HUMAN_RESOURCES_THAN,2,1
209,REPLACES,REPLACEMENT,REPLACED,2,2
60,PLOWED_AT_TIME_OF_YEAR,TIME_OF_YEAR_FOR_AGRICULTURAL_ACTIVITY,SOWN_AT_TIME_OF_YEAR,2,2
103,LATER_THAN_SUGARLOAF_CABBAGE,LATER_THAN_CABBAGE_VARIETY,LATER_THAN_YORK_CABBAGE,2,2
518,CULTIVATION_METHOD_ALTERNATIVE,ALTERNATE_CULTIVATION_METHOD,PLANTING_METHOD_ALTERNATIVE,2,2
62,MANURE_PLACED_IN_PATH_BETWEEN_LAYERS,MANURE_HANDLING,MIX_MANURE_INTO_LAYER,2,2
50,PLANTED_BEFORE,PLANTED_BEFORE_EVENT,PLANTED_BEFORE,2,2
302,MATURING_ON,MATURATION_STATUS,MATURING_ON,2,1
10,KEPT_AT_SAME_LEVEL_AS,SAME_STATUS_AS,KEPT_AT_SAME_LEVEL_AS,2,2
211,PLANTED_IN_HOLES_CONTAINING,CONTAINS_PLANTING_SITE,PLANTED_IN_HOLES_CONTAINING,2,1
14,USED_FOR_PEST_CONTROL,PEST_CONTROL_RELATION,USED_FOR_PEST_CONTROL,2,2
385,PEST_AND_DISEASE_RELATIONSHIPS,PEST_RELATIONSHIPS,PEST_CONTROL_RELATIONSHIP,2,2
206,NEEDS_MOISTURE_DURING,REQUIRES_MOISTURE,NEEDS_MOISTURE_DURING,2,2
169,USED_IN_FORCED_CULTIVATION,FORCED_CULTIVATION_METHOD,USED_IN_FORCED_CULTIVATION,2,2
393,CULTIVATED_VARIETY,CROP_TYPE,CULTIVATED_VARIETY,2,1
472,CUT_ABOVE_LEAF,PRUNE_ABOVE_NODE,CUT_ABOVE_LEAF,2,1
514,LETTUCE_GROWTH_STAGE,LETTUCE_DEVELOPMENT_PHASE,LETTUCE_GROWTH_STAGE,2,1
346,IS_A,HYPERNYM_OF,IS_A,2,1
405,IS_PRIZED_FOR_EARLINESS,IS_RELATED_TO_TIME,IS_PRIZED_FOR_EARLINESS,2,1
292,IS_VULNERABLE_TO,IS_SUSCEPTIBLE_TO,IS_PRONE_TO,2,2
92,READY_FOR_CONSUMPTION_AT,READY_FOR_CONSUMPTION,READY_FOR_CONSUMPTION_AT,2,2
3,EMPLOYED_IN_MARKET_GARDENING,MARKET_GARDENING_EMPLOYMENT,EMPLOYED_IN_MARKET_GARDENING,2,2
89,HAS_DURATION,HAS_EXTENT,HAS_LENGTH,2,2
126,HAS_FRUIT,HAS_FRUIT_RELATION,HAS_FRUIT,2,2
44,SMALLER_THAN,SIZE_COMPARISON,SMALLER_THAN,2,2
446,IS_HEATED,HEATING_RELATION,IS_HEATED,2,2
117,SURROUNDED_BY,SURROUNDS,SURROUNDED_BY,2,2
108,PICKED_FROM,PICKED_FROM_SOURCE,PICKED_FROM,2,2
110,USES_MANURE_IN,MANURE_INPUT,USES_MANURE_IN,2,2
333,MANNES_CONTAIN,CONTAINS_MALE,MANNES_CONTAIN,2,1
229,PLANTING_LOCATION,PLANTING_SITE,PLANTING_LOCATION,2,2
221,COVERED_WITH_INSTEAD_OF_MULCH,COVERED_WITH_MULCH_OR_ALTERNATIVE,MULCH_COVERED_WITH,2,2
43,ESTABLISHED_FOR_ESPALIERS_OF,ESTABLISH_ESPALIER_FOR,ESTABLISHED_FOR_ESPALIERS_OF,2,2
551,HAS_SEEDS_WITH_COLOR_TENDING_TO_BRICK,HAS_SEEDS_OF_SPECIFIC_COLOR,HAS_SEEDS_WITH_COLOR_TENDING_TO_BRICK,2,1
124,REQUIRES_CONDITIONS_FROM,CONDITIONAL_REQUIREMENT_RELATIONSHIP,REQUIRES_CONDITIONS_FROM,2,2
77,COVERED_WITH_FRAMES,COVERED_WITH_FRAMES_OR_CLOCHES,COVERED_WITH_FRAMES,2,2
195,GROWS_INTO_FRUIT,GROWS_INTO_FRUIT_FORM,GROWS_INTO_FRUIT,2,2
94,GREEN_ROMAINE_WAS_SOWN_AND_PLANTED_IN,ROMAINE_LETUCE_WAS_SOWN_AND_PLANTED_IN,GREY_ROMAINE_WAS_SOWN_AND_PLANTED_IN,2,2
2,GIVEN_AIR_GRADUALLY,AIR_TREATMENT,TREATED_WITH_AIR,2,2
325,FACE_SOUTH,DIRECTION_FACING,FACE_SOUTH,2,1
156,IRRIGATED,IRRIGATION_STATUS,IRRIGATED,2,2
498,INTRODUCED_BY,INTRODUCTION_RELATION,INTRODUCED_BY,2,1
65,SUCCEEDED_BY,SEQUENCE_RELATIONSHIP,FOLLOWED_BY,2,2
224,HAS_WIDTH,WIDTH_PROPERTY,HAS_WIDTH,2,2
431,EQUIPMENT_USED_IN_STRUCTURE,CONTAINS_EQUIPMENT,EQUIPMENT_USED_IN_STRUCTURE,2,1
475,COVERS,CONTAINS,COVERS,2,1
343,FERTILIZER_RELATIONSHIP,FERTILIZER_RELATED_TO,FERTILIZER_RELATIONSHIP,2,1
72,HAND_PLANTED,HAND_PLANTING,HAND_PLANTED,2,2
222,AFFECTS,INFLUENCES,AFFECTS,2,2
123,HARVEST_DATE,HARVEST_DATE,HARVEST_DATE,2,2
48,TOOL_USED_FOR_PLANTING,PLANTING_ASSISTANCE,ASSISTS_IN_PLANTING,2,2
205,SYMPTOM_OF,SYMPTOM_OF_RELATIONSHIP,SYMPTOM_OF,2,1
236,YIELDS_IN,YIELDING_INTO,YIELDS_IN,1,1
386,ADJACENT_TO,PROXIMITY_RELATIONSHIP,ADJACENT_TO,1,1
497,ADOS_CONSTRUCTED_WITH,CONSTRUCTED_FROM,ADOS_CONSTRUCTED_WITH,1,1
337,ADOS_ORIENTED_TOWARD_DIRECTION,ORIENTATION_RELATIONSHIP,ADOS_ORIENTED_TOWARD_DIRECTION,1,1
309,ADVANCES_IN_TIME,TIME_PROGRESS,ADVANCES_IN_TIME,1,1
488,ADVERSELY_AFFECTED_BY,NEGATIVELY_IMPACTED_BY,ADVERSELY_AFFECTED_BY,1,1
218,TOPPED_ON,CONTAINMENT,TOPPED_ON,1,1
241,TOTAL_SPENT_ON_MANURE_AND_FERTILIZERS,AGRICULTURAL_INPUT_COSTS,TOTAL_SPENT_ON_MANURE_AND_FERTILIZERS,1,1
214,TREATED_WITH_SAME_CARE,SAME_TREATMENT_AS,TREATED_WITH_SAME_CARE,1,1
262,TREATED_WITH_WATER_TYPE,WATER_TREATMENT_METHOD,TREATED_WITH_WATER_TYPE,1,1
132,TRENCH_BEDDED_WITH,CONTAINS_TRENCH,TRENCH_BEDDED_WITH,1,1
291,TURNIPS_AND_RADISHES_HARVESTED_IN_SUMMER,ROOT_VEGETABLES_HARVESTED_IN_SUMMER,TURNIPS_AND_RADISHES_HARVESTED_IN_SUMMER,1,1
148,SUBMITTED_TO_COMPETITION,ENTERED_INTO_CONTEST,SUBMITTED_TO_COMPETITION,1,1
259,SUMMER_CROP,SEASONAL_CROP,SUMMER_CROP,1,1
273,SUPPORTED_BY_STRUCTURE,STRUCTURAL_SUPPORT,SUPPORTED_BY_STRUCTURE,1,1
252,TAKES_LONGER_TO_MATURATE,MATURATION_RATE,TAKES_LONGER_TO_MATURATE,1,1
101,TAKE_SOIL_FROM_WINTER_BEDS,PREPARE_GARDEN_BEDS,TAKE_SOIL_FROM_WINTER_BEDS,1,1
285,THRIVES_IN_CONDITIONS,THRIVES_IN_ENVIRONMENT,THRIVES_IN_CONDITIONS,1,1
140,TIME_PERIOD_ASSOCIATION,TIME_PERIOD_RELATIONSHIP,TIME_PERIOD_ASSOCIATION,1,1
403,BREAK_UP_AND_MIX_WITH_NEW_MANURE,MIX_WITH_MANURE,BREAK_UP_AND_MIX_WITH_NEW_MANURE,1,1
357,BREAK_UP_LAYER,SEPARATE_OBJECTS,BREAK_UP_LAYER,1,1
404,BRINGS_BACK,RETURNS_TO_PREVIOUS_STATE,BRINGS_BACK,1,1
505,BURIED_WITH,BURIAL_RELATIONSHIP,BURIED_WITH,1,1
356,BURIED_WITH_PART_OF_STEM,PLANT_BURIAL_METHOD,BURIED_WITH_PART_OF_STEM,1,1
515,CANBEPRUNED,PRUNEABILITY,CANBEPRUNED,1,1
335,BELL_MARKED_AT,MARKED_AT,BELL_MARKED_AT,1,1
489,BELONGS_TO_FAMILY,FAMILY_RELATIONSHIP,BELONGS_TO_FAMILY,1,1
245,SPREAD_BEFORE,SPREAD_RELATIONSHIP,SPREAD_BEFORE,1,1
418,CAN_BE_USED_FOR_CUTTING,USED_FOR_CUTTING,CAN_BE_USED_FOR_CUTTING,1,1
321,CAN_PRODUCE_SEEDS_AFTER_CUTTING,REPRODUCTION_METHOD,CAN_PRODUCE_SEEDS_AFTER_CUTTING,1,1
277,CAN_REACH_TEMPERATURE,REACHES_TEMPERATURE_THRESHOLD,CAN_REACH_TEMPERATURE,1,1
287,CAULIFLOWER_IS_ADVERSELY_AFFECTED_BY,ADVERSE_EFFECT_ON_PLANT,CAULIFLOWER_IS_ADVERSELY_AFFECTED_BY,1,1
429,CAULIFLOWER_WAS_PLANTED_IN,PLANTING_LOCATION,CAULIFLOWER_WAS_PLANTED_IN,1,1
539,CAUSESDamage,CAUSES_PHYSICAL_HARM,CAUSESDamage,1,1
373,BLANCHED_IN,COOKING_METHOD,BLANCHED_IN,1,1
146,SEEDS_REQUIRE_SOFT_BEDDING,SEED_GROWTH_CONDITIONS,SEEDS_REQUIRE_SOFT_BEDDING,1,1
183,SEED_CHARACTERISTIC,SEED_CHARACTERISTIC,SEED_CHARACTERISTIC,1,1
212,REQUIRES_PRUNING,REQUIRES_MAINTENANCE,REQUIRES_PRUNING,1,1
151,REQUIRES_RENEWAL_EVERY_YEAR_THROUGH_SOWING,REQUIRES_PERIODIC_ACTION,REQUIRES_RENEWAL_EVERY_YEAR_THROUGH_SOWING,1,1
152,SPATIALLY_ASSOCIATED_WITH,SPATIAL_ASSOCIATION,SPATIALLY_ASSOCIATED_WITH,1,1
243,SPECIFIES_DEPTH_MEASUREMENT,MEASURES_DEPTH,SPECIFIES_DEPTH_MEASUREMENT,1,1
139,SPENT_ON,EXPENSE_TYPE,SPENT_ON,1,1
270,SPLIT_INTO_TWO_HALVES_FOR,SPLIT_INTO_PARTS,SPLIT_INTO_TWO_HALVES_FOR,1,1
208,SEED_PRODUCTION_PREREQUISITE,SEEDING_REQUIREMENT,SEED_PRODUCTION_PREREQUISITE,1,1
157,SEPARATELY_HANDLED,EXCEPTIONAL_CASES,SEPARATELY_HANDLED,1,1
143,SHOULD_BE_FORCED_IN,FORCE_INCLUSION,SHOULD_BE_FORCED_IN,1,1
161,SHOULD_NOT_HAVE,PROHIBITED_STATE,SHOULD_NOT_HAVE,1,1
516,RIPENS_AFTER,MATURATION_RELATIONSHIP,RIPENS_AFTER,1,1
201,RIPE_DATE,EXPIRATION_DATE,RIPE_DATE,1,1
144,ROW_PREPARATION_TECHNIQUE,ROW_PREPARATION_METHOD,ROW_PREPARATION_TECHNIQUE,1,1
100,SEASONAL_AVAILABILITY,SEASONAL_RELATIONSHIP,SEASONAL_AVAILABILITY,1,1
332,FRAMES_REMOVED_DURING_MILD_WEATHER,FRAMES_REMOVED_DUE_TO_WEATHER_CONDITIONS,FRAMES_REMOVED_DURING_MILD_WEATHER,1,1
400,FRAME_OF,FRAME_RELATIONSHIP,FRAME_OF,1,1
233,FRAME_PUT_BACK,FRAME_REMOVAL,FRAME_PUT_BACK,1,1
394,FROST_SENSITIVITY,FROST_RESISTANCE,FROST_SENSITIVITY,1,1
523,FRUIT_PRODUCTION,FRUIT_PRODUCTION,FRUIT_PRODUCTION,1,1
372,GATHERS_AT,GATHERING_LOCATION,GATHERS_AT,1,1
255,FILL_PATH_WITH,FILL_PATH,FILL_PATH_WITH,1,1
366,FLOWERS_IN,FLOWER_RELATIONSHIP,FLOWERS_IN,1,1
360,DIFFERS_IN_COLOR_AND_SIZE,DIFFERENT_ATTRIBUTES,DIFFERS_IN_COLOR_AND_SIZE,1,1
413,GERMINATED_IN,GERMINATION_SITE,GERMINATED_IN,1,1
295,GERMINATES_WITHIN_DAYS,GERMINATION_PERIOD,GERMINATES_WITHIN_DAYS,1,1
469,GERMINATIVE_CAPACITY_DURATION,GERMINATION_PERIOD,GERMINATIVE_CAPACITY_DURATION,1,1
414,GOES_TO_SEED_IN,SEEDING_RELATIONSHIP,GOES_TO_SEED_IN,1,1
397,GREEN_ROMAINE_WAS_ADVERSELY_AFFECTED_BY,NEGATIVELY_IMPACTED_BY,GREEN_ROMAINE_WAS_ADVERSELY_AFFECTED_BY,1,1
338,GROWNINCONDITIONS,GROWING_CONDITIONS,GROWNINCONDITIONS,1,1
288,FOUNDED_PRIZE,AWARDED_PRIZE,FOUNDED_PRIZE,1,1
305,GROWS_IN_PATHS_OF_BEDS,GROWS_IN_GARDEN_BEDS,GROWS_IN_PATHS_OF_BEDS,1,1
534,HAD_COMPETITION_OPEN,HAD_EVENT_OR_COMPETITION,HAD_COMPETITION_OPEN,1,1
296,GROWNSUCCESSFULLYIN,GROWS_IN_ENVIRONMENT,GROWNSUCCESSFULLYIN,1,1
486,GROWNUNTIL_MONTHS_OF,AGE_IN_MONTHS,GROWNUNTIL_MONTHS_OF,1,1
545,DESCRIBED_BY,DESCRIBES,DESCRIBED_BY,1,1
521,DESCRIBED_IN_YEAR,TIMESTAMPED_IN_YEAR,DESCRIBED_IN_YEAR,1,1
449,DIFFERENCES_IN_WIDTH_OF_BEDS,BED_SIZE_DIFFERENCE,DIFFERENCES_IN_WIDTH_OF_BEDS,1,1
510,DIFFERENT_SOIL_CONDITIONS,SOIL_CONDITION_VARIATION,DIFFERENT_SOIL_CONDITIONS,1,1
182,HAS_BRANCHES,HAS_SUBORDINATES,HAS_BRANCHES,1,1
479,HAS_COLD_TEMPERATURE,HAS_LOW_TEMPERATURE,HAS_COLD_TEMPERATURE,1,1
537,HANDLED_BY_PERSONNEL_ROLE,HANDLED_BY_ROLE,HANDLED_BY_PERSONNEL_ROLE,1,1
501,HANDLE_WITH_CARE_DURING,HANDLE_WITH_CARE,HANDLE_WITH_CARE_DURING,1,1
215,HANG_IN_CELLAR_UPSIDE_DOWN_FROM,HANGING_POSITION,HANG_IN_CELLAR_UPSIDE_DOWN_FROM,1,1
496,HARVESTED_FROM_SPRING_ONWARD,HARVEST_SEASON,HARVESTED_FROM_SPRING_ONWARD,1,1
163,GROWN_WITHOUT,GROWN_WITHOUT_CULTIVATION,GROWN_WITHOUT,1,1
504,GROWS_BEFORE,TEMPORAL_RELATIONSHIP,GROWS_BEFORE,1,1
282,EXHIBIT_LONG_SEED_VIABILITY,SEED_VIABILITY_TESTING,EXHIBIT_LONG_SEED_VIABILITY,1,1
399,EXTRACTED_FROM_ECONOMICS_DATA,DERIVED_FROM_DATA_SOURCE,EXTRACTED_FROM_ECONOMICS_DATA,1,1
371,DOUBLE_CROP_HARVESTING,AGRICULTURAL_PRACTICE,DOUBLE_CROP_HARVESTING,1,1
402,DRAWS_WATER_FROM,SOURCE_OF_WATER,DRAWS_WATER_FROM,1,1
542,EATEN_BY,CONSUMED_BY,EATEN_BY,1,1
468,EDGE_PLACED_IN,EDGE_CONTAINMENT,EDGE_PLACED_IN,1,1
