cluster_id,representative_llm,representative_llm_free,representative,total_count,members
10,TRANSPLANTED_TO,TRANSPLANTED_TO,TRANSPLANTED_TO,8,6
109,CROP_VARIEGES,CROP_VARIETY,CROP_VARIEGES,7,4
126,DIFFERS_FROM,DIFFERS_FROM,HAS_DIFFERENT_CHARACTERISTICS_THAN,7,6
655,CROP_TYPE,CROP_INFORMATION,CROP_TYPE,6,1
68,CROP_GROWN,CROP_RELATIONSHIP,CROP_GROWN,6,5
75,MADE_FROM,DERIVED_FROM,MADE_FROM,6,3
381,IS_EQUIPPED_WITH,HAS_EQUIPMENT,IS_EQUIPPED_WITH,6,2
143,IS_STORED_IN,CONTAINMENT_RELATIONSHIP,IS_STORED_IN,6,1
406,CONTINUE_TO_BE_TRANSPLANTED,CONTINUE_TRANSPLANTATION,CONTINUE_TO_BE_TRANSPLANTED,6,1
515,MANNES_CONTAIN,CONTAINS_MALE,MANNES_CONTAIN,6,1
62,REQUIRES_PROTECTION_FROM,REQUIRES_PROTECTION_FROM,REQUIRES_PROTECTION_FROM,6,4
31,GROWN_IN_SPECIFIC_REGIONS_OR_SETTINGS,GROWN_UNDER_SPECIFIC_CONDITIONS,PLANTED_UNDER_SPECIFIC_CONDITIONS,6,4
37,SPACED-apart,SPACED_FROM_EACH_OTHER,SPACED-apart,6,5
253,GROWS_IN_SEASON,GROWS_IN_SEASON,GROWN_IN.SEASON,6,4
305,PREFERRED_FOR,PREFERRED_FOR,PREFERRED_FOR,6,4
326,PRODUCES,PRODUCES_FOOD_OR_PLANT_MATERIAL,PRODUCES,5,3
435,FOLLOWS_LAYERS,FOLLOWS_IN_ORDER,FOLLOWS_LAYERS,5,1
93,USES_EQUIPMENT,EQUIPMENT_USAGE,USES_EQUIPMENT,5,3
124,SAME_SPECIES_AS,SAME_AS,SAME_SPECIES_AS,5,3
569,DISEASE_AFFECTED_BY,AFFECTED_BY_DISEASE,DISEASE_AFFECTED_BY,5,3
53,BELONGS_TO,BELONGS_TO_GROUP,BELONGS_TO,5,4
8,PUBLISHED_BY,CREATED_BY,AUTHORED_BY,5,3
496,PRICED_AT,HAS_PRICE,PRICED_AT,5,1
254,SOIL_TYPE_FOR_CROP,SOIL_TYPE_RELATION_TO_CROP,SOIL_TYPE_FOR_CROP,5,4
188,CUT_WITH,CUT_BY_MEANS_OF,CUT_AT,5,4
27,READY_FOR,READY_FOR,PICKED_AND_READY,5,4
18,PRACTICED_IN,PRACTICES_AT,PRACTICED_IN,5,4
132,IRRIGATION_METHOD,IRRIGATION_RELATION,IRRIGATION_METHOD,5,3
33,REQUIRES_EQUIPMENT,REQUIRES_SOMETHING,REQUIRES_EQUIPMENT,5,3
221,MIXED_WITH,COMBINED_WITH,MIXED_WITH,5,2
114,AFFECTS_THE_GROWTH_OF,AFFECTS_PLANT_GROWTH,AFFECTS_THE_GROWTH_OF,5,3
138,FARMING_PRACTICE,FARMING_PRACTICE_RELATED,FARMING_PRACTICE_RELATED,4,3
137,IS_BENEFICIAL_FOR,IS_HELPFUL_FOR,IS_BENEFICIAL_FOR,4,3
159,RAISED_WITH,RAISED_WITH,GROWN_WITH,4,2
140,FOLLOWED_BY,SEQUENCE_RELATIONSHIP,FOLLOWED_BY,4,2
47,EXPOSED_TO_AIR_AROUND,EXPOSED_TO_ENVIRONMENTAL_ELEMENT,EXPOSED_TO_WIND,4,4
15,CARROT_IS_COVERED_WITH,CARROT_IS_LOCATED_IN_OR_ON,CARROT_IS_SOWN_IN,4,4
149,HAS_CHARACTERISTIC,HAS_CHARACTERISTIC,CHARACTERISTIC_OF,4,4
76,NEED_ATTENTION,NEEDS_ATTENTION,NEED_ATTENTION,4,3
151,SEASONAL_AVAILABILITY,SEASONAL_AVAILABILITY,SEASONAL_AVAILABILITY,4,2
599,PLANTED_ON_DATE,PLANTING_DATE,SOWN_IN_GROUND_BEFORE_DATE,4,3
86,IS_ORIGINATED_FROM,ORIGINATES_FROM,IS_ORIGINATED_FROM,4,3
374,NEW_CROP_AVAILABLE,NEW_ITEM_AVAILABLE,NEW_CROP_AVAILABLE,4,1
123,GROWTH_STAGE_TRANSITION,GROWTH_STAGE_TRANSITION,GROWTH_STAGE_TRANSITION,4,3
150,HAS_COST,HAS_COST,COSTS,4,2
161,CONTAINS_SPECIES,CONTAINS_TAXA,CONTAINS_SPECIES,4,2
35,WARMED_BY,WARMING_SOURCE,ARE_WARMED_UP_FROM_MONTH,4,3
665,INTERPLANTED_WITH,COLOCATED_WITH,INTERPLANTED_WITH,4,1
77,INTRODUCED_CROP_INTO_MARKET_GARDENING,INTRODUCE_ITEM_TO_MARKET_GARDENING,INTRODUCED_CROP_INTO_MARKET_GARDENING,4,2
65,RAISED_ON,RAISED_TO,RAISED_ON,4,3
44,CAUSES,CAUSE_OF,CAUSES_CONDITION,4,3
48,SUPPORTED_BY,SUPPORTED_BY,SUPPORTED_BY,4,2
152,SEED_CHARACTERISTIC,SEED_CHARACTERISTIC,SEED_CHARACTERISTIC,4,2
59,-has_part-relationship,HAS_PARTICIPANT,-has_part-relationship,4,2
55,PREFERRED_SOIL_CONDITION,PREFERRED_GROWING_CONDITIONS,PREFERED_SOIL_CONDITION,4,4
324,PLANTED_IN_NOVEMBER,PLANTING_MONTH,PLANTED_IN_NOVEMBER,4,1
108,USED_IN_PLANTING,USED_FOR_PLANTING,USED_IN_PLANTING,4,4
41,USED_IN_PROCESS,USED_IN_CONTEXT,USED_IN_PROCESS,4,3
72,AFFECTS,AFFECTS,AFFECTS,4,2
7,DIVIDED_INTO,DIVIDED_INTO,SPLIT_INTO,4,4
671,DIFFERS_IN_RUNNIG_FROM,DIFFERS_FROM,DIFFERS_IN_RUNNIG_FROM,4,1
300,TRANSPORTED_BY,TRANSPORTATION_METHOD,CAN_BE_TRANSPORTED_UNDER,3,2
354,TIME_OF_HARVESTING_RELATIONSHIP,HARVEST_TIME,TIME_OF_HARVESTING_RELATIONSHIP,3,1
602,APPLIED_TO,APPLIED_ON,APPLIED_AT,3,3
110,PLANTED_BEFORE,PLANTED_BY,PLANTED_BEFORE,3,2
129,IS_CAUSE_OF_DAMAGE,CAUSES_DAMAGE_TO,Damaged_BY,3,3
145,USED_AS_FERTILIZER,USED_AS_FERTILIZER,USED_AS_FERTILIZER,3,2
89,SIMILAR_TO,SIMILAR_OR_EQUIVALENT_TO,SIMILAR_TO,3,2
57,TIME_PERIOD_ASSOCIATED_WITH,TIME_PERIOD_ASSOCIATION,TIME_PERIOD_ASSOCIATED_WITH,3,2
234,ARE_TRANSPLANTED_INTO_NURSERY,TRANSPLANT_LOCATION,ARE_TRANSPLANTED_INTO_NURSERY,3,1
118, HAS_ROOT,HAS_ROOT_OR_TRUNK, HAS_ROOT,3,2
56,HARVESTABLE_IN_AUTUMN,HARVEST_SEASON,HARVESTED_IN_OCTOBER,3,3
208,GROWTH_STAGE_RELATED_TO_GROWTH_STAGE,GROWTH_STAGE_RELATIONSHIP,GROWTH_STAGE_RELATED_TO_GROWTH_STAGE,3,2
272,HARVEST_DATE,HARVEST_INFORMATION,HARVEST_DATE,3,2
308,IS_NOT_GROWN,NOT_GROWN,IS_NOT_GROWN,3,1
266,IS_NEEDED_TO_FERTILIZE,IS_NEEDED_FOR_FERTILITY,IS_NEEDED_TO_FERTILIZE,3,2
445,HAVE_COMMON_PARTS,HAVE_COMMON_PARTS,HAVE_COMMON_PARTS,3,2
265,HAS_SIMILAR_SEED_TO,SEED_SIMILARITY,PRODUCES_SEEDS_WITH_SIMILAR_CHARACTERISTICS,3,2
154,REQUIRES_SOIL_CONDITION,REQUIRES_SOIL_CONDITION,REQUIRES_SOIL_TYPE,3,3
130,REQUIRES_COVERING,REQUIRES_COVERING,REQUIRES_COVERING,3,3
558,RENTS_AT,RENTS_AT,RENTS_AT,3,2
141,REMOVES,REMOVES_RELATION,REMOVES,3,2
5,REQUIRES_PRUNING,HAS_PRUNING_RELATED_PROPERTY,REQUIRES_PRUNING,3,3
340,IS_PRONE_TO,PRONE_TO_CONDITION,IS_PRONE_TO,3,1
171,PROTECTED_AGAINST_WEATHER,PROTECTED_FROM_ENVIRONMENTAL_FACTORS,PROTECTED_FROM_AIR,3,3
70,IS_COMPARED_TO,COMPARED_TO,IS_COMPARED_TO,3,2
82,CONNECTED_TO,ATTACHED_TO,TIED_TO,3,3
85,SUPERIOR_TO,SUPERIOR_TO_RELATIONSHIP,SUPERIOR_TO,3,2
376,SEED_PRODUCTION_PREREQUISITE,SEEDING_REQUIREMENT,SEED_PRODUCTION_PREREQUISITE,3,1
259,CONTAINS_SEEDS,CONTAINS_SEEDS_OR_SUBSTANCE_AS_SEED,CONTAINS_SEEDS,3,2
332,LOCATED_NEARBY,LOCATED_NEARBY,PLACED_NEAR,3,3
11,IMPROVES_SOIL_FERTILITY,SOIL_IMPROVEMENT_METHODS,SOIL_IMPROVED_WITH,3,3
278,PLANTED_IN_BED,PLANTED_IN_BED,PLANTED_IN_BED,3,3
49,PLANTED_IN_LAYER,PLANTED_IN_LAYER,PLANTED_IN_LAYER,3,3
98,ARE_RESISTANT_TO,RESISTANT_TO,ARE_RESISTANT_TO,3,2
43,SLOPES_TOWARDS_DIRECTION_OF,SLOPING_TOWARDS_DIRECTION,SLOPED_TO_SOUTH,3,3
611,USES_TO_MAKE_MULCH,USES_AS_MATERIAL,USES_TO_MAKE_MULCH,3,1
133,USES,USES_RELATIONSHIP,USES,3,2
146,PREPARED_IN,PREPARATION_LOCATION,PREPARED_IN,3,3
136,WATERED_REGULARLY,WATERING_FREQUENCY,WATERED_REGULARLY,3,2
190,NEEDS,NEEDS_RELATIONSHIP,NEEDS,3,2
553,IS_GROWN_BY_MARKET_GARDENERS_IN_LOCATION,GROWS_IN_LOCATION,IS_GROWN_BY_MARKET_GARDENERS_IN_LOCATION,3,1
50,GIVEN_AIR_GRADUALLY,GIVEN_AIR,GIVEN_AIR_USING,3,3
54,PREPARATION_METHOD,PREPARATION_METHOD,PREPARATION_OF,3,3
164,CARRIES_ON,CONTINUES_ACTIVITY,CARRIED_ON,3,2
51,AFFECTED_BY_FROST,AFFECTED_BY_WEATHER_CONDITIONS,AFFECTED_BY_SNOW,3,3
570,TREATED_WITH_RELATIONSHIP,TREATMENT_RELATIONSHIP,TREATED_WITH_RELATIONSHIP,3,1
330,USED_FOR_WATERING,WATERING_PURPOSE,USED_FOR_WATERING,3,2
287,ARE_SOWN_IN_MONTH_FOR_TRANSPORTATION,MONTH_OF_SOWING,ARE_SOWN_IN_MONTH_FOR_TRANSPORTATION,2,1
534,PLANTED_AFTER_EMPTYING_LAYER,PLANTED_IN_PREPARED_SOIL,PLANTED_AFTER_EMPTYING_LAYER,2,1
125,COVERED_WITH_MANURE,COVERED_IN_MANURE,COVERED_WITH_MANURE,2,2
163,COVERED_WITH_SOIL,COVERED_OR_FILLED_WITH_SUBSTANCE,FILLED_WITH_SOIL,2,2
20,EMPLOYED_IN_MARKET_GARDENING,MARKET_GARDENING_EMPLOYMENT,EMPLOYED_IN_MARKET_GARDENING,2,2
45,COVERED_WITH_STRAW_MATS,COVERED_WITH_STRAW_MAT,COVERED_WITH_STRAW_MATS,2,2
343,PLANTED_IN_SOIL_TYPE,PLANTED_ON_SOIL_TYPE,PLANTED_IN_SOIL_TYPE,2,2
549,CLASSIFIED_UNDER,CLASSIFICATION_RELATION,CLASSIFIED_UNDER,2,1
64,RESEARCHED_BY,INVESTIGATED_BY,RESEARCHED_BY,2,2
316,SOIL_TYPE_RELATIONSHIP,SOIL_TYPE_ASSOCIATION,SOIL_TYPE_RELATIONSHIP,2,1
279,COVERED_WITH_FRAMES,COVERED_WITH_FRAMES,CLOSED_WITH_FRAMES,2,2
30,CONTINUES_TO_BE_HEATED,HEATING_RELATIONSHIP,HEATED_UP_IN,2,2
34,SOWED_AT_DATE_FOR_PRODUCTION,SOWING_DATE,SOWING_DATE,2,2
237,FLOWERS_IN,CONTAINS_PLANT_LIFE,PLANTS_IN,2,2
99,ALTERNATIVE_TO,ALTERNATIVE_RELATIONSHIP,ALTERNATIVE_TO,2,2
338,ARE_SOWN_BETWEEN_DATES,SOWING_DATE_RELATIONSHIP,ARE_SOWN_BETWEEN_DATES,2,1
296,CAN_BE_SOWN_FOR_BEDDING_OR_COASTAL_PLANTING,PLANTING_PURPOSE,CAN_BE_SOWN_FOR_BEDDING_OR_COASTAL_PLANTING,2,1
383,COLLAR_SUNK_INTO_GROUND,COLLAR_POSITION,COLLAR_SUNK_INTO_GROUND,2,1
134,WORKS_AS,HAS_ROLE,WORKS_AS,2,2
357,COSTS_ASSOCIATED_WITH_EQUIPMENT,EQUIPMENT_COSTS,COSTS_ASSOCIATED_WITH_EQUIPMENT,2,1
69,PRACTICE_INVOLVES_TOOLS,USES_TOOLS_OR_EQUIPMENT,PRACTICE_INVOLVES_TOOLS,2,2
550,FOUND_IN,CONTAINED_IN,FOUND_IN,2,1
502,FORMS_INTO,FORMS_INTO_SHAPE,FORMS_INTO,2,2
139,HAS_LEAVES,LEAF_CHARACTERISTICS,HAS_LEAVES,2,2
9,OCCURS_AFTER_SPECIFIC_CONDITION,OCCURS_AFTER_EVENT,OCCURS_AFTER_TEMPORAL_EVENT,2,2
78,IS ALSO KNOWN AS,ALSO_KNOWN_AS,KNOWN_AS,2,2
92,USED_TO_PREVENT,PREVENTION_MEASURE,USED_TO_PREVENT,2,1
293,USED_TO_PLANT_IN_CONVEX_LAYER_OF_MANURE,PLANTED_IN_MANURE,USED_TO_PLANT_IN_CONVEX_LAYER_OF_MANURE,2,1
228,USED_TO_LOAD,LOADING_HISTORY,USED_TO_LOAD,2,1
113,PRECEDES,PRECEDES_IN_TIME,PRECEDES,2,2
60,PROTECTED_FROM_BURNING,PROTECTED_FROM_DAMAGE,PROTECTED_FROM_BURNING,2,2
580,HAS_COSTLY_FEEDING_PRACTICE,HAS_COSTLY_ASPECT,HAS_COSTLY_FEEDING_PRACTICE,2,1
112,PROPAGATED_BY,PROPAGATED_BY,PROPAGATED_BY,2,2
673,GERMINATES_FOR,GERMINATION_SOURCE,GERMINATES_FOR,2,1
153,GERMINATED_IN,GERMINATION_LOCATION,GERMINATED_IN,2,2
103,REQUIRES_SPECIFIC_CONDITIONS,REQUIRES_SPECIFIC_ENVIRONMENTAL_CONDITIONS,REQUIRES_SPECIFIC_CONDITIONS,2,2
104,HAS_PATTERN,HAS_PATTERN,HAS_PATTERN,2,2
6,RISES_IN,RISE_IN_RELATION,RISES_IN,2,2
689,MANURE_TYPE_COMPARISON,MANURE_TYPE_RELATIONSHIP,MANURE_TYPE_COMPARISON,2,1
307,RETAINS_GERMINATIVE_CAPACITY_FOR,RETAINS_VIABILITY_FOR,RETAINS_GERMINATIVE_CAPACITY_FOR,2,2
170,GROWN_AS,GROWN_FROM,GROWN_AS,2,2
22,PRUNED_AT,PRUNE_OPERATION,PRUNED_AT,2,2
543,COMPANION_PLANT_FOR,COMPANIONSHIP,COMPANION_PLANT_FOR,2,1
460,GREENER_THAN,COMPARATIVE_COLOR_RELATIONSHIP,GREENER_THAN,2,1
84,HAS_FRAME,HAS_FRAME,HAS_FRAME,2,2
222,REQUIRES_TO_GROW,REQUIRES_FOR_GROWTH,REQUIRES_TO_GROW,2,2
122,MATURITY_PERIOD,MATURITY_PERIOD_LENGTH,MATURITY_PERIOD,2,2
284,LESS_COMMON_THAN,LESS_THAN,LESS_COMMON_THAN,2,2
66,PREFERRED_FOR_GROWTH,PREFERRED_GROWING_CONDITIONS,PREFERRED_FOR_GROWTH,2,2
96,ASSEMBLED_INTO,CONTAINED_IN,ASSEMBLED_INTO,2,2
281,SPROUTS_FROM,SPROUTS_FROM_OR_IN,SPROUTS_IN,2,2
142,GROWS_IN_CONDITIONS_OF,GROWS_IN_CONDITIONS,GROWN_IN_CONDITION,2,2
294,IS_GROWN_FOR_FORCED_CULTIVATION,FORCED_CULTIVATION_METHOD,IS_GROWN_FOR_FORCED_CULTIVATION,2,2
618,CULTIVATED_UNTIL,CULTIVATION_STATUS,CULTIVATED_UNTIL,2,1
63,DEPICTS,DEPICTION_RELATION,DEPICTS,2,2
417,PREFERRED_CROP_LOCATION,PREFERRED_CROP_LOCATION,PREFERRED_CROP_LOCATION,2,2
235,CAN_BE_LEFT_IN,LEFT_IN_RELATIONSHIP,CAN_BE_LEFT_IN,2,1
283,MADE_FROM_SANDSTONE_ALTERNATIVELY,MADE_OF_MATERIAL_ALTERNATIVELY,MADE_OF_STONEWARE_ALTERNATIVELY,2,2
58,PICKED_BEFORE_RIPENING_ON_VINE,BEFORE_RIPENING_ON_VINE,LONG_BEFORE_RIPENING_ON_VINE,2,2
4,GOES_TO_SEED,SET_SEED,SET_SEED_IN,2,2
0,THINNING_METHOD,THINNING_METHOD_OR_TOOL,THINNING_METHOD,2,2
264,RECOMMENDED_FOR,RECOMMENDATION_RELATIONSHIP,RECOMMENDED_FOR,2,1
336,IS_TOPPED_AT_STAGE,IS_TOPPED_AT_SPECIFIC_POINT,IS_TOPPED_AT_STAGE,2,1
83,TOPPED_OFF,TOPPED_WITH_SOMETHING,TOPPED_OFF,2,2
165,MEASURED_BY,MEASURED_BY_LENGTH,MEASURED_BY,2,2
524,OVERWINTERS_IN,OVERWINTERS_IN_OR_AT,OVERWINTERS_AT,2,2
210,INFECTED_WITH,INFECTED_BY_OR_WITH,INFECTED_BY,2,2
263,REQUIRES_LABOR,REQUIRES_LABOR,REQUIRES_LABOR,2,2
282,WATERED_AFTER_PLANTING,WATERING_TIME_RELATIVE_TO_PLANTING,WATERED_AFTER_PLANTING,2,2
238,SELECTED_FROM,SELECTED_FROM_SOURCE,SELECTED_FROM,2,2
556,HAS_TIME_TO_MATURITY,HAS_MATURITY_DATE,HAS_TIME_TO_MATURITY,2,1
28,CAN_MEASURE_TEMPERATURE,HAS_TEMPERATURE_PROPERTY,CAN_REACH_TEMPERATURE,2,2
95,HAS_TOOL,TOOL_RELATIONSHIP,HAS_TOOL,2,2
476,BEARS_FRUIT_IN,BEARS_FOOD_IN,BEARS_FRUIT_IN,2,2
585,IS_DIFFICULT_TO_DETERMINE_FOR,UNCERTAIN_OR_DIFFICULT_TO_DETERMINE,IS_DIFFICULT_TO_DETERMINE_FOR,2,1
369,HAS_VALUE_BETWEEN,HAS_RANGE_VALUE,HAS_VALUE_BETWEEN,2,1
79,HAS_WIDER_LEAVES_THAN,HAS_BROADER_LEAVES_THAN,HAS_WIDER_LEAVES_THAN,2,2
446,BELONG_TO_SAME_GENUS,SAME_TAXONOMIC_CLASSIFICATION,BELONG_TO_SAME_GENUS,2,2
315,PLANTED_IN_FULL_SQUARES,PLANTED_IN_FULL_SQUARES,PLANTED_IN_FULL_SQUARES,2,1
162,PLANTED_IN_SPECIFIC_TIMEFRAME,PLANTING_SCHEDULE,PLANTED_IN_SPECIFIC_TIMEFRAME,2,2
344,WATERED_IN_TIME_FRAME,WATERING_SCHEDULE_MET,WATERED_IN_TIME_FRAME,2,1
358,BLANCHED_USING,COOKED_BY_BLANCHING,BLANCHED_USING,2,1
40,PLANTED_IN_PERIOD,PLANTED_IN_TIMEFRAME,PLANTED_IN_PERIOD,2,2
160,PLANTED_WITHIN_DISTANCE_OF,PLANTED_NEARBY,PLANTED_AT_DISTANCE_OF,2,2
16,ASSOCIATED_WITH_SOIL_CONDITIONS,RELATED_TO_SOIL_PROPERTIES,ASSOCIATED_WITH_SOIL_CONDITIONS,2,2
271,PLANTED_AT_THE_SAME_TIME_AS,PLANTING_TIME_RELATIONSHIP,PLANTED_AT_DIFFERENT_TIMES,2,2
342,WINTER_CHERVIL_HARVESTED_IN,WINTER_CHERVIL_GROWN_IN,WINTER_CHERVIL_SOWN_IN,2,2
128,PLANT_GROWTH_STAGE_PRECEDES_PLANT_GROWTH_STAGE,PRECEDES_GROWTH_STAGE,PRECEDED_BY_GROWTH_STAGE,2,2
301,AWARDED_BY,AWARDED_BY_OR_WITH,AWARDED_BY,2,2
615,HAVE_AVERAGE_COST_OF,HAVE_COST,HAVE_AVERAGE_COST_OF,2,1
106,PLANTED_IN_DECEMBER,PLANTED_IN_DECEMBER,SOWN_IN_DECEMBER,2,2
444,PRODUCES_HEAD_IN,PRODUCTION_RELATIONSHIP,PRODUCES_HEAD_IN,2,1
74,PRONE_TO_DEGENERATION,PRONE_TO_DEGENERATION,DEGENERATES_EASILY,2,2
167,USES_MANURE_IN,MANURES_INPUT,USES_MANURE_IN,2,2
288,PREPARED_FOR_TRANSPLANTING,TRANSPLANT_PREPARATION,PREPARED_FOR_TRANSPLANTING,2,1
46,USES_WATERING_METHOD,IRRIGATION_METHOD,WATERING_PRACTICE,2,2
25,REQUIRES_SUNLIGHT_PENETRATION,REQUIRES_SPECIFIC_ENVIRONMENTAL_CONDITIONS,REQUIRES_LIGHT_MOISTURE,2,2
681,AFFECTED_BY_TEMPERATURE,AFFECTED_BY_ENVIRONMENTAL_CONDITIONS,AFFECTED_BY_TEMPERATURE,2,1
258,READY_FOR_CONSUMPTION_AT,READY_FOR_CONSUMPTION,READY_FOR_CONSUMPTION_AT,2,2
379,CATEGORY_OF,CATEGORY_RELATIONSHIP,CATEGORY_OF,2,1
73,DIFFERS_IN_GROWTH_FROM,DIFFERS_IN_GROWTH_RATE,DIFFERS_IN_GROWTH_FROM,2,2
155,ALTERNATIVELY_PLANTED_WITH,ALTERNATIVE_TO,ALTERNATIVELY_PLANTED_WITH,2,2
413,MADE_OF,COMPOSITIONAL_RELATIONSHIP,MADE_OF,2,1
52,USED_TO_GROW,GROWS_IN,USED_TO_GROW,2,2
105,SOIL_CONDITION,SOIL_CONDITIONS,SOIL_CONDITION,2,2
246,TEMPORAL_RELATIONSHIP,TEMPORAL_RELATION,TEMPORAL_RELATIONSHIP,2,1
334,HAVE_SIMILAR_GROWTH_PATTERNS,SAME_GROWTH_PATTERN,HAS_SAME_GROWTH_PATTERN,2,2
464,CARRIES,HAS_PHYSICAL_POSSESSION_OF_OBJECT,CARRIES,2,1
111,REQUIRES_REGULAR_REMOVAL,REQUIRES_REMOVAL,REQUIRES_REMOVAL_IN,2,2
61,MOVED_FROM,MOVED_TO,MOVED_FROM,2,2
87,REQUIRES_REGULAR_CHECKS,REQUIRES_REGULAR_MAINTENANCE,REQUIRES_REGULAR_CHECKS,2,2
198,REQUIRES_MANAGEMENT_IN_MONTHS,REQUIRES_MANAGEMENT_PERIOD,REQUIRES_MANAGEMENT_IN_MONTH,2,2
394,AFFECTED_BY_MELON_PRUNING,AFFECTED_BY_PRUNING,AFFECTED_BY_MELON_PRUNING,2,1
594,REMOVED_FROM_PATHS_OF,REMOVED_FROM_PATH,REMOVED_FROM_PATHS_OF,1,1
593,REQUIRES_SEED_QUANTITY,REQUIRES_INPUT_AMOUNT,REQUIRES_SEED_QUANTITY,1,1
232,PRUNE_AFTER_PLANTING,POST_PLANTING_MAINTENANCE,PRUNE_AFTER_PLANTING,1,1
663,COMMON_NAME_OF_CROP,CROP_COMMON_NAME,COMMON_NAME_OF_CROP,1,1
690,REQUIRES_ATMOSPHERICCONDITION,REQUIRES_CONDITION,REQUIRES_ATMOSPHERICCONDITION,1,1
453,PROVIDED_WITH_WATER_FROM_MANURE,WATER_SOURCE,PROVIDED_WITH_WATER_FROM_MANURE,1,1
540,REQUIRES_REPLACEMENT_IN,REQUIRES_REPLACEMENT,REQUIRES_REPLACEMENT_IN,1,1
525,CONDITIONALLY_REQUIRES,CONDITIONAL_DEPENDENCY,CONDITIONALLY_REQUIRES,1,1
677,CLEANED_WITH,CLEANING_TOOL,CLEANED_WITH,1,1
680,COLOCATED_WITHIN,COLOCATED_WITH,COLOCATED_WITHIN,1,1
410,IS_COMPOSED_OF,PART_OF,IS_COMPOSED_OF,1,1
216,REQUIRES_MAINTENANCE_AT_STAGE,REQUIRES_MAINTENANCE,REQUIRES_MAINTENANCE_AT_STAGE,1,1
565,COMPETES_WITH,COMPETITOR_OF,COMPETES_WITH,1,1
375,COIFFES_IN_MONTH,HAIR_CUTS_PER_MONTH,COIFFES_IN_MONTH,1,1
532,COMPETING_VARIETY_OF,COMPETITION_TYPE,COMPETING_VARIETY_OF,1,1
329,REMOVE_DURING_PLANTING,REMOVE_DURING_PROCESSING,REMOVE_DURING_PLANTING,1,1
