cluster_id,name,count,representative
55,WHITE_ASPARAGUS_CROP_OF_GREEN_ASPARAGUS,1,WHITE_ASPARAGUS_CROP_OF_GREEN_ASPARAGUS
56,FARMING_PRACTICE_RELATED,2,FARMING_PRACTICE_RELATED
57,ENCROACHES_WITH,1,ENCROACHES_WITH
58,AVAILABLE_IN,7,AVAILABLE_IN
59,LAYERED_WITHIN,1,LAYERED_WITHIN
60,IS_PRONE_TO,3,IS_PRONE_TO
60,PRONE_TO,3,IS_PRONE_TO
61,RESULTS_IN,1,RESULTS_IN
62,PREFERRED_FOR,2,PREFERRED_FOR
63,REQUIRES,18,REQUIRES
64,HAD_COMPETITION_OPEN,1,HAD_COMPETITION_OPEN
65,DEPANELLED_AT,1,DEPANELLED_AT
66,REACHES_LENGTH_OF,1,REACHES_LENGTH_OF
67,GREENER_THAN,2,GREENER_THAN
68,RENTS_AT,2,RENTS_AT
69,SPREAD_OVER,1,SPREAD_OVER
70,KNOWN_AS,1,KNOWN_AS
71,CULTIVATED_VARIETY,1,CULTIVATED_VARIETY
72,MARKET_GARDENERS_WORKER_CLASS_IS_VERY_PEACEFUL,1,MARKET_GARDENERS_WORKER_CLASS_IS_VERY_PEACEFUL
73,PICKED_AND_READY,2,PICKED_AND_READY
74,CAN_BE_SOLD_FROM,1,CAN_BE_SOLD_FROM
75,HAS_PULLEY,1,HAS_PULLEY
76,CONTINUE_TO_BE_TRANSPLANTED,6,CONTINUE_TO_BE_TRANSPLANTED
77,TRENCH_BEDDED_WITH,1,TRENCH_BEDDED_WITH
78,HAS_SEED_LENGTH,1,HAS_SEED_LENGTH
79,PRACTICED_IN,2,PRACTICED_IN
80,TAKES_TIME_TO_BECOME_FERTILE_AND_EASY_TO_CULTIVATE,1,TAKES_TIME_TO_BECOME_FERTILE_AND_EASY_TO_CULTIVATE
81,IS_A_VARIETY_OF,12,IS_A_VARIETY_OF
81,IS_VARIETY_OF,12,IS_A_VARIETY_OF
81,VARIETY_OF,12,IS_A_VARIETY_OF
82,SECOND_PLANTING_STUNTS_GROWTH,1,SECOND_PLANTING_STUNTS_GROWTH
83,SAME_SPECIES_AS,3,SAME_SPECIES_AS
84,HAS_FRAME,1,HAS_FRAME
85,FRAMES_AREUSED_WITH_PEAS,1,FRAMES_AREUSED_WITH_PEAS
86,IS_A_MEMBER_OF,1,IS_A_MEMBER_OF
87,GEUREA_FAMILY_CONTAINS,1,GEUREA_FAMILY_CONTAINS
88,HAIR_FAVORABLE_FOR_GROWTH_IN,1,HAIR_FAVORABLE_FOR_GROWTH_IN
89,RENEWED_APPEAL,1,RENEWED_APPEAL
90,FOLLOWS_LAYERS,5,FOLLOWS_LAYERS
91,ESTABLISHED_IN,1,ESTABLISHED_IN
92,BENEFITS_ACCESSIBILITY,1,BENEFITS_ACCESSIBILITY
93,GROWTH_RESTRICTED_IN,1,GROWTH_RESTRICTED_IN
94,IS_A_NATIVE_OF,1,IS_A_NATIVE_OF
95,COLLAR_SUNK_INTO_GROUND,2,COLLAR_SUNK_INTO_GROUND
96,LACKS_INHERENT_QUALITY_OF,1,LACKS_INHERENT_QUALITY_OF
97,GROWTH_RATE_COMPARISON,1,GROWTH_RATE_COMPARISON
98,YIELDS_IN,1,YIELDS_IN
99,DESTROYED_IF_NOT_SPARRED_FOR_SEED,1,DESTROYED_IF_NOT_SPARRED_FOR_SEED
100,IS_A,1,IS_A
101,LEAD_PIPE_MADE_OF,1,LEAD_PIPE_MADE_OF
102,COIFFES_IN_MONTH,1,COIFFES_IN_MONTH
103,RARELY_MARRY_OUTSIDE_OF,1,RARELY_MARRY_OUTSIDE_OF
104,-has_part-relationship,3,-has_part-relationship
105,THINNING_METHOD,1,THINNING_METHOD
106,NEEDS_TO_BE_REMOVED_FROM_CLOCHES_WHEN_SUN_APPEARS,1,NEEDS_TO_BE_REMOVED_FROM_CLOCHES_WHEN_SUN_APPEARS
107,CAN_BE_FORCED_IN_NOVEMBER_WITH_16_CM_COMPOST_LAYER_AND_CLOVER,1,CAN_BE_FORCED_IN_NOVEMBER_WITH_16_CM_COMPOST_LAYER_AND_CLOVER
108,OPTIONALLY_ADDED,1,OPTIONALLY_ADDED
109,SEED_HARVESTING_METHOD,1,SEED_HARVESTING_METHOD
110,JUNE_ASSOCIATED_EVENT,1,JUNE_ASSOCIATED_EVENT
111,LATHS_COMBINED_WITH_STRAW_AND_WICKER_TO_CONSTRUCT_WINDBREAKS,1,LATHS_COMBINED_WITH_STRAW_AND_WICKER_TO_CONSTRUCT_WINDBREAKS
112,AFFECTED_BY_POLICE_BAN,1,AFFECTED_BY_POLICE_BAN
113,BELL_MARKED_AT,1,BELL_MARKED_AT
114,USES_TO_MAKE_MULCH,3,USES_TO_MAKE_MULCH
115,ASSOCIATED_WITH_GARDENS_IN_PARIS,1,ASSOCIATED_WITH_GARDENS_IN_PARIS
116,RETAINS_GERMINATIVE_CAPACITY_FOR,1,RETAINS_GERMINATIVE_CAPACITY_FOR
117,LONG_BEFORE_RIPENING_ON_VINE,1,LONG_BEFORE_RIPENING_ON_VINE
118,BEARS_FRUIT_IN,1,BEARS_FRUIT_IN
119,WINTER_CHERVIL_SOWN_IN,1,WINTER_CHERVIL_SOWN_IN
120,CARRIES,2,CARRIES
121,BOUND_FOR_BLANCHING,1,BOUND_FOR_BLANCHING
122,TIME_OF_HARVESTING_RELATIONSHIP,3,TIME_OF_HARVESTING_RELATIONSHIP
123,FOUNDED_PRIZE,1,FOUNDED_PRIZE
124,ARE_RESISTANT_TO,2,ARE_RESISTANT_TO
124,RESISTANT_TO,2,ARE_RESISTANT_TO
125,STEAM_CONTAINS_SOMETHING_HARMFUL,1,STEAM_CONTAINS_SOMETHING_HARMFUL
126,DOES_NOT_NEED_TRANSPLANTING_DUE_TO_SOIL_CONDITION,1,DOES_NOT_NEED_TRANSPLANTING_DUE_TO_SOIL_CONDITION
127,MORE_SUCCESSFUL_IN_OCTOBER_THAN_SPRING,1,MORE_SUCCESSFUL_IN_OCTOBER_THAN_SPRING
128,MEASURED_BY,1,MEASURED_BY
129,PRODUCE_LARGE_ROOTS_IN_THE_WINTER,1,PRODUCE_LARGE_ROOTS_IN_THE_WINTER
130,CARROT_IS_SOWN_IN,1,CARROT_IS_SOWN_IN
131,FIX,1,FIX
132,LETTUCE_VARIETY_IS_RELATED_TO,1,LETTUCE_VARIETY_IS_RELATED_TO
133,TRIGGERED_IN_CONDITIONS,1,TRIGGERED_IN_CONDITIONS
134,OVERWINTERS_AT,1,OVERWINTERS_AT
135,RADISH_GROWN_AND_WATERED,1,RADISH_GROWN_AND_WATERED
136,CHECKED_FOR,1,CHECKED_FOR
137,EXCELLENT_QUALITY,1,EXCELLENT_QUALITY
138,RELIGIOUS_CEREMONY_ATTENDED_BY,1,RELIGIOUS_CEREMONY_ATTENDED_BY
139,DEPICTS,1,DEPICTS
140,SPROUTS_IN,1,SPROUTS_IN
141,SEASONAL_AVAILABILITY,3,SEASONAL_AVAILABILITY
142,EDGE_WITH,1,EDGE_WITH
143,AIMED_AT_PRODUCING_MANUAL_FOR,1,AIMED_AT_PRODUCING_MANUAL_FOR
144,HAS_COSTLY_FEEDING_PRACTICE,2,HAS_COSTLY_FEEDING_PRACTICE
145,IS_DIFFICULT_TO_DETERMINE_FOR,2,IS_DIFFICULT_TO_DETERMINE_FOR
146,LETTUCE_NEVER_REPLACED,1,LETTUCE_NEVER_REPLACED
147,EXTENDS_INTO_PATHS,1,EXTENDS_INTO_PATHS
148,WATERCRESS_SORREL_RELATED_TO,1,WATERCRESS_SORREL_RELATED_TO
149,IS_NOT_GROWN,3,IS_NOT_GROWN
150,HAS_GROWTH_STAGE,12,HAS_GROWTH_STAGE
151,COMPLETELY_MILLED_TO_BLEACH,1,COMPLETELY_MILLED_TO_BLEACH
152,FED_BY,1,FED_BY
153,PERSIL_IS_SUBTYPE_OF,1,PERSIL_IS_SUBTYPE_OF
154,EXPOSURE_INFLUENCE_ON_GROWTH,1,EXPOSURE_INFLUENCE_ON_GROWTH
155,SPECIFIC_TO_REGION,1,SPECIFIC_TO_REGION
156,REGENERATED_AT,1,REGENERATED_AT
157,CAN_STILL_BE_PLANTED,1,CAN_STILL_BE_PLANTED
158,TRANSLANTED_TWICE,1,TRANSLANTED_TWICE
159,CABBAGE_POMMENT_AGE,1,CABBAGE_POMMENT_AGE
