cluster_id,representative,total_count,members
745,SUPPORTED_BY,2,1
452,SOWN_ON,2,1
608,SPREAD_WITH,2,1
627,SEED_STORAGE_LIFETIME,2,1
507,REQUIRES_MORE_HUMAN_RESOURCES_THAN,2,1
660,GROWS_DURING,2,1
689,EQUIPMENT_USED_IN_STRUCTURE,2,1
351,FACE_SOUTH,2,1
427,SYMPTOM_OF,2,1
603,SEEDLINGS_WERE_THINNED_OUT,2,1
731,CROP_GROWN,2,1
751,CULTIVATED,2,1
481,FERTILIZER_RELATIONSHIP,2,1
777,CULTIVATED_AT,2,1
667,GROWTH_STAGE_TRANSITION_ON,2,1
592,GROWTH_STAGE_ASSOCIATED_WITH_SEASON,2,1
617,RELATIONSHIP_TYPE_TREATED_WITH,2,1
701,HARVESTED_DURING,2,1
663,IS_NEEDED_TO_MAINTAIN_SOIL_FERTILITY,2,1
547,MANNES_CONTAIN,2,1
641,MATURING_ON,2,1
496,LETTUCE_GROWTH_STAGE,2,1
510,MADE_FROM,2,1
406,PART_OF,2,1
539,IS_PRIZED_FOR_EARLINESS,2,1
748,IS_PART_OF,2,1
726,RELATIONSHIP_TYPE_AFFECTED_BY,2,1
529,CONTAINED_BY_SOIL_PIT,2,1
764,CONNECTED_TO,2,1
500,DISEASE_AFFECTS_CROP,2,1
694,PLANTED_ON,2,1
535,INTRODUCED_BY,2,1
401,INVOLVES,2,1
518,IS_STORED_IN,2,1
700,SOWN_AT_SAME_TIME,2,1
453,IS_NEEDED_TO_FERTILIZE,2,1
206,USES_TO_ACCESS,1,1
410,USES_TOOL,1,1
219,AFFECTED_BY_CHANGES_IN,1,1
302,AFFECTED_BY_FIRE,1,1
424,USES_SOIL_TYPE,1,1
243,USES_MANURE_IN,1,1
330,AFFECTED_BY_NORTHERN_EXPOSURE,1,1
223,USES_FOR_WORK,1,1
386,ACQUIRED_QUALITY,1,1
168,AFFECTED_BY_AGRICULTURAL_PRACTICE,1,1
304,COUCHED_IN,1,1
210,COULD_BE_IMPROVED,1,1
329,COUNTER_PLANTED_WITH,1,1
326,COVERED_AGAINST_FROSTS_WITH,1,1
369,COVERED_WITH_CLOCHES_OR_FRAMES,1,1
691,COVERED_WITH_DURING_FROST,1,1
232,ASSISTS_IN_PLANTING,1,1
460,AFFECTED_BY_ROT,1,1
323,USED_DURING_HARSH_NIGHTS,1,1
384,ABSORBS_HEAT_FROM,1,1
286,USED_FOR_LARDING,1,1
154,CORE_REMOVED_TO_RESTORE_CAULIFLOWER_FRESHNESS,1,1
255,ARE_THINNED_IN_DIFFERENT_WAYS,1,1
328,COVERED_BY_STRUCTURE,1,1
313,YIELDS_IN,1,1
311,AFFECTS,1,1
448,AFFECTS_CROP_GROWTH,1,1
129,AFFECTS_FERTILITY_OF,1,1
456,AFFECTS_VEGETATION,1,1
279,USED_FOR_HARVESTING,1,1
207,ASPARAGUS_VARIEY_GROWN_IN_GREENHOUSE,1,1
189,ASSEMBLES_CHEST_ON_PATHS,1,1
99,AIMED_AT_PRODUCING_MANUAL_FOR,1,1
296,ALTERNATIVELY_PREFFERED_FOR,1,1
131,ALTERNATIVE_MATERIAL,1,1
353,ALTERNATIVE_OF,1,1
234,ALTERNATIVE_OPTION_FOR_SPACE_SAVING_RECHAUD,1,1
564,ALTERNATIVE_PLANTING_IN_MONTH,1,1
167,AFFECTS_YIELD,1,1
191,CULTIVATED_TOGETHER,1,1
370,CULTIVATED_USING_FORCED_CULTIVATION_METHOD,1,1
214,CULTIVATED_WITH,1,1
171,CUTTING_METHOD,1,1
367,CULLED_FROM_NURSERY,1,1
357,CULTIVATEDON_SOUTH_COAST,1,1
176,CULTIVATED_AS,1,1
174,CULTIVATED_FROM,1,1
276,ADVERSELY_AFFECTED_BY,1,1
213,CROP_GROWN_FROM_LAYER,1,1
151,CROP_GROWS_IN,1,1
164,CROP_GROWTH_STAGES,1,1
82,CROP_HARVEST_DATE_RELATIONSHIP,1,1
233,CROP_PLANTED,1,1
212,CROP_PREFERENCE,1,1
366,COVERED_WITH_FRAMES,1,1
177,COVERED_WITH_INSTEAD_OF_MULCH,1,1
362,ARRANGED_IN_PATTERN,1,1
146,COVERS_SOIL_FOR,1,1
724,CROP_GRAFTING,1,1
321,DOUBLE_CROP_HARVESTING,1,1
325,DRAWS_WATER_FROM,1,1
153,EATEN_BY,1,1
721,EDGE_PLACED_IN,1,1
275,EMITS_LIGHT_TO,1,1
109,EMPLOYED_IN_MARKET_GARDENING,1,1
121,ENCOURAGED_TO_CONTRIBUTE,1,1
292,ENTITY_HISTORY_ASSOCIATION,1,1
149,CROP_ASSOCIATED_WITH_PRACTICE,1,1
226,DIFFERS_IN_COLOR_AND_SIZE,1,1
336,DIFFICULT_TO_GROW_FOR,1,1
257,CUT_AT_THIRD_SHOOT,1,1
426,CUT_OFF_DAYS_BEFORE_PLANTING,1,1
196,CUT_TO,1,1
675,DEGENERATED_INTO,1,1
198,DEGENERATES_EASILY,1,1
288,DEPANELLED_AT_STAGE,1,1
186,CULTIVATED_FOR,1,1
648,DIFFERENT_IN_FEATURE,1,1
143,FIELD_LOCATION,1,1
225,FILL_PATH_WITH,1,1
270,FLOWERS_IN,1,1
676,CONTAINS_PART_OF,1,1
596,CONTAINS_SOIL,1,1
708,CONTAINS_SPAWN,1,1
513,CONTAINS_SQUARE_PIECES_OF,1,1
200,DEPICTS,1,1
376,FARMING_PRACTICE_RELATIONSHIP,1,1
382,FED_WITH,1,1
607,COIFFEE,1,1
467,COMPACTING_LAYERS,1,1
308,COMPANION_CROP,1,1
125,COMPARABLE_TYPE_CHARACTERISTIC,1,1
682,COMPARED_TO,1,1
248,EQUIPMENT_FOR,1,1
415,DIFFERENT_SOIL_CONDITIONS,1,1
181,DOES_NOT_HEAD,1,1
606,DOES_NOT_NEED_TRANSPLANTING_DUE_TO_SOIL_CONDITION,1,1
347,DOMED_SHAPE_OF_BEDS,1,1
628,DOORMAT_CONSTRUCTION,1,1
417,DOORMAT_TIGHTENING,1,1
734,DESCRIBED_BY,1,1
224,DESCRIBED_IN_YEAR,1,1
287,DIFFERENCES_IN_WIDTH_OF_BEDS,1,1
130,CONTAINING,1,1
458,DISEASE_ASSOCIATION,1,1
435,FERTILIZES_WITH,1,1
354,GIVEN_AIR_GRADUALLY,1,1
293,FOLLOWED_BY,1,1
245,FOLLOWS_GROWTH_STAGE_OF,1,1
706,FOLLOWS_LAYERS,1,1
716,FOLLOW_EXAMPLE_OF,1,1
242,FORCED_CULTIVATION_PRACTICED_ON_PARSLEY,1,1
512,FOUNDED_PRIZE,1,1
594,CONTINUES_INTO,1,1
342,FRAME_OF,1,1
429,COOL_SEASON_CROP,1,1
122,FERTILIZER_RECOMMENDATION,1,1
284,GERMINATIVE_CAPACITY_DURATION,1,1
309,ADJACENT_TO,1,1
544,ADOS_CONSTRUCTED_WITH,1,1
553,ADOS_ORIENTED_TOWARD_DIRECTION,1,1
681,ADVANCES_IN_TIME,1,1
256,FRAMES_REMOVED_DURING_MILD_WEATHER,1,1
244,CONTRIBUTED_TO,1,1
228,EQUIPPED_WITH_FEATURE,1,1
303,COOCCURS_WITH,1,1
574,GROWS_INTO_APPLE_FORM,1,1
349,GROWS_INTO_FRUIT,1,1
468,GROWS_IN_PATHS_OF_BEDS,1,1
314,GROWS_IN_STRUCTURES,1,1
662,GROWN_IN_PERIOD_OF,1,1
337,GERMINATES_WITHIN_DAYS,1,1
259,ESTABLISHED_FOR_ESPALIERS_OF,1,1
725,EXHIBITS_SIMILAR_CHARACTERS,1,1
300,EXHIBIT_LONG_SEED_VIABILITY,1,1
221,EXTRACTED_FROM_ECONOMICS_DATA,1,1
208,FRAME_PUT_BACK,1,1
136,FROST_SENSITIVITY,1,1
339,FRUIT_PRODUCTION,1,1
315,GATHERS_AT,1,1
250,GERMINATED_IN,1,1
414,GROWN_IN_SEASON,1,1
94,HARVESTED,1,1
72,HARVESTED_FROM_FIELD_LOCATION,1,1
98,GROWTH_STAGE_CHANGE,1,1
102,HAD_COMPETITION_OPEN,1,1
137,HANDLED_BY_PERSONNEL_ROLE,1,1
40,HANDLE_WITH_CARE_DURING,1,1
301,HAND_PLANTED,1,1
423,HANG_IN_CELLAR_UPSIDE_DOWN_FROM,1,1
289,FEARLESS_OF,1,1
134,GROWS_BEFORE,1,1
162,GROWN_AT,1,1
114,GROWN_FOR_DURATION_OF_TIME,1,1
203,GROWN_IN_AREAS_MEASURING,1,1
179,GROWN_IN_DECMBER,1,1
93,GROWN_IN_JANUARY_AND_FEBRUARY,1,1
306,GOES_TO_SEED_IN,1,1
236,GREEN_ROMAINE_WAS_ADVERSELY_AFFECTED_BY,1,1
68,GROWN_WITHOUT,1,1
266,KILLS_TARGET,1,1
100,KNITS_AFTER_PRUNING,1,1
118,LACKS_INHERENT_QUALITY_OF,1,1
187,AFFECTED_BY_SEASONALITY,1,1
104,LAND_SHAPED_INTO_SLOPE,1,1
113,BLACK_RADISH_SHOULD_BE_PLANTED_IN_SPRING_TO_OBTAIN_SEED,1,1
123,BLANCHED_IN,1,1
142,BREAK_UP_AND_MIX_WITH_NEW_MANURE,1,1
85,IRRIGATION_SCHEDULE_RELATIONSHIP,1,1
86,HAS_DURATION_REQUIREMENT,1,1
115,HARVESTED_FROM_SPRING_ONWARD,1,1
190,HARVESTED_IN_MONTH,1,1
127,HARVESTED_IN_MONTHS_OF,1,1
634,HARVESTED_ON_DATE,1,1
71,HARVESTED_UNTIL,1,1
97,HARVESTS_EVERY,1,1
59,HARVEST_DATE,1,1
141,HAND_PLANTED_TO_DEPTH,1,1
145,LETTUCE_PLANTING_LOCATION,1,1
66,IS_CONSUMED,1,1
135,IS_CONTAINED_IN,1,1
65,IRRIGATED_WITH,1,1
192,HELD_WITH,1,1
24,IMPACTS,1,1
67,IMPORTED_FROM,1,1
217,INCLUDED_IN_JULY,1,1
96,HAS_SPECIFIC_GROWTH_STAGE,1,1
49,GROWNINCONDITIONS,1,1
319,HAS_STATISTICS,1,1
148,HAS_FRUIT,1,1
77,HAVE_CROP_VARIETY,1,1
90,HAS_PLANTING_DATE,1,1
29,HAS_PROPAGATION_METHOD,1,1
33,HAS_PURPOSE,1,1
117,HAS_ROOT_DEPTH_REACHING,1,1
159,HAS_SEED_TYPE,1,1
95,HAS_VARIETY_WITH_DESIRED_TRAIT,1,1
56,HAS_SPECIFIC_NUMBER_OF_HORSES,1,1
132,GROWNSUCCESSFULLYIN,1,1
111,GROWNUNTIL_MONTHS_OF,1,1
80,GROWN_AROUND,1,1
211,HASBEGINNING,1,1
434,HAS_BETTER_QUALITY_THAN_YORK_CABBAGE,1,1
45,HAS_BRANCHES,1,1
160,HAS_COLD_TEMPERATURE,1,1
106,HAS_CONDITIONAL_REQUIREMENT,1,1
70,IS_COMPOSED_OF,1,1
180,HAS_FRUITS_UNTIL_JUNE,1,1
54,HAS_MORE_SEASONS_THAN,1,1
89,IS_CREATED_FROM,1,1
101,IS_CREATED_IN,1,1
50,IS_CULTIVATED_IN,1,1
48,IS_GROWN_BY_FEW_MARKET_GARDENERS_IN_CITY,1,1
60,IS_GROWN_FOR,1,1
432,IS_CAUSE_OF,1,1
150,IS_CHARACTERIZED_BY,1,1
57,HAS_COSTLY_INVESTMENT,1,1
584,IS_ADVANCED_THAN,1,1
161,IS_BREAKABLE_BY,1,1
271,INCLUDES,1,1
566,INCLUDES_STAGE,1,1
184,INFLICTS_DAMAGE_ON,1,1
204,INITIATED_RESEARCH,1,1
281,INTERPLANTING_RELATIONSHIP,1,1
378,IRRIGATED,1,1
172,KEPT_AT_SAME_LEVEL_AS,1,1
249,IS_REQUIRED_FOR,1,1
139,IS_SPREAD_INTO,1,1
175,IS_SURROUNDDED_WITH,1,1
156,IS_TRASPLANTED_INTO,1,1
419,IS_TREATED_WITH,1,1
91,IS_USED_FOR_IRRIGATION,1,1
163,IS_PRONE_TO,1,1
282,IS_PRONE_TO_FALLING_OFF,1,1
346,IS_PUSHED_INTO_BY,1,1
235,IS_SMALL_IN_SIZE,1,1
183,ARE_GATHERED_IN_SAME_SEASON,1,1
178,IS_PART_OF_PLANTING_PROCESS,1,1
312,IS_PERENNIAL_IN,1,1
420,IS_PICKED_FROM,1,1
144,IS_HOTTER_THAN,1,1
455,IS_INFERIOR_TO,1,1
155,IS_LOCATED_NEARBY_TO,1,1
182,IS_MADE_OF,1,1
377,ISSENSITIVE_TO,1,1
324,LOOPED_AT,1,1
112,LOST_FIRES,1,1
83,MADE_WITH,1,1
64,MAIN_STEM_OF,1,1
640,MANAGED_BY,1,1
92,LETTUCE_SOWING_SEASON,1,1
472,LIVES_IN,1,1
360,LOCATED_AT,1,1
201,IS_MODE_OF_TRANSPORT,1,1
352,LOCATION_ASSOCIATION,1,1
436,BASED_ON_PROGRAM_OF,1,1
87,BED_PREPARATION_TECHNIQUE,1,1
116,BELLS_PLACED_ON_COMPOST,1,1
103,MANNES_COST,1,1
173,BLACK_RADISH_HAS_LARGER_FOLIAGE_AND_MORE_PUNGENT_FLAVOR,1,1
241,LOCATED_IN_NORTHERN_EXPOSURE,1,1
433,LOCATED_IN_PATHS,1,1
147,LOCATED_IN_RELATIONSHIP,1,1
291,IS_READY_FOR_CONSUMPTION_AFTER,1,1
229,LARD_WITH_SUBSTANCE_OR_EQUIPMENT,1,1
110,LASTS_FOR_DURATION_OF,1,1
81,LATER_THAN_SUGARLOAF_CABBAGE,1,1
474,LATER_THAN_YORK_CABBAGE,1,1
297,LAYERED_UNDER,1,1
188,LETTUCE_MATURITY_DURATION,1,1
322,BREAK_UP_LAYER,1,1
140,IS_USED_IN,1,1
120,IS_VULNERABLE_TO,1,1
230,LOCATED_NEARBY,1,1
237,IS_REMOVED_IF_NOT_CHOSEN_TO_BE_FRUIT,1,1
277,IS_SOWN_IN_MONTH,1,1
76,BRINGS_BACK,1,1
138,BURIED_WITH,1,1
272,BURIED_WITH_PART_OF_STEM,1,1
227,CANBEPRUNED,1,1
633,BELL_MARKED_AT,1,1
295,BELONGS_TO_FAMILY,1,1
169,BASED_ON_DESIRE_FOR_PUBLICATION,1,1
193,BELONGS_TO_THE_SAME_SPECIES,1,1
209,BENEFITED_FROM,1,1
340,BLACK_RADISH_DOES_NOT_GO_TO_SEED_IN_SAME_YEAR,1,1
194,LOCATED_BESIDE,1,1
361,BLACK_RADISH_REQUIRES_PROTECTION_FROM_WINTER_TO_OBTAIN_SEED,1,1
345,MARKET_GARDENERS_REQUIRE_PROOF_OF_GOOD_CONDUCT,1,1
375,MARKET_GARDENERS_USE_MANURE_LAYERING,1,1
359,MARKET_GARDENERS_WORKER_CLASS_IS_VERY_PEACEFUL,1,1
484,MARKET_GARDENER_WORKERS_FROM_PROVINCE,1,1
124,BELONGS_TO_GENUS,1,1
399,MOISTENED_WITH,1,1
541,MONITORED_FOR_GROWTH_AND_CONDITION,1,1
665,MORE_SENSITIVE_THAN,1,1
770,NEEDSFERTILIZATION,1,1
526,NEEDS_SHADE,1,1
265,NEEDS_SPECIFIC_GROWING_CONDITIONS,1,1
470,NEEDS_TO_BE_DONE_WITH,1,1
473,NEEDS_TO_EXIST,1,1
316,HAS_EQUIPMENT_TYPE,1,1
428,USED_TO_BRING_VEGETABLES_TO_MARKET,1,1
413,USED_IN_SALADS_WITH,1,1
540,NEEDS_UNCOVERING_BEFORE,1,1
556,NEEDS_WATERING_METHOD,1,1
491,PEST_DESTRUCTIVE_TO,1,1
779,OCCUPIES_LAND_FOR_DURATION_OF_TIME,1,1
771,USED_IN_FORCED_CULTIVATION,1,1
717,PLANTING_LOCATION,1,1
585,PLANTS_AFFECTED_BY_WEATHER_CONDITIONS,1,1
711,URINE_IMPERGNATES_LITTER_DURING_MANURE_PREPARATION,1,1
624,PEST_CONTROL_RELATIONSHIP,1,1
396,CAN_BE_PLANTED_IN_MONTH,1,1
570,MANURE_ADDED_INTO,1,1
431,MANURE_IS_PRESSED_DOWN_WITH_FORK_DURING_PREPARATION,1,1
441,MANURE_PLACED_IN_PATH_BETWEEN_LAYERS,1,1
498,MANURE_PREPARATION,1,1
684,MANURE_PREPARATION_INVOLVES_REMOVING_LARGE_PIECES_OF_LITTER_AND_HAY,1,1
439,MARCOTTED_AT,1,1
344,MIX_MANURE_INTO_LAYER,1,1
669,MULCH_COVERED_WITH,1,1
299,MUSHROOMS_ARE_GROWN_ON,1,1
631,MOUNTED_ON,1,1
380,NEEDS_AIR_AND_PROTECTION_FROM_COLD,1,1
778,NEEDS_CARE,1,1
461,NEEDS_MOISTURE_DURING,1,1
318,NEEDS_ROOT_BALL,1,1
609,MIGHT_BE_REPLACED_BY,1,1
719,MILLSTONES_RECEIVE_COMPOST,1,1
546,MOVE_BACK,1,1
504,OWNS,1,1
403,PARSLEY_CONSIDERED_FOR_CULTIVATION,1,1
542,PART_OF_A_LAYER,1,1
523,PEOPLE_RELATIONSHIP_WORK_ALLOCATION,1,1
543,SPLIT_INTO_TWO_HALVES_FOR,1,1
643,SPREADS_TO,1,1
514,SPREAD_BEFORE,1,1
715,ATTACHED_TO,1,1
254,PLANT_PROTECTED_FROM_FROST,1,1
610,SOWN_BY,1,1
687,SOWN_DURING,1,1
405,SOWN_IN_MONTHLY_INTERVALS_UNTIL,1,1
477,AS_PARAPHRASED,1,1
402,RECOMMENDED_TREATMENT,1,1
613,ASSOCIATED_WITH_FARM_PRACTICE,1,1
527,SOWN_WITH_DIFFERENT_METHODS,1,1
320,SOIL_IMPROVED_WITH,1,1
537,SOIL_PLACED_IN_BOXES,1,1
358,SOWN_AT_TIME_OF_YEAR,1,1
397,PLOUGHED_BY,1,1
503,PLOWED_AT_TIME_OF_YEAR,1,1
695,PLOWED_WITH,1,1
677,NOT_CULTIVATED_IN,1,1
671,PEST_FOUND_IN,1,1
620,PEST_OF,1,1
555,PICKED_BEFORE_RIPENING_ON_VINE,1,1
317,PICKED_FROM,1,1
655,OCCURS_WITHIN_LOCATION,1,1
572,PATH_PREPARATION_DEPTH,1,1
579,PEAS_GROW_FROM,1,1
679,PEOPLE_RELATIONSHIP_ENCOURAGE_ECONOMY,1,1
305,PERFORMED_BY_MARKET_GARDENERS,1,1
199,PERSIL_GROWS_INTO,1,1
516,PEST_AND_DISEASE_RELATIONSHIPS,1,1
457,OCCURS_AFTER,1,1
371,OCCURS_BEFORE_HARVEST,1,1
273,OCCURS_IN,1,1
407,PART_OF_PLANT_USED_AS,1,1
718,USED_TO_PROTECT_FROM,1,1
497,PLANTED_IN_POT_BEFORE_PERMANENT_PLANTING,1,1
744,PLANTED_IN_SOIL_TYPE,1,1
395,POTTING_IN,1,1
568,POTTING_SOIL_COVERS,1,1
532,POWERED_BY,1,1
625,PREFERED_GROWTH_PERIOD,1,1
737,PREFERRED_BY,1,1
653,PEST_CONTROL_MEASURE_USED_AGAINST,1,1
551,USED_TO_CREATE,1,1
490,USED_TO_PREVENT_DAMAGE_FROM,1,1
601,RELATED_TO_WEATHER_CONDITIONS,1,1
623,RELATIONSHIP_TYPE_NOT_LISTED_IN_THE_FACT_TYPES,1,1
348,RELATIONSHIP_TYPE_PLANTED_IN,1,1
505,USES_EQUIPMENT_TO_PERFORM_MARCOTTING,1,1
775,REMAINS_PILED_UP_AT,1,1
752,REMOVED_FROM_FIELD_IN_AGRICULTURAL_CONTEXT,1,1
400,REBUILD_LAYERS,1,1
654,PREFERRED_OVER,1,1
525,PLACED_ON_OR_NEAR_SURFACE_OF,1,1
636,PLANTED_AT_TIME,1,1
614,PLANTED_BEFORE,1,1
459,PLANTED_IN_FIRST_FORTNIGHT_OF_MONTH,1,1
550,PLANTED_IN_FULL_SQUARES,1,1
508,PROTECTED_AGAINST,1,1
605,PLANTED_IN_STAGE_OF_GROWTH,1,1
664,USED_FOR_WATERING,1,1
747,PLANTED_IN_PLACE_OF,1,1
754,PLANTED_OUT_IN,1,1
437,PLANTED_UNDER_DIFFERENT_STRUCTURE,1,1
693,PLANTED_WITH_SPACING,1,1
372,PRONE_TO_PESTS,1,1
757,USED_FOR_PLANTING,1,1
493,USED_FOR_PEST_CONTROL,1,1
494,USED_FOR_MULCHING,1,1
534,PLANTED_IN_MID_MONTH,1,1
482,PLANTED_IN_NOVEMBER,1,1
557,PLANTED_ON_SIDES,1,1
618,PRESSED_WITH,1,1
680,PRODUCES_FRUIT_AT,1,1
443,MOVED_FROM,1,1
561,CHARACTERISTIC_OF_SOIL_TYPE,1,1
486,CHECKED_WITH,1,1
637,AFFECTED_BY_WATERING,1,1
549,MAT_REMOVED_DURING_DAYLIGHT,1,1
425,MAY_RETAIN_HEAT_LONGER,1,1
732,USED_TO_COLLECT_MANURE,1,1
758,MEASURED_BY_AREA_OR_VOLUME,1,1
668,MEASURED_BY_DISTANCE,1,1
489,CAN_BE_USED_FOR_CUTTING,1,1
635,CAN_PRODUCE_SEEDS_AFTER_CUTTING,1,1
587,CAN_REACH_TEMPERATURE,1,1
657,CAULIFLOWER_IS_ADVERSELY_AFFECTED_BY,1,1
733,CAULIFLOWER_WAS_PLANTED_IN,1,1
444,CAUSESDamage,1,1
619,CAUTERIZED_WITH,1,1
552,MEANS_TO_THE_MARKET_GARDENER,1,1
475,PROTECTED_BY_HOOK,1,1
247,PROTECTED_FROM_AFFECTING_CONDITIONS_OF_FROSTS_USING_METHOD_OF_PROTECTING_AGAINST_FROSTS_BY_COVERING_WITH_FRAMES_AND_BOXES,1,1
442,PROTECTED_FROM_DIRECT_CONTACT,1,1
258,POST_FIXATION,1,1
485,PROVIDES_FINANCIAL_SUPPORT,1,1
393,PREVENTS,1,1
390,PROBED_AT_TIME_PERIOD,1,1
578,PROCESSED_WITH_EQUIPMENT,1,1
538,PREPARED_WITH,1,1
575,PREVENTED_BY,1,1
404,PRODUCES_INCOME_FOR,1,1
685,PRODUCES_IN_TIMEFRAME,1,1
600,USED_TO_ESTABLISH_ESPALIERS_FOR,1,1
522,PREFER_POTTING_SOIL,1,1
705,PREFER_SOIL_TYPE,1,1
642,PREFFERED_FOR,1,1
374,USED_TO_EDGE,1,1
683,PREPARED_FOR_HARVEST_BY_PLANTING_IN,1,1
650,PRODUCES,1,1
368,PROVIDES_SHADE,1,1
447,PROVIDES_WARMER_EXPOSURES_TO,1,1
283,PRUNED_FOR_HEALTH,1,1
