cluster_id,representative,total_count,members
740,AFFECTS,3,1
911,AUTHORED_BY,3,1
17,APPLIED_AT,3,3
859,AFFECTS_THE_GROWTH_OF,3,1
765,-has_part-relationship,3,1
797,PLANTED_DURING,3,1
354,TIME_OF_HARVESTING_RELATIONSHIP,3,1
33,CROP_GROWN,3,2
835,INTRODUCED_CROP_INTO_MARKET_GARDENING,3,1
42,PLANTED_IN_SEASON,3,2
553,IS_GROWN_BY_MARKET_GARDENERS_IN_LOCATION,3,1
478,SEASONAL_AVAILABILITY,3,1
792,REQUIRES_EQUIPMENT,3,1
152,USES_TO_MAKE_MULCH,3,1
32,IS_NEEDED_TO_FERTILIZE,3,2
145,USED_AS_FERTILIZER,3,2
112,GROWN_IN.SEASON,3,2
914,DISEASE_AFFECTED_BY,3,1
68,RENTS_AT,3,2
510,SAME_SPECIES_AS,3,1
66,FARMING_PRACTICE_RELATED,3,2
376,SEED_PRODUCTION_PREREQUISITE,3,1
308,IS_NOT_GROWN,3,1
37,IS_ORIGINATED_FROM,3,2
284,TREATED_WITH_RELATIONSHIP,3,1
880,FOLLOWED_BY,3,1
169,SUPPORTED_BY,3,1
4,RAISED_ON,3,2
402,PRODUCES,3,1
1,PREFERRED_OVER,3,2
27,CULTIVATED_BY,3,2
2,SPACED-apart,3,2
340,IS_PRONE_TO,3,1
253,SEED_CHARACTERISTIC,3,1
40,USED_FOR_WATERING,3,2
34,USED_IN_PLANTING,2,2
753, HAS_ROOT,2,1
79,DIFFERS_IN,2,2
471,CAN_BE_LEFT_IN,2,1
556,HAS_TIME_TO_MATURITY,2,1
82,HAS_SAME_GROWTH_PATTERN,2,2
104,INFECTED_BY,2,2
450,IRRIGATION_METHOD,2,1
805,CAN_BE_IRRIGATED_WITH,2,1
432,DISEASE_AFFECTS_CROP,2,1
413,MADE_OF,2,1
689,MANURE_TYPE_COMPARISON,2,1
585,IS_DIFFICULT_TO_DETERMINE_FOR,2,1
226,AFFECTED_BY_ENVIRONMENTAL_CONDITION,2,2
63,GROWN_NEAR,2,2
212,AFFECTED_BY_DISEASE,2,2
550,FOUND_IN,2,1
812,GENERATED_FROM,2,1
673,GERMINATES_FOR,2,1
146,USED_TO_PLANT_IN_CONVEX_LAYER_OF_MANURE,2,1
92,USED_TO_PREVENT,2,1
30,USED_IN_PRACTICE,2,2
51,PREFERRED_CROP_LOCATION,2,2
91,USED_IN_PROCESS,2,1
177,USED_INSTEAD_OF,2,1
228,USED_TO_LOAD,2,1
789,AFFECTED_BY_MELON_PRUNING,2,1
134,AFFECTS_CROP,2,2
88,USES_EQUIPMENT,2,1
359,ARE_WARMED_UP_FROM_MONTH,2,1
344,WATERED_IN_TIME_FRAME,2,1
353,WATERED_REGULARLY,2,1
420,USED_IN_EQUIPMENT,2,1
615,HAVE_AVERAGE_COST_OF,2,1
406,HAVE_COMMON_PARTS,2,1
369,HAS_VALUE_BETWEEN,2,1
36,AWARDED_BY,2,2
8,HARVESTED_IN_SEASON,2,2
16,HARVESTED_ON_DATE,2,2
56,HAS_CHARACTERISTIC,2,2
867,BELONGS_TO,2,1
795,HAS_COST,2,1
945,AFFECTED_BY_PEST_OR_DISEASE,2,1
772,HAS_DIFFERENT_CHARACTERISTICS_THAN,2,1
107,HAS_PART,2,2
0,EXPOSED_TO_AIR_AROUND,2,2
962,GROWS_TO,2,1
681,AFFECTED_BY_TEMPERATURE,2,1
896,GROWTH_STAGE_RELATED_TO_GROWTH_STAGE,2,1
836,HARVEST_DATE,2,1
65,HARVESTED,2,2
922,GREENER_THAN,2,1
289,HAS_COSTLY_FEEDING_PRACTICE,2,1
358,BLANCHED_USING,2,1
10,CONTAIN,2,2
262,SIMILAR_TO,2,1
131,RECOMMENDED_FOR,2,1
44,READY_IN,2,2
288,PREPARED_FOR_TRANSPLANTING,2,1
444,PRODUCES_HEAD_IN,2,1
190,SOIL_TYPE_FOR_CROP,2,1
211,USES,2,1
798,CAUSES_CONDITION,2,1
442,PLANTING_SCHEDULE,2,1
929,CARRIES,2,1
24,PROTECTED_AGAINST_WEATHER,2,2
847,CARRIED_ON,2,1
952,PRACTICED_IN,2,1
117,PLANTING_TIME,2,2
70,PREFERED_SOIL_CONDITION,2,2
985,CONTAINS_SPECIES,2,1
300,PRODUCES_SEEDS_WITH_SIMILAR_CHARACTERISTICS,2,1
287,ARE_SOWN_IN_MONTH_FOR_TRANSPORTATION,2,1
157,SOIL_TYPE_RELATIONSHIP,2,1
333,SOWN_IN_GROUND_BEFORE_DATE,2,1
232,SOWN_AT,2,1
338,ARE_SOWN_BETWEEN_DATES,2,1
48,REQUIRES_MANAGEMENT_IN_MONTH,2,2
154,ARE_RESISTANT_TO,2,1
76,RETAINS_GERMINATIVE_CAPACITY_FOR,2,2
49,REQUIRES_SOIL_TYPE,2,2
961,CONTAINS_SEEDS,2,1
778,REMOVES,2,1
296,CAN_BE_SOWN_FOR_BEDDING_OR_COASTAL_PLANTING,2,1
200,ARE_SOWN,2,1
121,SOWN_ON,2,2
7,REQUIRES_LABOR,2,2
549,CLASSIFIED_UNDER,2,1
767,COLLAR_SUNK_INTO_GROUND,2,1
543,COMPANION_PLANT_FOR,2,1
757,IS_COMPARED_TO,2,1
957,REMOVED_WITH,2,1
138,PLACED_NEAR,2,2
841,PLACED_ON_TOP_OF,2,1
266,PLANTED_AFTER_EMPTYING_LAYER,2,1
365,IS_SOWN_IN_MONTH_IF_NEEDED,2,1
126,CAN_BE_TRANSPORTED_UNDER,2,1
762,CULTIVATED_AS,2,1
109,TIME_PERIOD_ASSOCIATED_WITH,2,1
5,CROP_GROWN_FOR,2,2
618,CULTIVATED_UNTIL,2,1
820,CONTAINS_VARIETIES,2,1
936,CUT_AT,2,1
191,SUPERIOR_TO,2,1
709,OTHER_VARIETY_OF,2,1
64,OVERWINTERS_AT,2,2
167,IS_TOPPED_AT_STAGE,2,1
246,TEMPORAL_RELATIONSHIP,2,1
404,NEED_ATTENTION,2,1
588,NEEDS,2,1
41,DIVIDED_INTO,2,2
15,CUT_BY,2,2
29,COVERED_WITH_MANURE,2,2
19,FILLED_WITH_SOIL,2,2
827,COSTS,2,1
715,COSTS_ASSOCIATED_WITH_EQUIPMENT,2,1
759,CATEGORY_OF,2,1
608,PLANTED_BEFORE,2,1
964,PLANTED_BY,2,1
23,PLANTED_IN_BED,2,2
106,SOWN_IN_DECEMBER,2,2
160,PLANTED_AT_DISTANCE_OF,2,2
171,PLANTED_IN_SOIL_TYPE,2,2
87,CARROT_IS_SOWN_IN,2,2
793,PLANTED_IN_MONTH_AFTER_SPECIFIC_DATE,2,1
57,SOWN_IN_MONTHS,2,2
474,PLANTED_IN_PLACE,2,1
84,PLANTED_IN_SEQUENCE,2,2
875,IS_BENEFICIAL_FOR,2,1
52,SPACED_AT,2,2
357,PICKED_AND_READY,2,1
315,PLANTED_IN_FULL_SQUARES,2,1
746,ALTERNATIVELY_PLANTED_WITH,1,1
90,WAITED_UNTIL_PICKING_DATE,1,1
108,WINTER_CHERVIL_HARVESTED_IN,1,1
129,WINTER_CHERVIL_SOWN_IN,1,1
46,WINTER_CHERVIL_WITHSTANDS,1,1
62,WOODEN_WHEELBARROW_EQUIPPED_WITH_HANDLEBARS_AND_CROSSBARS_TO_TRANSPORT_MATERIALS,1,1
159,IS_WORKED_ON_BY_TOOL,1,1
176,WORKED_WITH,1,1
128,WORKS_AS,1,1
330,WATERING_PRACTICE,1,1
225,WATERING_SCHEDULED,1,1
47,WEATHER_IMPACT,1,1
175,WEATHER_IMPACTS_CROPS,1,1
71,WEDGES_HOLD_FRAMES_OPEN_DURING_DAY,1,1
879,AVAILABLE_IN_ABUNDANCE,1,1
953,IS_AVAILABLE_IN_MONTH,1,1
735,BASED_ON_DESIRE_FOR_PUBLICATION,1,1
860,BASED_ON_PROGRAM_OF,1,1
873,BEARS_APPLES_IN,1,1
934,ASSEMBLED_INTO,1,1
927,ASSOCIATED_WITH_GARDENS_IN_PARIS,1,1
771,ASSOCIATED_WITH_INSTITUTION_OR_WORKER,1,1
544,BEARS_FRUIT_IN,1,1
597,BEGINS_AT_MONTH_OF,1,1
693,BELL_MARKED_AT,1,1
963,BELL_PLACEMENT_MONTH,1,1
955,BELONG_TO_SAME_GENUS,1,1
986,BELONGS_TO_FAMILY,1,1
685,BELONGS_TO_FAMILY_SECTION,1,1
562,AVAILABLE_ALMOST_ALL_YEAR_ROUND,1,1
243,UNSUITABLE_FOR_GROWING,1,1
182,URINE_AFFECTS,1,1
119,TREATED_WITH_IRRIGATION_METHOD,1,1
223,TREATED_WITH_POTTING_SOIL,1,1
237,TREATED_WITH_PROTECTION_FROM,1,1
217,WATERED_AGAINST,1,1
173,WATERED_BEFORE_PLANTING,1,1
807,IS_A,1,1
213,USED_AS_EQUIPMENT_IN_CULTIVATION,1,1
77,USED_AS_MATERIAL_FOR,1,1
120,USED_BEFORE,1,1
487,TRIGGERED_IN_CONDITIONS,1,1
115,TURNED_OVER,1,1
168,TURNS_THE,1,1
141,UNAFFECTED_BY,1,1
842,UNDERGOES_PROCESS,1,1
744,FERTILIZED_WITH,1,1
518,FIELD_PREPARATION_PRACTICE,1,1
574,FILLED_WITH,1,1
854,IS FITTED_WITH,1,1
529,FIX,1,1
826,FLOWERS_IN,1,1
752,GROWN_IN.STAGE,1,1
514,GROWN_ON_COASTAL_REGIONS,1,1
949,FOLLOW_EXAMPLE_OF,1,1
666,FOLLOWED_BY_CROP,1,1
580,FOLLOWS_AFTER,1,1
622,FOLLOWS_IN_DEVELOPMENT,1,1
868,CAN_BE_FORCED_IN_NOVEMBER_WITH_16_CM_COMPOST_LAYER_AND_CLOVER,1,1
822,FORMS_INTO,1,1
810,FARMING_PRACTICE,1,1
848,FED_BY,1,1
893,GIVEN_AIR_USING,1,1
991,FOUNDED_PRIZE,1,1
632,FRAME_CONTAINS_PLANT,1,1
874,FRAMES_AREUSED_WITH_PEAS,1,1
761,FREE_FROM,1,1
270,FREEZE_IMPACT,1,1
576,FRUITS_AFFECTED_BY,1,1
561,GAVE_BACK,1,1
456,EFFECTED_BY_STRUCTURES,1,1
710,EMPLOYED_IN_MARKET_GARDENING,1,1
811,EMPLOYS,1,1
850,GERMINATED_IN,1,1
264,GERMINATES_WITHIN,1,1
695,GERMINATION_TIMEFRAME,1,1
703,GEUREA_FAMILY_CONTAINS,1,1
902,GIVEN_AIR_GRADUALLY,1,1
568,GROWTH_STAGE_OCCURS_AFTER,1,1
581,HAD_COMPETITION_OPEN,1,1
716,HAIR_FAVORABLE_FOR_GROWTH_IN,1,1
627,HAND_PLANTED,1,1
468,HANDLED_BY_SPECIFIC_GROUP_OF_PEOPLE,1,1
905,HAPPENS_BEFORE,1,1
534,GROWS_ON,1,1
386,GROWS_PRODUCE,1,1
965,GOPTED_WITH,1,1
719,GREW_STRONG_ENOUGH_TO_BE_TRANSPLANTED_IN,1,1
829,GROUPED_WITH,1,1
465,HARROWED_WITH,1,1
884,HARVEST_SEASON,1,1
898,HARVESTABLE_IN_AUTUMN,1,1
857,HARVESTED_AFTER,1,1
512,HARVESTED_AT_BEGINNING_OF_FEBRUARY,1,1
739,GROWN_IN_SPECIFIC_REGIONS_OR_SETTINGS,1,1
598,CAN_BE_GROWN_AGAIN_IN,1,1
960,GROWN_AROUND,1,1
851,GROWN_AS,1,1
605,IS_GROWN_FOR_FORCED_CULTIVATION,1,1
908,GIVEN_AIR_WHEN_POSSIBLE,1,1
696,GOES_TO_SEED,1,1
894,IS_GOOD_FOR,1,1
449,GROWN_SIMILARLY_TO,1,1
938,GROWN_TO_LENGTH,1,1
950,GROWN_UNDER_STRUCTURE,1,1
992,GROWN_IN_CONDITION,1,1
646,GROWN_IN_FRAMES,1,1
431,GROWN_IN_MANURE_FILLED_PITS,1,1
786,GROWN_IN_MONTHS_OF_THE_YEAR,1,1
819,GROWN_IN_PREFERENCE_TO,1,1
579,ENCOURAGED_TO_CONTRIBUTE,1,1
995,ENCROACHES_WITH,1,1
542,ENHANCES_PRODUCTIVITY,1,1
967,EQUIPMENT_COMPONENT_OF,1,1
652,EQUIPMENT_DEVELOPED_TO_HELP_FARMS_USE_EQUIPMENT_BETTER,1,1
930,EQUIPMENT_USED_BY,1,1
756,EQUIPMENT_USED_FOR_PREPARATION,1,1
935,DOES_NOT_RESULT_IN,1,1
968,MAY_BE_EQUIVALENT_TO,1,1
737,ESTABLISHED_IN,1,1
551,EXCELLENT_QUALITY,1,1
815,EXERTS_EFFECT_ON,1,1
738,EXHIBITS_CHARACTERISTIC,1,1
909,EXPECTED_AT,1,1
764,EXPERIMENTED_BY,1,1
638,EXPOSED_TO,1,1
554,DERIVED_FROM,1,1
724,EXPOSED_TO_LIGHT_THROUGH,1,1
645,EXPOSED_TO_NATURAL_ELEMENT_FOR_AIRING,1,1
828,EXPOSED_TO_WIND,1,1
620,EXPOSURE_INFLUENCE_ON_GROWTH,1,1
591,EXTENDS_INTO_PATHS,1,1
547,EXTRACTED_FROM_ECONOMICS_DATA,1,1
711,FAMILY_CLASSIFICATION,1,1
814,GROWTH_CONDITION_REQUIRES,1,1
783,GROWTH_RATE_COMPARISON,1,1
409,GROWTH_RESTRICTED_IN,1,1
925,GROWTH_STAGE_IS_REACHED_ON,1,1
502,GROWS_AT_DIFFERENT_RATES_THAN,1,1
371,GROWS_FAST,1,1
866,DEPICTED_BY,1,1
892,DEPICTS,1,1
455,HARVESTED_DURING,1,1
994,HARVESTED_FOR,1,1
727,HARVESTED_IN_MONTH,1,1
665,HARVESTED_IN_OCTOBER,1,1
426,HARVESTS_EVERY,1,1
258,HAVE_EDIBLE_PARTS_IN_COMMON,1,1
779,HAY_REMOVED_DURING_PREPARATION,1,1
545,HEATED_UP_IN,1,1
380,HAS_GROWTH_STAGE_RELATIONSHIP_WITH,1,1
446,HAS_HARVESTING_SCHEDULE,1,1
552,HAS_LEAF_CHARACTERISTICS,1,1
297,-has_condition-relationship,1,1
878,HAS_CROP,1,1
617,HAS_CROP_RELATIONSHIP_WITH,1,1
758,HAS_CROSSBEAM_CONNECTING_TIMBERS,1,1
897,HARVESTED_AT_SPECIFIC_TIME,1,1
939,HAS_PATTERN,1,1
633,HAS_PEST_RELATIONSHIP_WITH,1,1
707,HAS_PRACTICE,1,1
385,HAS_PRUNING_PRACTICE,1,1
378,HAS_FRAME,1,1
674,HAS_FRUIT_LENGTH,1,1
592,HAS_FRUITING_STAGE,1,1
862,HAS_GROWTH_PATTERN,1,1
774,EARLY_PLANTED_BY,1,1
503,IS_EASIER_TO_WORK_WITH_THAN,1,1
670,EATEN_BY,1,1
643,EDGE_WITH,1,1
602,GROWS_IN_CONDITIONS_OF,1,1
445,GROWS_IN_WIDTH,1,1
947,GROWS_INTO_FRUIT,1,1
763,HAS_LEAVES,1,1
423,LEAD_PIPE_MADE_OF,1,1
926,LEAD_PIPE_USED_INSTEAD_OF_STONEWARE_END,1,1
682,LEAVES_ARE_USED_FOR,1,1
523,LEFT_ON_TEENS_UNTIL,1,1
667,IS_LESS_ACIDIC_THAN,1,1
651,IRRIGATION_USED_IN_PRACTICE,1,1
741,JUNE_ASSOCIATED_EVENT,1,1
787,KEEPED_MOIST_AND_CLEAN_IN,1,1
558,HAS_PRUNING_STAGE,1,1
276,HAS_PULLEY,1,1
877,HAS_RELATIONSHIP_WITH,1,1
599,HAS_RELATIONSHIP_WITH_SOIL_HUMIDITY,1,1
613,HAS_REPUTATION_AS,1,1
825,HAS_SEASONAL_CYCLE,1,1
448,LATHS_COMBINED_WITH_STRAW_AND_WICKER_TO_CONSTRUCT_WINDBREAKS,1,1
697,LAYERED_WITHIN,1,1
973,HAS_WIDTH_AND_DEPTH,1,1
484,HAS_SEED_CHARACTERISTICS,1,1
679,HAS_SEED_LENGTH,1,1
692,HAS_SHAPE,1,1
817,HAS_SIMILAR_SEED_TO,1,1
578,HAS_SIZE_SIMILAR_TO,1,1
788,HAS_SPECIES,1,1
933,HAS_TIMBER_SUPPORTS,1,1
669,HEATS_TO_PRESERVE,1,1
366,HELPED_BY,1,1
823,IMPACTED_BY_ICE_ACCUMULATION,1,1
573,IMPORTED_FROM,1,1
612,IMPROVED_WITH,1,1
732,HAS_TOOL,1,1
777,HAS_TRACING_ROOTS,1,1
770,HAS_WIDER_LEAVES_THAN,1,1
654,CAN_BE_MADE_FIRMER_BY,1,1
626,MADE_FROM_CAST_IRON_ALTERNATIVELY,1,1
830,MADE_FROM_SANDSTONE_ALTERNATIVELY,1,1
604,MADE_OF_STONEWARE_ALTERNATIVELY,1,1
295,LOCATED_IN_EQUIPMENT,1,1
520,LOCATED_IN_FIELD_TYPE,1,1
304,LOCATED_IN_REGIONAL_GEOGRAPHY,1,1
988,LOCATED_NEARBY,1,1
806,MANAGED_BY,1,1
405,MANNEIVAUX_CONTAIN,1,1
317,MANURE_PREPARATION,1,1
339,MARKED_FOR_SEED_PRODUCTION,1,1
887,MARKET_GARDENER_WORKERS_FROM_PROVINCE,1,1
687,MARKET_GARDENERS_REQUIRE_PROOF_OF_GOOD_CONDUCT,1,1
368,LONG_BEFORE_RIPENING_ON_VINE,1,1
483,LOWERED_BY_ON_SOUTH_SIDE,1,1
424,INVOLVES,1,1
712,IMPROVES_SOIL_FERTILITY,1,1
506,INCLUDED_IN,1,1
675,INCLUDES_IN_LAYERING_PROCESS,1,1
943,INFECTS,1,1
781,IS_INFERIOR_TO,1,1
824,INITIATED_RESEARCH,1,1
271,INPUT_USED_FOR_MULCHING,1,1
948,KEPT_WARM_BY,1,1
888,KNOWN_AS,1,1
776,LACKS_INHERENT_QUALITY_OF,1,1
635,LATER_THAN,1,1
472,LATHS_ARE_USED_WITH_PEAS,1,1
334,INTRODUCED_FRAME_INTO_MARKET_GARDENING,1,1
629,INTRODUCED_TO,1,1
628,INVOLVED_IN,1,1
691,DIFFERENT_CULTURE_THAN,1,1
982,IS_DIFFERENT_FROM,1,1
747,DIFFERENT_PLANTING_METHOD,1,1
601,CUT_IN_YEAR,1,1
790,Damaged_BY,1,1
775,DEEPENED,1,1
734,DEGENERATES_EASILY,1,1
912,DEPANELLED_AT,1,1
809,DIFFERS_IN_FLESH_COLOR_FROM,1,1
946,DIFFERS_IN_GROWTH_FROM,1,1
808,DIFFERS_IN_QUALITY_FROM,1,1
522,DESTROYED_BY,1,1
799,DESTROYED_IF_NOT_SPARRED_FOR_SEED,1,1
535,DESTRUCTIVE_IMPACT_ON_PLANTS,1,1
281,DEVELOPED_BY,1,1
641,DEVELOPS_INTO,1,1
683,LIFTED,1,1
623,DIFFERS_IN_SHAPE_FROM,1,1
915,DIFFERS_IN_SIZE_AND_LATER_BY,1,1
541,DOCUMENTED_AT,1,1
507,DOES_NOT_NEED_TRANSPLANTING_DUE_TO_SOIL_CONDITION,1,1
876,DIFFERENT_SOIL_CONDITION,1,1
582,DIFFERS_FROM_PARENT_PLANT,1,1
755,DIFFERS_IN_ACCESSIBILITY,1,1
881,LOCATED_ON_BANKS_OF,1,1
713,LOCATION,1,1
603,LOCATION_ASSOCIATION,1,1
678,LOCATION_LIMITATIONS_CAUSE_COMPETITION_DIFFICULTIES,1,1
410,LESS_COMMON_THAN,1,1
417,LESS_SENSITIVE_THAN,1,1
589,LETTUCE_NEVER_REPLACED,1,1
430,LETTUCE_VARIETY_IS_RELATED_TO,1,1
834,MATURITY_PERIOD,1,1
275,MATURITY_PERIOD_DAYS,1,1
942,MEASURED_BY,1,1
438,MEASURED_BY_LENGTH,1,1
928,MEASURED_IN_HECTARES,1,1
286,OVERLAPPED_WITH,1,1
885,OWNS,1,1
721,PART_OF_FERTILIZATION_COSTS,1,1
347,IS_A_MEMBER_OF,1,1
768,MENTIONED_IN_TEXT,1,1
377,MENTIONED_TOGETHER,1,1
572,MIXED_WITH_INPUT_MATERIAL,1,1
384,MONITORED_USING,1,1
291,MARKET_GARDENERS_WORKER_CLASS_IS_VERY_PEACEFUL,1,1
852,MATURATES_IN_NOVEMBER,1,1
784,MATURATES_ON_OR_BEFORE,1,1
536,MORE_FRAGILE_THAN,1,1
255,MORE_SUCCESSFUL_IN_OCTOBER_THAN_SPRING,1,1
729,MOVED_FROM,1,1
699,MOVES_BACK_TO_ACCOMMODATE_NEW_BUILDINGS,1,1
528,MULCHED_UNDER,1,1
290,IS_A_NATIVE_OF,1,1
714,NATIVE_TO_LOCATION,1,1
642,MEASUREMENT_UNIT_OF,1,1
393,ARE_LIGHTLY_TILLED,1,1
919,IS_LIMITED_IN_USE_BY,1,1
832,NATURALLY_GROWS_IN,1,1
447,IS_NEEDED_FOR,1,1
916,NEEDS_CARE_FROM,1,1
298,NEEDS_MORE,1,1
648,NEEDS_OPERATION,1,1
414,IS_MORE_APPETIZING_THAN,1,1
625,CUT_BACK_REGULARLY,1,1
421,CUT_DURING,1,1
501,ARE_CUT_FLUSH_WITH_THE_GROUND_IF THEY_ARE_DRY,1,1
538,CULTIVATED_GENUS_CONTAINS_SPECIES,1,1
702,CULTIVATED_TOGETHER,1,1
660,CROP_VARIEYT_RELATIONSHIP,1,1
924,CULTIVATED_AFTER,1,1
981,CROP_GROWN_AT,1,1
473,NEEDS_TO_BE_PREPARED_WITH_SUBSTANCE,1,1
855,NEEDS_TO_BE_REMOVED_FROM_CLOCHES_WHEN_SUN_APPEARS,1,1
499,NEEDS_TO_MAKE_LAYERS_FOR,1,1
706,CONTINUES_TO_BE_HEATED,1,1
533,CONTRIBUTED_TO,1,1
978,CULTIVATED_USING_FORCED_CULTIVATION_METHOD,1,1
530,CULTIVATED_VARIETY,1,1
657,CULTIVATED_WITH_TOOL,1,1
782,ORIGINATED_FROM_LOCATION,1,1
316,NOT COMMONLY_GROWN,1,1
372,ARE_NOT_FOUND_IN,1,1
302,NOT_TRANPLANTED,1,1
701,NOT_USED_FOR,1,1
204,OCCUPIES_FIELD_FOR,1,1
698,OCCURS_AFTER_SPECIFIC_CONDITION,1,1
336,OCCURS_AFTER_TEMPORAL_EVENT,1,1
560,IS_PART_OF_PRACTICE,1,1
355,PEAS_ARE_TO_BE_TOPPED_AT,1,1
323,OLD_DRY_MANURE_IS_USED_WITH_PEAS,1,1
918,IS_OPENED_AND_CLOSED_AS_REQUIRED,1,1
644,OPTIMAL_TIME_FOR,1,1
872,OPTIONALLY_ADDED,1,1
206,ORIENTED_TOWARDS_SOUTH,1,1
748,ORIGIN_OF_CROP,1,1
321,CAN_BE_PESTED_BY,1,1
416,PLANTED_IN_POTS,1,1
658,PLANTED_IN_SHADE,1,1
882,PLANTED_IN_SPECIFIC_LOCATION,1,1
983,PLANTED_IN_SPECIFIC_TIMEFRAME,1,1
469,PLANTED_IN_LAYER,1,1
235,PLANTED_IN_MID_MARCH,1,1
463,PLANTED_IN_PATTERN,1,1
760,PINK_RADISH_PRODUCTION_FROM,1,1
324,PLACED_BETWEEN,1,1
313,PEOPLE_RELATIONSHIP_ENCOURAGE_ECONOMY,1,1
818,PEOPLE_RELATIONSHIP_WORK_ALLOCATION,1,1
307,PERSIL_IS_SUBTYPE_OF,1,1
804,PEST_FEAR_HEAT,1,1
837,PEST_RESISTANT_TO,1,1
467,PEST_TREATED_WITH,1,1
495,PLACED_IN_PLACE_OF,1,1
906,PLANT_GROWTH_STAGE_PRECEDES_PLANT_GROWTH_STAGE,1,1
839,PLANT_RETRANSPORTED_TO_BOARD,1,1
492,PICKED_AT_SEASON_START,1,1
630,PICKED_AT_SIZE,1,1
624,PICKED_BEFORE_RIPENING_ON_VINE,1,1
974,IS_PICKED_FROM,1,1
664,PINK_RADISH_GROWN_IN_LOCATIONS,1,1
634,CROP_GROWN_FROM,1,1
932,CROP_GROWTH_STAGE_TRANSITION,1,1
364,NEEDSIRRIGATION,1,1
428,NO_LONGER_GROWN_BY,1,1
356,PLANTED_AS_BROADCAST_CROP,1,1
419,PLANTED_AT_DIFFERENT_TIMES,1,1
387,PLANTED_AT_THE_SAME_TIME_AS,1,1
188,ARE_PLANTED_AT_SPECIFIC_GROWTH_STAGE,1,1
563,CONVERTED_TO,1,1
865,COOLING_LOCATION,1,1
661,COOPER_CINNAMON_USED_IN_LEAD_PIPE_END,1,1
649,COUNTER_PLANTED_WITH,1,1
864,COVERED_FOR,1,1
596,CONTAINS_SOIL_TYPE,1,1
923,CONTAINS_SPAWN,1,1
705,CONTAINS_SUBSTANCE_AS_SEED,1,1
869,CROP_AVAILABILITY_SEASON,1,1
606,CROP_CHARACTERISTIC,1,1
773,CROP_GRAFTING,1,1
907,COVERED_FROM,1,1
614,COVERED_WITH_AT_NIGHT,1,1
846,COVERED_WITH_FRAMES,1,1
511,COVERED_WITH_LITTER_OR_MAT_DURING_DAY,1,1
844,COVERED_WITH_STRAW_MATS,1,1
653,IS_COLLECTED_INTO,1,1
680,COLOCATED_WITHIN,1,1
780,COLORED_LEAVES,1,1
